,Unnamed: 0.1,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs
1267,1267,,,,,,,,,2019,,,,,,,,lambton-middlesex lambtonmiddlesex standard,,,[nan],,Thursday,1050.0,0.0,T,lambton-middlesex,lambtonmiddlesex standard,hayter-walden publications inc.,2458.0,ON,2458.0,hayter-walden publications inc.,"['lambton-middlesex ,ON, Canada']",5723.0,5860.0,-2.3,2505.0,2354.0,13.4,427.88,43.0,4675.0,1050.0,1345.0,2275.0,100.0,485.0,4670.0,4495.0,32483.0,5615.0,5220.0,375.0,"[(42.821172649999994, -81.65954471216818)]",,,,,,0.0,lambton-middlesex,0.0,0.0,0,['Southwest Middlesex'],2019.0,0.0,0.0,2458.0,2458.0,Thursday,right_only,241,177,1,0,1,0,0,0,0,0,0,0,0,['Middlesex']
1268,1268,lasalle post,11174.0,1.04,129.0,388.0,6.0,204.0,5.0,2013,2012.0,1.0,Friday,11174.0,1.04,129.0,388.0,lasalle post,both,,[nan],,Friday,1051.0,11219.0,T,lasalle,lasalle post,postmedia network inc.,0.0,ON,11219.0,postmedia network inc.,"['lasalle ,ON, Canada']",30180.0,28643.0,5.4,10793.0,10689.0,461.8,65.35,40.3,24430.0,3370.0,6735.0,14330.0,515.0,6635.0,24395.0,23310.0,43452.0,29935.0,24750.0,5105.0,"[(42.21807995, -83.06409000924808)]",,,,,,0.0,lasalle,0.0,0.0,0,['LaSalle'],2013.0,0.0,11219.0,0.0,11219.0,Friday,perfect_match,242,178,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1269,1269,lasalle post,11196.5,1.04,129.0,388.0,6.0,204.0,5,2014,2012.0,2.0,Friday,11196.5,1.04,129.0,388.0,lasalle post,both,,[nan],,Friday,1052.0,10936.0,T,lasalle,lasalle post,postmedia network inc.,0.0,ON,10936.0,postmedia network inc.,"['lasalle ,ON, Canada']",30180.0,28643.0,5.4,10793.0,10689.0,461.8,65.35,40.3,24430.0,3370.0,6735.0,14330.0,515.0,6635.0,24395.0,23310.0,43452.0,29935.0,24750.0,5105.0,"[(42.21807995, -83.06409000924808)]",,,,,,0.0,lasalle,0.0,0.0,0,['LaSalle'],2013.0,1.0,10936.0,0.0,10936.0,Friday,perfect_match,242,178,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1270,1270,lasalle post,11219.0,1.08,136.0,408.0,6.0,204.0,5.0,2015,2014.0,1.0,Friday,11219.0,1.08,136.0,408.0,lasalle post,both,,[nan],,Friday,1053.0,10653.0,T,lasalle,lasalle post,postmedia network inc.,0.0,ON,10653.0,postmedia network inc.,"['lasalle ,ON, Canada']",30180.0,28643.0,5.4,10793.0,10689.0,461.8,65.35,40.3,24430.0,3370.0,6735.0,14330.0,515.0,6635.0,24395.0,23310.0,43452.0,29935.0,24750.0,5105.0,"[(42.21807995, -83.06409000924808)]",,,,,,0.0,lasalle,0.0,0.0,0,['LaSalle'],2013.0,1.0,10653.0,0.0,10653.0,Friday,perfect_match,242,178,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1271,1271,lasalle post,,1.08,,408.0,6.0,204.0,5.0,2016,2014.0,2.0,Friday,,1.08,,408.0,lasalle post,both,,[nan],,Friday,1054.0,10370.0,T,lasalle,lasalle post,postmedia network inc.,0.0,ON,10370.0,postmedia network inc.,"['lasalle ,ON, Canada']",30180.0,28643.0,5.4,10793.0,10689.0,461.8,65.35,40.3,24430.0,3370.0,6735.0,14330.0,515.0,6635.0,24395.0,23310.0,43452.0,29935.0,24750.0,5105.0,"[(42.21807995, -83.06409000924808)]",,,,,,0.0,lasalle,0.0,0.0,0,['LaSalle'],2013.0,1.0,10370.0,0.0,10370.0,Friday,perfect_match,242,178,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1272,1272,lasalle post,,1.14,,428.0,6.0,204.0,5.0,2017,2015.0,2.0,Friday,,1.14,,428.0,lasalle post,both,,[nan],,Friday,1055.0,10087.0,T,lasalle,lasalle post,postmedia network inc.,0.0,ON,10087.0,postmedia network inc.,"['lasalle ,ON, Canada']",30180.0,28643.0,5.4,10793.0,10689.0,461.8,65.35,40.3,24430.0,3370.0,6735.0,14330.0,515.0,6635.0,24395.0,23310.0,43452.0,29935.0,24750.0,5105.0,"[(42.21807995, -83.06409000924808)]",,,,,,0.0,lasalle,0.0,0.0,0,['LaSalle'],2013.0,1.0,10087.0,0.0,10087.0,Friday,perfect_match,242,178,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1273,1273,lasalle post,,1.25,,428.0,6.0,204.0,5.0,2018,2016.0,2.0,Friday,,1.25,,428.0,lasalle post,both,,[nan],,Friday,1056.0,9804.0,T,lasalle,lasalle post,postmedia network inc.,0.0,ON,9804.0,postmedia network inc.,"['lasalle ,ON, Canada']",30180.0,28643.0,5.4,10793.0,10689.0,461.8,65.35,40.3,24430.0,3370.0,6735.0,14330.0,515.0,6635.0,24395.0,23310.0,43452.0,29935.0,24750.0,5105.0,"[(42.21807995, -83.06409000924808)]",,,,,,0.0,lasalle,0.0,0.0,0,['LaSalle'],2013.0,0.0,9804.0,0.0,9804.0,Friday,perfect_match,242,178,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1274,1274,lasalle post,,1.25,,428.0,6.0,287.0,5.0,2019,2016.0,3.0,Friday,,1.25,,428.0,lasalle post,both,,[nan],,Friday,1057.0,,T,lasalle,lasalle post,postmedia network inc.,0.0,ON,,postmedia network inc.,"['lasalle ,ON, Canada']",30180.0,28643.0,5.4,10793.0,10689.0,461.8,65.35,40.3,24430.0,3370.0,6735.0,14330.0,515.0,6635.0,24395.0,23310.0,43452.0,29935.0,24750.0,5105.0,"[(42.21807995, -83.06409000924808)]",,,,,,0.0,lasalle,0.0,0.0,0,['LaSalle'],2013.0,1.0,,0.0,,Friday,perfect_match,242,178,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1275,1275,leamington southpoint sun,,1.06,294.0,529.0,6.0,204.0,5.0,2013,0.0,2013.0,Wednesday,,1.06,294.0,529.0,leamington southpoint sun,both,,[nan],,Wednesday,2194.0,9881.0,T,leamington,southpoint sun,jim heyens and sheila mcbrayne,0.0,ON,9881.0,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0,"[(42.0531166, -82.5996998)]",southpoint sun,,,,,0.0,leamington,0.0,0.0,0,['Leamington'],2013.0,0.0,9881.0,0.0,9881.0,Wednesday,perfect_match,243,179,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1276,1276,leamington southpoint sun,,1.12,294.0,529.0,6.0,204.0,5,2014,2012.0,2.0,Wednesday,,1.12,294.0,529.0,leamington southpoint sun,both,,[nan],,Wednesday,2195.0,10384.0,T,leamington,southpoint sun,jim heyens and sheila mcbrayne,0.0,ON,10384.0,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0,"[(42.0531166, -82.5996998)]",southpoint sun,,,,,0.0,leamington,0.0,0.0,0,['Leamington'],2013.0,0.0,10384.0,0.0,10384.0,Wednesday,perfect_match,243,179,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1277,1277,leamington southpoint sun,,1.12,294.0,529.0,6.0,204.0,5.0,2015,2013.0,2.0,Wednesday,,1.12,294.0,529.0,leamington southpoint sun,both,,[nan],,Wednesday,2196.0,10620.0,T,leamington,southpoint sun,jim heyens and sheila mcbrayne,0.0,ON,10620.0,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0,"[(42.0531166, -82.5996998)]",southpoint sun,,,,,0.0,leamington,0.0,0.0,0,['Leamington'],2013.0,0.0,10620.0,0.0,10620.0,Wednesday,perfect_match,243,179,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1278,1278,leamington southpoint sun,10620.0,1.14,,529.0,6.0,204.0,5.0,2016,2015.0,1.0,Wednesday,10620.0,1.14,,529.0,leamington southpoint sun,both,,[nan],,Wednesday,2197.0,10659.0,T,leamington,southpoint sun,jim heyens and sheila mcbrayne,0.0,ON,10659.0,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0,"[(42.0531166, -82.5996998)]",southpoint sun,,,,,0.0,leamington,0.0,0.0,0,['Leamington'],2013.0,0.0,10659.0,0.0,10659.0,Wednesday,perfect_match,243,179,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1279,1279,leamington southpoint sun,10659.0,1.18,,529.0,6.0,204.0,5.0,2017,2016.0,1.0,Wednesday,10659.0,1.18,,529.0,leamington southpoint sun,both,,[nan],,Wednesday,2198.0,11665.5,T,leamington,southpoint sun,southpoint publishing inc.,0.0,ON,11665.5,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0,"[(42.0531166, -82.5996998)]",southpoint sun,,,,,0.0,leamington,0.0,0.0,0,['Leamington'],2013.0,1.0,11665.5,0.0,11665.5,Wednesday,perfect_match,243,179,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1280,1280,leamington southpoint sun,,1.18,,529.0,6.0,204.0,5.0,2018,2016.0,2.0,Wednesday,,1.18,,529.0,leamington southpoint sun,both,,[nan],,Wednesday,2198.0,,T,leamington,southpoint sun,southpoint publishing inc.,,ON,,,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0,"[(42.0531166, -82.5996998)]",southpoint sun,,,,,0.0,leamington,0.0,0.0,0,['Leamington'],2013.0,1.0,,,,Wednesday,left_only,243,179,0,1,0,1,1,1,0,0,1,0,1,['Essex']
1281,1281,leamington wheatley kingsville southpoint sun,,,,,6.0,204.0,5.0,2018,2016.0,3.0,Wednesday,,,,,leamington wheatley southpoint sun,both,,[nan],,Wednesday,2199.0,12672.0,T,leamington&wheatley,southpoint sun,southpoint publishing inc.,0.0,ON,12672.0,southpoint publishing inc.,"['leamington ,ON, Canada', 'wheatley ,ON, Canada']",64621.0,66037.0,-2.4,28414.5,26510.5,73.35,1359.955,42.35,51870.0,13745.0,15515.0,22605.0,650.0,5632.5,51867.5,50262.5,30411.5,62670.0,54547.5,7715.0,"[(42.0531166, -82.5996998), (42.0950707, -82.4630203)]",southpoint sun ,,,,,0.0,leamington wheatley,0.0,0.0,0,"['Chatham-Kent', 'Leamington']",2013.0,0.0,12672.0,0.0,12672.0,Wednesday,right_only,244,180,0,1,0,1,0,0,0,0,0,0,0,"['Chatham-Kent', 'Essex']"
1282,1282,leamington wheatley kingsville southpoint sun,,1.53,,529.0,6.0,204.0,5.0,2019,2016.0,3.0,Wednesday,,1.53,,529.0,leamington wheatley southpoint sun,both,,[nan],,Wednesday,2200.0,,T,leamington&wheatley,southpoint sun,southpoint publishing inc.,0.0,ON,,southpoint publishing inc.,"['leamington ,ON, Canada', 'wheatley ,ON, Canada']",64621.0,66037.0,-2.4,28414.5,26510.5,73.35,1359.955,42.35,51870.0,13745.0,15515.0,22605.0,650.0,5632.5,51867.5,50262.5,30411.5,62670.0,54547.5,7715.0,"[(42.0531166, -82.5996998), (42.0950707, -82.4630203)]",southpoint sun ,,,,,0.0,leamington wheatley,0.0,0.0,0,"['Chatham-Kent', 'Leamington']",2013.0,1.0,,0.0,,Wednesday,perfect_match,244,180,0,1,0,1,0,0,0,0,0,0,0,"['Chatham-Kent', 'Essex']"
1283,1283,listowel banner,2681.0,0.99,335.0,1160.0,10.0,175.0,10.0,2013,2012.0,1.0,Wednesday,2681.0,0.99,335.0,1160.0,listowel banner,both,,[nan],,Wednesday,1103.0,0.0,T,listowel,listowel banner,metroland media group ltd.,2644.0,ON,2644.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,0.0,2644.0,2644.0,Wednesday,perfect_match,245,181,1,1,1,1,1,1,1,1,1,1,1,['Perth']
1284,1284,listowel banner,2485.0,1.08,1160.0,1160.0,10.0,161.0,10,2014,2012.0,2.0,Wednesday,2485.0,1.08,1160.0,1160.0,listowel banner,both,,[nan],,Wednesday,1104.0,0.0,T,listowel,listowel banner,metroland media group ltd.,2500.0,ON,2500.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,0.0,2500.0,2500.0,Wednesday,perfect_match,245,181,1,1,1,1,1,1,1,1,1,1,1,['Perth']
1285,1285,listowel banner,2289.0,1.08,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Wednesday,2289.0,1.08,1160.0,1160.0,listowel banner,both,,[nan],,Wednesday,1105.0,0.0,T,listowel,listowel banner,metroland media group ltd.,2266.0,ON,2266.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,0.0,2266.0,2266.0,Wednesday,perfect_match,245,181,1,1,1,1,1,1,1,1,1,1,1,['Perth']
1286,1286,listowel banner,2126.0,1.08,,1160.0,10.0,161.0,10.0,2016,2015.0,1.0,Wednesday,2126.0,1.08,,1160.0,listowel banner,both,,[nan],,Wednesday,1106.0,0.0,T,listowel,listowel banner,metroland media group ltd.,2083.0,ON,2083.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,0.0,2083.0,2083.0,Wednesday,perfect_match,245,181,1,1,1,1,1,1,1,1,1,1,1,['Perth']
1287,1287,listowel banner,1921.5,1.08,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Wednesday,1921.5,1.08,,1160.0,listowel banner,both,,[nan],,Wednesday,1107.0,17.0,T,listowel,listowel banner,metroland media group ltd.,1816.0,ON,1833.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,17.0,1816.0,1833.0,Wednesday,perfect_match,245,181,1,1,1,1,1,1,1,1,1,1,1,['Perth']
1288,1288,listowel banner,1717.0,1.08,,1160.0,10.0,161.0,10.0,2018,2017.0,1.0,Wednesday,1717.0,1.08,,1160.0,listowel banner,both,,[nan],,Wednesday,1108.0,15.0,T,listowel,listowel banner,metroland media group ltd.,1636.0,ON,1651.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,15.0,1636.0,1651.0,Wednesday,perfect_match,245,181,1,1,1,1,1,1,1,1,1,1,1,['Perth']
1289,1289,listowel banner,1530.0,1.08,,1160.0,10.0,161.0,10.0,2019,2018.0,1.0,Wednesday,1530.0,1.08,,1160.0,listowel banner,both,,[nan],,Wednesday,1109.0,14.0,T,listowel,listowel banner,metroland media group ltd.,1486.0,ON,1500.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,14.0,1486.0,1500.0,Wednesday,perfect_match,245,181,1,1,1,1,1,1,1,1,1,1,1,['Perth']
1290,1290,listowel independent plus,21964.0,1.16,335.0,1160.0,10.0,175.0,10.0,2013,2012.0,1.0,Thursday,21964.0,1.16,335.0,1160.0,listowel independent plus,both,,[nan],,Thursday,1110.0,22068.0,T,listowel,listowel independent plus,metroland media group ltd.,1.0,ON,22069.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,22068.0,1.0,22069.0,Thursday,perfect_match,246,182,1,1,1,1,1,1,1,0,1,0,1,['Perth']
1291,1291,listowel independent plus,22069.0,1.27,1160.0,1160.0,10.0,161.0,10,2014,2013.0,1.0,Thursday,22069.0,1.27,1160.0,1160.0,listowel independent plus,both,,[nan],,Thursday,1111.0,21955.0,T,listowel,listowel independent plus,metroland media group ltd.,0.6666666666666667,ON,21955.666666666668,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,21955.0,0.6666666666666667,21955.666666666668,Thursday,perfect_match,246,182,1,1,1,1,1,1,1,0,1,0,1,['Perth']
1292,1292,listowel independent plus,21956.0,1.27,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,21956.0,1.27,1160.0,1160.0,listowel independent plus,both,,[nan],,Thursday,1112.0,22015.0,T,listowel,listowel independent plus,metroland media group ltd.,0.3333333333333333,ON,22015.33333333333,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,22015.0,0.3333333333333333,22015.33333333333,Thursday,perfect_match,246,182,1,1,1,1,1,1,1,0,1,0,1,['Perth']
1293,1293,listowel independent plus,22017.0,1.27,,1160.0,10.0,161.0,10.0,2016,2015.0,1.0,Thursday,22017.0,1.27,,1160.0,listowel independent plus,both,,[nan],,Thursday,1113.0,22592.0,T,listowel,listowel independent plus,metroland media group ltd.,0.0,ON,22592.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,22592.0,0.0,22592.0,Thursday,perfect_match,246,182,1,1,1,1,1,1,1,0,1,0,1,['Perth']
1294,1294,listowel independent plus,22592.0,1.27,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Thursday,22592.0,1.27,,1160.0,listowel independent plus,both,,[nan],,Thursday,1114.0,28733.0,T,listowel,listowel independent plus,metroland media group ltd.,2.0,ON,28735.0,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,28733.0,2.0,28735.0,Thursday,perfect_match,246,182,1,1,1,1,1,1,1,0,1,0,1,['Perth']
1295,1295,listowel independent plus,28735.0,1.27,,1160.0,10.0,161.0,10.0,2018,2017.0,1.0,Thursday,28735.0,1.27,,1160.0,listowel independent plus,both,,[nan],,Thursday,1115.0,23839.0,T,listowel,listowel independent plus,metroland media group ltd.,,ON,,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,23839.0,,,Thursday,perfect_match,246,182,1,1,1,1,1,1,1,0,1,0,1,['Perth']
1296,1296,listowel independent plus,23669.0,1.27,,1160.0,10.0,161.0,10.0,2019,2018.0,1.0,Thursday,23669.0,1.27,,1160.0,listowel independent plus,both,,[nan],,Thursday,1116.0,23388.0,T,listowel,listowel independent plus,metroland media group ltd.,,ON,,metroland media group ltd.,"['listowel ,ON, Canada']",13130.0,12631.0,4.0,5340.0,5098.0,26.6,493.14,39.9,10270.0,2980.0,3265.0,4025.0,155.0,905.0,10270.0,10040.0,35115.0,12940.0,11765.0,1105.0,"[(43.731593, -80.952882)]",,,,,,0.0,listowel,0.0,0.0,0,['North Perth'],2013.0,0.0,23388.0,,,Thursday,perfect_match,246,182,1,1,1,1,1,1,1,0,1,0,1,['Perth']
1297,1297,london community news,,2.15,335.0,1160.0,10.0,175.0,10.0,2013,0.0,2013.0,Thursday,,2.15,335.0,1160.0,london community news,both,,[nan],,Thursday,1117.0,132000.0,B,london,london community news,metroland media group ltd.,0.0,ON,132000.0,metroland media group ltd.,"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1,['London'],2013.0,0.0,132000.0,0.0,132000.0,Thursday,perfect_match,247,183,0,1,0,1,0,0,0,0,0,0,0,['Middlesex']
1298,1298,london community news,,2.35,1160.0,1160.0,10.0,161.0,10,2014,0.0,2014.0,Thursday,,2.35,1160.0,1160.0,london community news,both,,[nan],,Thursday,1118.0,129642.0,B,london,london community news,metroland media group ltd.,0.0,ON,129642.0,metroland media group ltd.,"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1,['London'],2013.0,0.0,129642.0,0.0,129642.0,Thursday,perfect_match,247,183,0,1,0,1,0,0,0,0,0,0,0,['Middlesex']
1299,1299,london community news,129642.0,2.35,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,129642.0,2.35,1160.0,1160.0,london community news,both,,[nan],,Thursday,1119.0,,B,london,london community news,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['london ,ON, Canada']",383822.0,366151.0,4.8,175558.0,163140.0,913.1,420.35,40.5,316315.0,51845.0,88545.0,175920.0,5520.0,80175.0,316315.0,302895.0,32599.0,378040.0,286305.0,83770.0,"[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1,['London'],2013.0,1.0,,0.0,,Thursday,perfect_match,247,183,0,1,0,1,0,0,0,0,0,0,0,['Middlesex']
