AdvNewspaper,Issued,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,MarketAndNewspaper,_merge1,FreeCirculation,EDITION,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,CSDs,ID,ID2,Swap2017Affected,_merge2,first_year,equal_to_previous,EverPaid,EverFree,OpCross2017,OpPost2017
cambridge times,Tuesday,41054.0,2.01,1160.0,1160.0,10.0,161.0,10.0,2018,cambridge times,both,40898.0,Tuesday,T,cambridge,cambridge times,metroland media group ltd.,0.0,ON,40898.0,metroland media group ltd.,"['cambridge ,ON, Canada']",129920.0,126748.0,2.5,49388.0,48239.0,1149.6,113.01,39.5,104035.0,22455.0,33235.0,48345.0,1570.0,15775.0,104035.0,99765.0,35244.0,127840.0,101075.0,26090.0,"[(43.3600536, -80.3123023)]",,,,,,0.0,cambridge,['Cambridge'],59.0,46.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
cambridge times,Tuesday,41054.0,2.01,1160.0,1160.0,10.0,161.0,10.0,2019,cambridge times,both,40511.0,Tuesday,T,cambridge,cambridge times,metroland media group ltd.,0.0,ON,40511.0,metroland media group ltd.,"['cambridge ,ON, Canada']",129920.0,126748.0,2.5,49388.0,48239.0,1149.6,113.01,39.5,104035.0,22455.0,33235.0,48345.0,1570.0,15775.0,104035.0,99765.0,35244.0,127840.0,101075.0,26090.0,"[(43.3600536, -80.3123023)]",,,,,,0.0,cambridge,['Cambridge'],59.0,46.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
campbellford northwest emc,Thursday,11630.0,1.13,335.0,1160.0,6.0,218.0,5.0,2013,campbellford northwest emc,both,11630.0,Thursday,T,campbellford&northwest,campbellford northwest emc,metroland media group ltd.,0.0,ON,11630.0,metroland media group ltd.,"['campbellford ,ON, Canada', 'northwest ,ON, Canada']",7806.0,7655.0,1.25,4598.0,3344.0,15.35,504.02,48.5,6577.5,1437.5,1887.5,3255.0,132.5,770.0,6565.0,6347.5,30532.5,7600.0,6997.5,600.0,"[(44.3085912, -77.798084), (45.8946323, -81.6294098)]",,,,,,0.0,campbellford northwest,"['Trent Hills', 'Northeastern Manitoulin and the Islands']",60.0,47.0,1.0,both,2013.0,0.0,0.0,1.0,0.0,0.0
milton canadian champion,Thursday,27552.0,2.92,335.0,1160.0,10.0,175.0,10.0,2013,milton canadian champion,both,28086.0,Thursday,T,milton,canadian champion,metroland media group ltd.,54.0,ON,28140.0,metroland media group ltd.,"['milton ,ON, Canada']",110128.0,84362.0,30.5,35537.0,34257.0,303.2,363.22,34.3,80555.0,9640.0,19650.0,51270.0,2050.0,28185.0,80560.0,76695.0,42682.0,108935.0,68875.0,39110.0,"[(43.513671, -79.882817)]",,,,,,0.0,milton,['Milton'],61.0,48.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
milton canadian champion,Thursday,28663.0,3.19,1160.0,1160.0,10.0,161.0,10,2014,milton canadian champion,both,29702.0,Thursday,T,milton,canadian champion,metroland media group ltd.,48.0,ON,29750.0,metroland media group ltd.,"['milton ,ON, Canada']",110128.0,84362.0,30.5,35537.0,34257.0,303.2,363.22,34.3,80555.0,9640.0,19650.0,51270.0,2050.0,28185.0,80560.0,76695.0,42682.0,108935.0,68875.0,39110.0,"[(43.513671, -79.882817)]",,,,,,0.0,milton,['Milton'],61.0,48.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
milton canadian champion,Thursday,29750.0,3.19,1160.0,1160.0,10.0,161.0,10.0,2015,milton canadian champion,both,30696.0,Thursday,T,milton,canadian champion,metroland media group ltd.,29.0,ON,30725.0,metroland media group ltd.,"['milton ,ON, Canada']",110128.0,84362.0,30.5,35537.0,34257.0,303.2,363.22,34.3,80555.0,9640.0,19650.0,51270.0,2050.0,28185.0,80560.0,76695.0,42682.0,108935.0,68875.0,39110.0,"[(43.513671, -79.882817)]",,,,,,0.0,milton,['Milton'],61.0,48.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
milton canadian champion,Thursday,30367.0,3.19,1160.0,1160.0,10.0,161.0,10.0,2016,milton canadian champion,both,31242.0,Thursday,T,milton,canadian champion,metroland media group ltd.,26.0,ON,31268.0,metroland media group ltd.,"['milton ,ON, Canada']",110128.0,84362.0,30.5,35537.0,34257.0,303.2,363.22,34.3,80555.0,9640.0,19650.0,51270.0,2050.0,28185.0,80560.0,76695.0,42682.0,108935.0,68875.0,39110.0,"[(43.513671, -79.882817)]",,,,,,0.0,milton,['Milton'],61.0,48.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
milton canadian champion,Thursday,31268.0,3.19,1160.0,1160.0,10.0,161.0,10.0,2017,milton canadian champion,both,31644.0,Thursday,T,milton,canadian champion,metroland media group ltd.,17.333333333333336,ON,31661.333333333332,metroland media group ltd.,"['milton ,ON, Canada']",110128.0,84362.0,30.5,35537.0,34257.0,303.2,363.22,34.3,80555.0,9640.0,19650.0,51270.0,2050.0,28185.0,80560.0,76695.0,42682.0,108935.0,68875.0,39110.0,"[(43.513671, -79.882817)]",,,,,,0.0,milton,['Milton'],61.0,48.0,0.0,both,2013.0,1.0,1.0,1.0,1.0,1.0
milton canadian champion,Thursday,32513.0,3.19,1160.0,1160.0,10.0,161.0,10.0,2018,milton canadian champion,both,32046.0,Thursday,T,milton,canadian champion,metroland media group ltd.,8.666666666666668,ON,32054.666666666668,metroland media group ltd.,"['milton ,ON, Canada']",110128.0,84362.0,30.5,35537.0,34257.0,303.2,363.22,34.3,80555.0,9640.0,19650.0,51270.0,2050.0,28185.0,80560.0,76695.0,42682.0,108935.0,68875.0,39110.0,"[(43.513671, -79.882817)]",,,,,,0.0,milton,['Milton'],61.0,48.0,0.0,both,2013.0,1.0,1.0,1.0,1.0,1.0
milton canadian champion,Thursday,32654.0,3.19,1160.0,1160.0,10.0,161.0,10.0,2019,milton canadian champion,both,32448.0,Thursday,T,milton,canadian champion,metroland media group ltd.,0.0,ON,32448.0,metroland media group ltd.,"['milton ,ON, Canada']",110128.0,84362.0,30.5,35537.0,34257.0,303.2,363.22,34.3,80555.0,9640.0,19650.0,51270.0,2050.0,28185.0,80560.0,76695.0,42682.0,108935.0,68875.0,39110.0,"[(43.513671, -79.882817)]",,,,,,0.0,milton,['Milton'],61.0,48.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
milton canadian champion,Tuesday,22328.0,2.81,335.0,1160.0,10.0,175.0,10.0,2013,milton canadian champion,both,23217.0,Tuesday,T,milton,canadian champion,metroland media group ltd.,49.0,ON,23266.0,metroland media group ltd.,"['milton ,ON, Canada']",110128.0,84362.0,30.5,35537.0,34257.0,303.2,363.22,34.3,80555.0,9640.0,19650.0,51270.0,2050.0,28185.0,80560.0,76695.0,42682.0,108935.0,68875.0,39110.0,"[(43.513671, -79.882817)]",,,,,,0.0,milton,['Milton'],62.0,48.0,0.0,both,2013.0,0.0,1.0,1.0,0.0,0.0
kawartha lakes north durham caps community news,Monthly,21269.0,0.94,88.0,265.0,6.0,188.0,5.0,2013,kawartha lakes north durham caps community news,both,20000.0,Monthly,T,kawartha%20lakes&north%20durham,caps community news,scugog communications group,0.0,ON,20000.0,scugog communications group,"['kawartha lakes ,ON, Canada', 'north durham ,ON, Canada']",97550.0,91409.5,6.1,38274.5,34327.5,905.45,1575.69,42.0,79525.0,13747.5,24055.0,41722.5,1817.5,14892.5,79525.0,75577.5,34204.5,96275.0,69905.0,26060.0,"[(44.575616, -78.8486034), (43.893209999999996, -79.00681681276879)]",,,,,,0.0,kawartha lakes north durham,"['Kawartha Lakes', 'Ajax']",64.0,50.0,0.0,both,2013.0,0.0,0.0,1.0,0.0,0.0
carleton place almonte canadian gazette,Thursday,12509.0,0.87,335.0,1160.0,6.0,218.0,5.0,2013,carleton placealmonte canadian gazette,both,12812.0,Thursday,T,almonte&carleton%20place,carleton placealmonte canadian gazette,metroland media group ltd.,0.0,ON,12812.0,metroland media group ltd.,"['almonte ,ON, Canada', 'carleton place ,ON, Canada']",11903.5,11097.0,7.4,4969.5,4785.0,600.75,264.315,43.1,9620.0,1427.5,2680.0,5510.0,170.0,1710.0,9620.0,9300.0,38592.0,11590.0,10735.0,845.0,"[(45.226049, -76.1945277), (45.1403366, -76.1465672)]",,,,,,0.0,almonte carleton place,"['Mississippi Mills', 'Carleton Place']",65.0,51.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
carleton place almonte canadian gazette,Thursday,12812.0,0.61,1160.0,1160.0,10.0,189.0,10,2014,carleton placealmonte canadian gazette,both,12814.0,Thursday,T,almonte&carleton%20place,carleton placealmonte canadian gazette,metroland media group ltd.,0.0,ON,12814.0,metroland media group ltd.,"['almonte ,ON, Canada', 'carleton place ,ON, Canada']",11903.5,11097.0,7.4,4969.5,4785.0,600.75,264.315,43.1,9620.0,1427.5,2680.0,5510.0,170.0,1710.0,9620.0,9300.0,38592.0,11590.0,10735.0,845.0,"[(45.226049, -76.1945277), (45.1403366, -76.1465672)]",,,,,,0.0,almonte carleton place,"['Mississippi Mills', 'Carleton Place']",65.0,51.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
carleton place almonte canadian gazette,Thursday,13125.0,0.71,1160.0,1160.0,10.0,161.0,10.0,2015,carleton placealmonte canadian gazette,both,13376.0,Thursday,T,almonte&carleton%20place,carleton placealmonte canadian gazette,metroland media group ltd.,0.0,ON,13376.0,metroland media group ltd.,"['almonte ,ON, Canada', 'carleton place ,ON, Canada']",11903.5,11097.0,7.4,4969.5,4785.0,600.75,264.315,43.1,9620.0,1427.5,2680.0,5510.0,170.0,1710.0,9620.0,9300.0,38592.0,11590.0,10735.0,845.0,"[(45.226049, -76.1945277), (45.1403366, -76.1465672)]",,,,,,0.0,almonte carleton place,"['Mississippi Mills', 'Carleton Place']",65.0,51.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
carleton place almonte canadian gazette,Thursday,13376.0,0.71,1160.0,1160.0,10.0,161.0,10.0,2016,carleton placealmonte canadian gazette,both,12246.0,Thursday,T,almonte&carleton%20place,carleton placealmonte canadian gazette,metroland media group ltd.,0.0,ON,12246.0,metroland media group ltd.,"['almonte ,ON, Canada', 'carleton place ,ON, Canada']",11903.5,11097.0,7.4,4969.5,4785.0,600.75,264.315,43.1,9620.0,1427.5,2680.0,5510.0,170.0,1710.0,9620.0,9300.0,38592.0,11590.0,10735.0,845.0,"[(45.226049, -76.1945277), (45.1403366, -76.1465672)]",,,,,,0.0,almonte carleton place,"['Mississippi Mills', 'Carleton Place']",65.0,51.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
carleton place almonte canadian gazette,Thursday,12246.0,0.71,1160.0,1160.0,10.0,161.0,10.0,2017,carleton placealmonte canadian gazette,both,11690.0,Thursday,T,almonte&carleton%20place,carleton placealmonte canadian gazette,metroland media group ltd.,0.0,ON,11690.0,metroland media group ltd.,"['almonte ,ON, Canada', 'carleton place ,ON, Canada']",11903.5,11097.0,7.4,4969.5,4785.0,600.75,264.315,43.1,9620.0,1427.5,2680.0,5510.0,170.0,1710.0,9620.0,9300.0,38592.0,11590.0,10735.0,845.0,"[(45.226049, -76.1945277), (45.1403366, -76.1465672)]",,,,,,0.0,almonte carleton place,"['Mississippi Mills', 'Carleton Place']",65.0,51.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
carleton place almonte canadian gazette,Thursday,11690.0,0.71,1160.0,1160.0,10.0,161.0,10.0,2018,carleton placealmonte canadian gazette,both,11615.0,Thursday,T,almonte&carleton%20place,carleton placealmonte canadian gazette,metroland media group ltd.,0.0,ON,11615.0,metroland media group ltd.,"['almonte ,ON, Canada', 'carleton place ,ON, Canada']",11903.5,11097.0,7.4,4969.5,4785.0,600.75,264.315,43.1,9620.0,1427.5,2680.0,5510.0,170.0,1710.0,9620.0,9300.0,38592.0,11590.0,10735.0,845.0,"[(45.226049, -76.1945277), (45.1403366, -76.1465672)]",,,,,,0.0,almonte carleton place,"['Mississippi Mills', 'Carleton Place']",65.0,51.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
carleton place almonte canadian gazette,Thursday,11547.0,0.71,1160.0,1160.0,10.0,161.0,10.0,2019,carleton placealmonte canadian gazette,both,11326.0,Thursday,T,almonte&carleton%20place,carleton placealmonte canadian gazette,metroland media group ltd.,0.0,ON,11326.0,metroland media group ltd.,"['almonte ,ON, Canada', 'carleton place ,ON, Canada']",11903.5,11097.0,7.4,4969.5,4785.0,600.75,264.315,43.1,9620.0,1427.5,2680.0,5510.0,170.0,1710.0,9620.0,9300.0,38592.0,11590.0,10735.0,845.0,"[(45.226049, -76.1945277), (45.1403366, -76.1465672)]",,,,,,0.0,almonte carleton place,"['Mississippi Mills', 'Carleton Place']",65.0,51.0,0.0,both,2013.0,0.0,0.0,1.0,1.0,1.0
stirling central hastings news,Thursday,11564.0,0.98,1160.0,1160.0,10.0,189.0,10,2014,stirling northeast central hastings news,both,11155.0,Thursday,T,stirling&northeast,central hastings news,metroland media group ltd.,0.0,ON,11155.0,metroland media group ltd.,"['stirling ,ON, Canada', 'northeast ,ON, Canada']",83206.5,82626.0,-0.55,38529.0,35524.0,33.65,1755.34,42.8,68825.0,13690.0,18050.0,37085.0,827.5,11525.0,68820.0,66400.0,34489.5,81722.5,76590.0,4770.0,"[(44.2962217, -77.5473774), (46.2897445, -81.40476769489881)]",,,,,,1.0,stirling northeast,"['Greater Sudbury / Grand Sudbury', 'Stirling-Rawdon']",66.0,52.0,1.0,both,2014.0,0.0,0.0,1.0,0.0,0.0
stirling central hastings news,Thursday,11155.0,1.16,1160.0,1160.0,10.0,161.0,10.0,2015,stirling northeast central hastings news,both,11111.0,Thursday,T,stirling&northeast,central hastings news,metroland media group ltd.,0.0,ON,11111.0,metroland media group ltd.,"['stirling ,ON, Canada', 'northeast ,ON, Canada']",83206.5,82626.0,-0.55,38529.0,35524.0,33.65,1755.34,42.8,68825.0,13690.0,18050.0,37085.0,827.5,11525.0,68820.0,66400.0,34489.5,81722.5,76590.0,4770.0,"[(44.2962217, -77.5473774), (46.2897445, -81.40476769489881)]",,,,,,1.0,stirling northeast,"['Greater Sudbury / Grand Sudbury', 'Stirling-Rawdon']",66.0,52.0,1.0,both,2014.0,0.0,0.0,1.0,0.0,0.0
central hastings trent hills news,Thursday,20334.0,1.51,,1160.0,10.0,161.0,10.0,2016,stirling campbellford central hastings trent hill news,both,19975.0,Thursday,T,stirling&campbellford,central hastings trent hill news,metroland media group ltd.,0.0,ON,19975.0,metroland media group ltd.,"['stirling ,ON, Canada', 'campbellford ,ON, Canada']",8891.0,8791.0,0.2,4456.0,3701.0,21.25,397.14,45.8,7447.5,1622.5,2205.0,3622.5,137.5,735.0,7442.5,7160.0,30178.0,8692.5,8007.5,672.5,"[(44.2962217, -77.5473774), (44.3085912, -77.798084)]",,,,,,1.0,stirling campbellford,"['Stirling-Rawdon', 'Trent Hills']",67.0,53.0,1.0,both,2016.0,0.0,0.0,1.0,0.0,0.0
central hastings trent hills news,Thursday,19975.0,1.51,,1160.0,10.0,161.0,10.0,2017,stirling campbellford central hastings trent hill news,both,19909.0,Thursday,T,stirling&campbellford,central hastings trent hill news,metroland media group ltd.,0.0,ON,19909.0,metroland media group ltd.,"['stirling ,ON, Canada', 'campbellford ,ON, Canada']",8891.0,8791.0,0.2,4456.0,3701.0,21.25,397.14,45.8,7447.5,1622.5,2205.0,3622.5,137.5,735.0,7442.5,7160.0,30178.0,8692.5,8007.5,672.5,"[(44.2962217, -77.5473774), (44.3085912, -77.798084)]",,,,,,1.0,stirling campbellford,"['Stirling-Rawdon', 'Trent Hills']",67.0,53.0,1.0,both,2016.0,0.0,0.0,1.0,0.0,0.0
west lorne west elgin chronicle,Thursday,5782.0,0.98,147.0,471.0,9.0,160.0,3.0,2013,west elgin chronicle,both,5601.0,Thursday,T,west%20elgin,chronicle,sun media corporation,94.0,ON,5695.0,sun media corporation,"['west elgin ,ON, Canada']",4995.0,5157.0,-3.1,2221.0,2102.0,15.5,322.48,44.6,4155.0,1140.0,1160.0,1855.0,70.0,355.0,4160.0,3995.0,29397.0,4915.0,4380.0,530.0,"[(42.567862000000005, -81.64382954485299)]",chronicle,,,,,0.0,west elgin,['West Elgin'],68.0,54.0,0.0,both,2013.0,0.0,1.0,1.0,0.0,0.0
west lorne west elgin chronicle,Thursday,5695.0,0.98,147.0,471.0,9.0,160.0,3,2014,west elgin chronicle,both,5463.0,Thursday,T,west%20elgin,chronicle,sun media corporation,100.0,ON,5563.0,sun media corporation,"['west elgin ,ON, Canada']",4995.0,5157.0,-3.1,2221.0,2102.0,15.5,322.48,44.6,4155.0,1140.0,1160.0,1855.0,70.0,355.0,4160.0,3995.0,29397.0,4915.0,4380.0,530.0,"[(42.567862000000005, -81.64382954485299)]",chronicle,,,,,0.0,west elgin,['West Elgin'],68.0,54.0,0.0,both,2013.0,0.0,1.0,1.0,0.0,0.0
west lorne west elgin chronicle,Thursday,5563.0,0.91,147.0,471.0,9.0,160.0,3.0,2015,west elgin chronicle,both,5567.0,Thursday,T,west%20elgin,chronicle,sun media corporation,80.0,ON,5647.0,sun media corporation,"['west elgin ,ON, Canada']",4995.0,5157.0,-3.1,2221.0,2102.0,15.5,322.48,44.6,4155.0,1140.0,1160.0,1855.0,70.0,355.0,4160.0,3995.0,29397.0,4915.0,4380.0,530.0,"[(42.567862000000005, -81.64382954485299)]",chronicle,,,,,0.0,west elgin,['West Elgin'],68.0,54.0,0.0,both,2013.0,0.0,1.0,1.0,0.0,0.0
west lorne west elgin chronicle,Thursday,5647.0,0.91,147.0,352.0,9.0,160.0,3.0,2016,west elgin chronicle,both,5567.0,Thursday,T,west%20elgin,chronicle,sun media corporation,80.0,ON,5647.0,postmedia network inc.,"['west elgin ,ON, Canada']",4995.0,5157.0,-3.1,2221.0,2102.0,15.5,322.48,44.6,4155.0,1140.0,1160.0,1855.0,70.0,355.0,4160.0,3995.0,29397.0,4915.0,4380.0,530.0,"[(42.567862000000005, -81.64382954485299)]",chronicle,,,,,0.0,west elgin,['West Elgin'],68.0,54.0,0.0,both,2013.0,1.0,1.0,1.0,0.0,0.0
west lorne west elgin chronicle,Thursday,5647.0,0.91,147.0,352.0,9.0,160.0,3.0,2017,west elgin chronicle,both,5567.0,Thursday,T,west%20elgin,chronicle,postmedia network inc.,80.0,ON,5647.0,postmedia network inc.,"['west elgin ,ON, Canada']",4995.0,5157.0,-3.1,2221.0,2102.0,15.5,322.48,44.6,4155.0,1140.0,1160.0,1855.0,70.0,355.0,4160.0,3995.0,29397.0,4915.0,4380.0,530.0,"[(42.567862000000005, -81.64382954485299)]",chronicle,,,,,0.0,west elgin,['West Elgin'],68.0,54.0,0.0,both,2013.0,1.0,1.0,1.0,0.0,0.0
west lorne west elgin chronicle,Thursday,5647.0,0.91,147.0,352.0,10.0,160.0,10.0,2018,west elgin chronicle,both,5567.0,Thursday,T,west%20elgin,chronicle,postmedia network inc.,80.0,ON,5647.0,postmedia network inc.,"['west elgin ,ON, Canada']",4995.0,5157.0,-3.1,2221.0,2102.0,15.5,322.48,44.6,4155.0,1140.0,1160.0,1855.0,70.0,355.0,4160.0,3995.0,29397.0,4915.0,4380.0,530.0,"[(42.567862000000005, -81.64382954485299)]",chronicle,,,,,0.0,west elgin,['West Elgin'],68.0,54.0,0.0,both,2013.0,1.0,1.0,1.0,0.0,0.0
west lorne west elgin chronicle,Thursday,5647.0,0.91,147.0,352.0,10.0,160.0,10.0,2019,west elgin chronicle,both,5567.0,Thursday,T,west%20elgin,chronicle,postmedia network inc.,80.0,ON,5647.0,postmedia network inc.,"['west elgin ,ON, Canada']",4995.0,5157.0,-3.1,2221.0,2102.0,15.5,322.48,44.6,4155.0,1140.0,1160.0,1855.0,70.0,355.0,4160.0,3995.0,29397.0,4915.0,4380.0,530.0,"[(42.567862000000005, -81.64382954485299)]",chronicle,,,,,0.0,west elgin,['West Elgin'],68.0,54.0,0.0,both,2013.0,1.0,1.0,1.0,0.0,0.0
blyth brussels citizen,Thursday,1844.0,0.39,71.0,235.0,9.0,210.0,3.0,2013,blyth brussels citizen,both,28.0,Thursday,T,blyth&brussels,citizen,north huron publishing co. inc.,1792.0,ON,1820.0,north huron publishing co. inc.,"['blyth ,ON, Canada', 'brussels ,ON, Canada']",7035.0,7074.0,-0.2,3017.0,2857.5,20.65,424.02,41.75,5685.0,1447.5,1660.0,2577.5,115.0,537.5,5687.5,5525.0,32244.0,6955.0,6437.5,500.0,"[(43.7365991, -81.4294024), (43.7433558, -81.2506263)]",citizen,,,,,0.0,blyth brussels,"['North Huron', 'Huron East']",70.0,56.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
blyth brussels citizen,Thursday,1820.0,0.4,71.0,235.0,9.0,210.0,3,2014,blyth brussels citizen,both,26.0,Thursday,T,blyth&brussels,citizen,north huron publishing co. inc.,1772.0,ON,1798.0,north huron publishing co. inc.,"['blyth ,ON, Canada', 'brussels ,ON, Canada']",7035.0,7074.0,-0.2,3017.0,2857.5,20.65,424.02,41.75,5685.0,1447.5,1660.0,2577.5,115.0,537.5,5687.5,5525.0,32244.0,6955.0,6437.5,500.0,"[(43.7365991, -81.4294024), (43.7433558, -81.2506263)]",citizen,,,,,0.0,blyth brussels,"['North Huron', 'Huron East']",70.0,56.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
blyth brussels citizen,Thursday,1798.0,0.41,71.0,235.0,9.0,210.0,3.0,2015,blyth brussels citizen,both,23.0,Thursday,T,blyth&brussels,citizen,north huron publishing co. inc.,1739.0,ON,1762.0,north huron publishing co. inc.,"['blyth ,ON, Canada', 'brussels ,ON, Canada']",7035.0,7074.0,-0.2,3017.0,2857.5,20.65,424.02,41.75,5685.0,1447.5,1660.0,2577.5,115.0,537.5,5687.5,5525.0,32244.0,6955.0,6437.5,500.0,"[(43.7365991, -81.4294024), (43.7433558, -81.2506263)]",citizen,,,,,0.0,blyth brussels,"['North Huron', 'Huron East']",70.0,56.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
blyth brussels citizen,Thursday,1762.0,0.42,71.0,235.0,9.0,210.0,3.0,2016,blyth brussels citizen,both,24.5,Thursday,T,blyth&brussels,citizen,north huron publishing co. inc.,1733.0,ON,1756.0,north huron publishing co. inc.,"['blyth ,ON, Canada', 'brussels ,ON, Canada']",7035.0,7074.0,-0.2,3017.0,2857.5,20.65,424.02,41.75,5685.0,1447.5,1660.0,2577.5,115.0,537.5,5687.5,5525.0,32244.0,6955.0,6437.5,500.0,"[(43.7365991, -81.4294024), (43.7433558, -81.2506263)]",citizen,,,,,0.0,blyth brussels,"['North Huron', 'Huron East']",70.0,56.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
blyth brussels citizen,Thursday,1756.0,0.44,71.0,235.0,9.0,210.0,3.0,2017,blyth brussels citizen,both,26.0,Thursday,T,blyth&brussels,citizen,north huron publishing co. inc.,1749.0,ON,1775.0,north huron publishing co. inc.,"['blyth ,ON, Canada', 'brussels ,ON, Canada']",7035.0,7074.0,-0.2,3017.0,2857.5,20.65,424.02,41.75,5685.0,1447.5,1660.0,2577.5,115.0,537.5,5687.5,5525.0,32244.0,6955.0,6437.5,500.0,"[(43.7365991, -81.4294024), (43.7433558, -81.2506263)]",citizen,,,,,0.0,blyth brussels,"['North Huron', 'Huron East']",70.0,56.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
blyth brussels citizen,Thursday,1775.0,0.79,71.0,235.0,5.0,210.0,4.0,2018,blyth brussels citizen,both,27.0,Thursday,T,blyth&brussels,citizen,north huron publishing co. inc.,1766.0,ON,1792.0,north huron publishing co. inc.,"['blyth ,ON, Canada', 'brussels ,ON, Canada']",7035.0,7074.0,-0.2,3017.0,2857.5,20.65,424.02,41.75,5685.0,1447.5,1660.0,2577.5,115.0,537.5,5687.5,5525.0,32244.0,6955.0,6437.5,500.0,"[(43.7365991, -81.4294024), (43.7433558, -81.2506263)]",citizen,,,,,0.0,blyth brussels,"['North Huron', 'Huron East']",70.0,56.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
blyth brussels citizen,Thursday,1846.0,0.82,71.0,235.0,5.0,210.0,4.0,2019,blyth brussels citizen,both,28.0,Thursday,T,blyth&brussels,citizen,north huron publishing co. inc.,1879.0,ON,1907.0,north huron publishing co. inc.,"['blyth ,ON, Canada', 'brussels ,ON, Canada']",7035.0,7074.0,-0.2,3017.0,2857.5,20.65,424.02,41.75,5685.0,1447.5,1660.0,2577.5,115.0,537.5,5687.5,5525.0,32244.0,6955.0,6437.5,500.0,"[(43.7365991, -81.4294024), (43.7433558, -81.2506263)]",citizen,,,,,0.0,blyth brussels,"['North Huron', 'Huron East']",70.0,56.0,0.0,both,2013.0,0.0,1.0,1.0,1.0,1.0
cochrane times post,Thursday,2007.0,0.87,128.0,386.0,9.0,160.0,3.0,2013,cochrane timespost,both,0.0,Thursday,T,cochrane,cochrane timespost,sun media corporation,1935.0,ON,1935.0,sun media corporation,"['cochrane ,ON, Canada']",2865.0,3064.0,-6.5,1835.0,1167.0,0.0,131735.62,42.4,2335.0,665.0,535.0,1140.0,65.0,255.0,2350.0,2265.0,39787.0,2805.0,2715.0,80.0,"[(50.630898, -82.1914444)]",,,,,,0.0,cochrane,"['Cochrane', 'Unorganized', 'North Part']",76.0,60.0,0.0,both,2013.0,0.0,1.0,0.0,1.0,1.0
