,Unnamed: 0.1,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs
1210,1210,kingston heritage,,1.16,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,,1.16,,1160.0,kingston heritage,both,,[nan],,Thursday,990.0,45447.0,T,kingston,kingston heritage,metroland media group ltd.,0.0,ON,45447.0,metroland media group ltd.,"['kingston ,ON, Canada']",123798.0,123363.0,0.4,59977.0,53518.0,274.4,451.19,42.3,102125.0,14110.0,28455.0,59560.0,1430.0,28325.0,102125.0,98580.0,35034.0,120220.0,102740.0,15840.0,"[(44.230687, -76.481323)]",,,,,,1.0,kingston,0.0,0.0,1.0,['Kingston'],2013.0,0.0,45447.0,0.0,45447.0,Thursday,perfect_match,227,169,0,1,0,1,0,0,0,0,0,0,0,['Frontenac']
1388,1388,meaford express,,,,,10.0,161.0,10.0,2013,2014.0,1.0,Wednesday,,,,,meaford express,both,,[nan],,Wednesday,1152.0,0.0,B,meaford,meaford express,metroland media group ltd.,1324.0,ON,1324.0,metroland media group ltd.,"['meaford ,ON, Canada']",10991.0,11100.0,-1.0,5590.0,4830.0,18.7,588.57,47.9,9430.0,1740.0,2520.0,5165.0,140.0,1670.0,9425.0,9190.0,32198.0,10845.0,9700.0,1145.0,"[(44.6069298, -80.5916531)]",,,,,,1.0,meaford,0.0,0.0,1.0,['Meaford'],2013.0,0.0,0.0,1324.0,1324.0,Wednesday,right_only,263,197,1,1,1,1,0,0,0,0,0,0,0,['Grey']
1389,1389,meaford express,,,,,10.0,161.0,10.0,2014,2014.0,1.0,Wednesday,,,,,meaford express,both,,[nan],,Wednesday,1153.0,92.0,B,meaford,meaford express,metroland media group ltd.,1170.0,ON,1262.0,metroland media group ltd.,"['meaford ,ON, Canada']",10991.0,11100.0,-1.0,5590.0,4830.0,18.7,588.57,47.9,9430.0,1740.0,2520.0,5165.0,140.0,1670.0,9425.0,9190.0,32198.0,10845.0,9700.0,1145.0,"[(44.6069298, -80.5916531)]",,,,,,1.0,meaford,0.0,0.0,1.0,['Meaford'],2013.0,0.0,92.0,1170.0,1262.0,Wednesday,right_only,263,197,1,1,1,1,0,0,0,0,0,0,0,['Grey']
1390,1390,meaford express,1267.0,1.5,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Wednesday,1267.0,1.5,1160.0,1160.0,meaford express,both,,[nan],,Wednesday,1154.0,145.0,B,meaford,meaford express,metroland media group ltd.,1051.0,ON,1196.0,metroland media group ltd.,"['meaford ,ON, Canada']",10991.0,11100.0,-1.0,5590.0,4830.0,18.7,588.57,47.9,9430.0,1740.0,2520.0,5165.0,140.0,1670.0,9425.0,9190.0,32198.0,10845.0,9700.0,1145.0,"[(44.6069298, -80.5916531)]",,,,,,1.0,meaford,0.0,0.0,1.0,['Meaford'],2013.0,0.0,145.0,1051.0,1196.0,Wednesday,perfect_match,263,197,1,1,1,1,0,0,0,0,0,0,0,['Grey']
1391,1391,meaford express,,1.5,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Wednesday,,1.5,,1160.0,meaford express,both,,[nan],,Wednesday,1155.0,126.0,B,meaford,meaford express,metroland media group ltd.,880.0,ON,1006.0,metroland media group ltd.,"['meaford ,ON, Canada']",10991.0,11100.0,-1.0,5590.0,4830.0,18.7,588.57,47.9,9430.0,1740.0,2520.0,5165.0,140.0,1670.0,9425.0,9190.0,32198.0,10845.0,9700.0,1145.0,"[(44.6069298, -80.5916531)]",,,,,,1.0,meaford,0.0,0.0,1.0,['Meaford'],2013.0,0.0,126.0,880.0,1006.0,Wednesday,perfect_match,263,197,1,1,1,1,0,0,0,0,0,0,0,['Grey']
1392,1392,meaford express,,1.5,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Wednesday,,1.5,,1160.0,meaford express,both,,[nan],,Wednesday,1156.0,100.0,B,meaford,meaford express,metroland media group ltd.,331.0,ON,431.0,metroland media group ltd.,"['meaford ,ON, Canada']",10991.0,11100.0,-1.0,5590.0,4830.0,18.7,588.57,47.9,9430.0,1740.0,2520.0,5165.0,140.0,1670.0,9425.0,9190.0,32198.0,10845.0,9700.0,1145.0,"[(44.6069298, -80.5916531)]",,,,,,1.0,meaford,0.0,0.0,1.0,['Meaford'],2013.0,0.0,100.0,331.0,431.0,Wednesday,perfect_match,263,197,1,1,1,1,0,0,0,0,0,0,0,['Grey']
1520,1520,nepean barrhaven news,46836.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012.0,1.0,Thursday,46836.0,1.47,335.0,1160.0,nepean barrhaven news,both,,[nan],,Thursday,1263.0,48792.0,T,nepean&barrhaven,nepean barrhaven news,metroland media group ltd.,0.0,ON,48792.0,metroland media group ltd.,"['nepean ,ON, Canada', 'barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3446891, -75.7639408), (45.280172, -75.759707)]",,,,,,1.0,nepean barrhaven,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,48792.0,0.0,48792.0,Thursday,perfect_match,292,216,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1521,1521,nepean barrhaven news,48618.5,1.02,1160.0,1160.0,10.0,189.0,10,2014,2012.0,2.0,Thursday,48618.5,1.02,1160.0,1160.0,nepean barrhaven news,both,,[nan],,Thursday,1264.0,50020.0,T,nepean&barrhaven,nepean barrhaven news,metroland media group ltd.,0.0,ON,50020.0,metroland media group ltd.,"['nepean ,ON, Canada', 'barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3446891, -75.7639408), (45.280172, -75.759707)]",,,,,,1.0,nepean barrhaven,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,50020.0,0.0,50020.0,Thursday,perfect_match,292,216,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1522,1522,nepean barrhaven news,50401.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,50401.0,1.2,1160.0,1160.0,nepean barrhaven news,both,,[nan],,Thursday,1265.0,51478.0,T,nepean&barrhaven,nepean barrhaven news,metroland media group ltd.,0.0,ON,51478.0,metroland media group ltd.,"['nepean ,ON, Canada', 'barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3446891, -75.7639408), (45.280172, -75.759707)]",,,,,,1.0,nepean barrhaven,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,51478.0,0.0,51478.0,Thursday,perfect_match,292,216,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1523,1523,nepean barrhaven news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Thursday,,1.2,,1160.0,nepean barrhaven news,both,,[nan],,Thursday,1266.0,52390.0,T,nepean&barrhaven,nepean barrhaven news,metroland media group ltd.,0.0,ON,52390.0,metroland media group ltd.,"['nepean ,ON, Canada', 'barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3446891, -75.7639408), (45.280172, -75.759707)]",,,,,,1.0,nepean barrhaven,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,52390.0,0.0,52390.0,Thursday,perfect_match,292,216,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1524,1524,nepean barrhaven news,,1.2,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,,1.2,,1160.0,nepean barrhaven news,both,,[nan],,Thursday,1267.0,52163.0,T,nepean&barrhaven,nepean barrhaven news,metroland media group ltd.,0.0,ON,52163.0,metroland media group ltd.,"['nepean ,ON, Canada', 'barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.3446891, -75.7639408), (45.280172, -75.759707)]",,,,,,1.0,nepean barrhaven,0.0,0.0,1.0,['Ottawa'],2013.0,0.0,52163.0,0.0,52163.0,Thursday,perfect_match,292,216,0,1,0,1,0,0,0,0,0,0,0,['Ottawa']
1573,1573,niagara advance,7427.0,0.73,88.0,206.0,9.0,160.0,3.0,2013,2012.0,1.0,Wednesday,7427.0,0.73,88.0,206.0,niagara advance,both,,[nan],,Thursday,1362.0,7424.0,T,niagara%20on%20the%20lake,niagara advance,sun media corporation,23.0,ON,7447.0,sun media corporation,"['niagara on the lake ,ON, Canada']",17511.0,15400.0,13.7,7964.0,7089.0,131.8,132.81,49.6,14810.0,1865.0,3705.0,9240.0,475.0,4400.0,14810.0,14505.0,37208.0,16880.0,12405.0,4325.0,"[(43.2556116, -79.0723264)]",niagara advance,,,,,1.0,niagara on the lake,0.0,0.0,1.0,['Niagara-on-the-Lake'],2013.0,0.0,7424.0,23.0,7447.0,Thursday,right_imperfect_match,305,224,1,1,1,1,0,0,0,0,0,0,0,['Niagara']
1574,1578,niagara advance,7427.0,0.73,88.0,206.0,9.0,160.0,3.0,2013,2012.0,1.0,Wednesday,7427.0,0.73,88.0,206.0,niagara advance,both,,[nan],,Wednesday,1362.0,7424.0,T,niagara%20on%20the%20lake,niagara advance,sun media corporation,23.0,ON,7447.0,sun media corporation,"['niagara on the lake ,ON, Canada']",17511.0,15400.0,13.7,7964.0,7089.0,131.8,132.81,49.6,14810.0,1865.0,3705.0,9240.0,475.0,4400.0,14810.0,14505.0,37208.0,16880.0,12405.0,4325.0,"[(43.2556116, -79.0723264)]",niagara advance,,,,,1.0,niagara on the lake,0.0,0.0,1.0,['Niagara-on-the-Lake'],2013.0,0.0,7424.0,23.0,7447.0,Thursday,left_imperfect_match,306,224,1,1,1,1,0,0,0,0,0,0,0,['Niagara']
1575,1574,niagara advance,7426.0,0.73,88.0,206.0,9.0,160.0,3,2014,2013.0,1.0,Thursday,7426.0,0.73,88.0,206.0,niagara advance,both,,[nan],,Thursday,1363.0,7585.0,T,niagara%20on%20the%20lake,niagara advance,sun media corporation,25.0,ON,7610.0,sun media corporation,"['niagara on the lake ,ON, Canada']",17511.0,15400.0,13.7,7964.0,7089.0,131.8,132.81,49.6,14810.0,1865.0,3705.0,9240.0,475.0,4400.0,14810.0,14505.0,37208.0,16880.0,12405.0,4325.0,"[(43.2556116, -79.0723264)]",niagara advance,,,,,1.0,niagara on the lake,0.0,0.0,1.0,['Niagara-on-the-Lake'],2013.0,0.0,7585.0,25.0,7610.0,Thursday,perfect_match,305,224,1,1,1,1,0,0,0,0,0,0,0,['Niagara']
1576,1575,niagara advance,7427.0,0.73,88.0,206.0,9.0,160.0,3.0,2015,2014.0,1.0,Thursday,7427.0,0.73,88.0,206.0,niagara advance,both,,[nan],,Thursday,1364.0,7356.0,T,niagara%20on%20the%20lake,niagara advance,sun media corporation,24.0,ON,7380.0,sun media corporation,"['niagara on the lake ,ON, Canada']",17511.0,15400.0,13.7,7964.0,7089.0,131.8,132.81,49.6,14810.0,1865.0,3705.0,9240.0,475.0,4400.0,14810.0,14505.0,37208.0,16880.0,12405.0,4325.0,"[(43.2556116, -79.0723264)]",niagara advance,,,,,1.0,niagara on the lake,0.0,0.0,1.0,['Niagara-on-the-Lake'],2013.0,0.0,7356.0,24.0,7380.0,Thursday,perfect_match,305,224,1,1,1,1,0,0,0,0,0,0,0,['Niagara']
1577,1576,niagara advance,7380.0,0.73,,206.0,9.0,160.0,3.0,2016,2015.0,1.0,Thursday,7380.0,0.73,,206.0,niagara advance,both,,[nan],,Thursday,1365.0,7465.0,T,niagara%20on%20the%20lake,niagara advance,sun media corporation,21.5,ON,7486.5,postmedia network inc.,"['niagara on the lake ,ON, Canada']",17511.0,15400.0,13.7,7964.0,7089.0,131.8,132.81,49.6,14810.0,1865.0,3705.0,9240.0,475.0,4400.0,14810.0,14505.0,37208.0,16880.0,12405.0,4325.0,"[(43.2556116, -79.0723264)]",niagara advance,,,,,1.0,niagara on the lake,0.0,0.0,1.0,['Niagara-on-the-Lake'],2013.0,0.0,7465.0,21.5,7486.5,Thursday,perfect_match,305,224,1,1,1,1,0,0,0,0,0,0,0,['Niagara']
1578,1577,niagara advance,,0.73,,206.0,9.0,160.0,3.0,2017,2015.0,2.0,Thursday,,0.73,,206.0,niagara advance,both,,[nan],,Thursday,1366.0,7740.0,T,niagara%20on%20the%20lake,niagara advance,postmedia network inc.,19.0,ON,7759.0,postmedia network inc.,"['niagara on the lake ,ON, Canada']",17511.0,15400.0,13.7,7964.0,7089.0,131.8,132.81,49.6,14810.0,1865.0,3705.0,9240.0,475.0,4400.0,14810.0,14505.0,37208.0,16880.0,12405.0,4325.0,"[(43.2556116, -79.0723264)]",niagara advance,,,,,1.0,niagara on the lake,0.0,0.0,1.0,['Niagara-on-the-Lake'],2013.0,0.0,7740.0,19.0,7759.0,Thursday,perfect_match,305,224,1,1,1,1,0,0,0,0,0,0,0,['Niagara']
1620,1620,norfolk news,,,,,10.0,161.0,10.0,2014,2014.0,1.0,Thursday,,,,,norfolk news,both,,[nan],,Thursday,1411.0,24000.0,T,norfolk,norfolk news,metroland media group ltd.,0.0,ON,24000.0,metroland media group ltd.,"['norfolk ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7971532, -80.4538365)]",,,,,,1.0,norfolk,0.0,0.0,1.0,['Norfolk County'],2014.0,0.0,24000.0,0.0,24000.0,Thursday,right_only,313,229,0,1,0,1,0,0,0,0,0,0,0,['Haldimand-Norfolk']
1621,1621,norfolk news,25704.0,1.16,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,25704.0,1.16,1160.0,1160.0,norfolk news,both,,[nan],,Thursday,1412.0,26015.0,T,norfolk,norfolk news,metroland media group ltd.,0.0,ON,26015.0,metroland media group ltd.,"['norfolk ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7971532, -80.4538365)]",,,,,,1.0,norfolk,0.0,0.0,1.0,['Norfolk County'],2014.0,0.0,26015.0,0.0,26015.0,Thursday,perfect_match,313,229,0,1,0,1,0,0,0,0,0,0,0,['Haldimand-Norfolk']
1622,1622,norfolk news,26013.0,1.16,,1160.0,10.0,161.0,10.0,2016,2015.0,1.0,Thursday,26013.0,1.16,,1160.0,norfolk news,both,,[nan],,Thursday,1413.0,30318.0,T,norfolk,norfolk news,metroland media group ltd.,0.0,ON,30318.0,metroland media group ltd.,"['norfolk ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7971532, -80.4538365)]",,,,,,1.0,norfolk,0.0,0.0,1.0,['Norfolk County'],2014.0,0.0,30318.0,0.0,30318.0,Thursday,perfect_match,313,229,0,1,0,1,0,0,0,0,0,0,0,['Haldimand-Norfolk']
1623,1623,norfolk news,30318.0,1.16,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Thursday,30318.0,1.16,,1160.0,norfolk news,both,,[nan],,Thursday,1414.0,,T,norfolk,norfolk news,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['norfolk ,ON, Canada']",64044.0,63175.0,1.4,28720.0,26007.0,39.8,1607.55,44.5,52730.0,12725.0,15815.0,24195.0,785.0,5580.0,52730.0,51245.0,32301.0,62430.0,55260.0,6855.0,"[(42.7971532, -80.4538365)]",,,,,,1.0,norfolk,0.0,0.0,1.0,['Norfolk County'],2014.0,1.0,,0.0,,Thursday,perfect_match,313,229,0,1,0,1,0,0,0,0,0,0,0,['Haldimand-Norfolk']
1656,1656,northumberland today.com,3806.0,1.12,118.0,353.0,10.0,301.0,3.0,2013,2012.0,1.0,Friday,3806.0,1.198,118.0,353.0,northumberland today,both,,[nan],,Friday,1518.0,8389.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,1816.0,ON,10205.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,8389.0,1816.0,10205.0,Thursday,left_imperfect_match,321,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1657,1661,northumberland today.com,3806.0,1.12,118.0,353.0,10.0,301.0,3.0,2013,2012.0,1.0,Monday,3806.0,1.198,118.0,353.0,northumberland today,both,,[nan],,Monday,1518.0,8389.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,1816.0,ON,10205.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,8389.0,1816.0,10205.0,Thursday,left_imperfect_match,322,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1658,1666,northumberland today.com,3806.0,1.51,118.0,353.0,10.0,301.0,3.0,2013,2011.0,2.0,Thursday,3806.0,1.198,118.0,353.0,northumberland today,both,,[nan],,Thursday,1518.0,16778.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,0.0,ON,16778.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,8389.0,1816.0,10205.0,Thursday,perfect_match,323,235,0,1,0,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1659,1671,northumberland today.com,3806.0,1.12,118.0,353.0,10.0,301.0,3.0,2013,2012.0,1.0,Tuesday,3806.0,1.198,118.0,353.0,northumberland today,both,,[nan],,Tuesday,1518.0,8389.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,1816.0,ON,10205.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,8389.0,1816.0,10205.0,Thursday,left_imperfect_match,324,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1660,1676,northumberland today.com,3806.0,1.12,118.0,353.0,10.0,301.0,3.0,2013,2012.0,1.0,Wednesday,3806.0,1.198,118.0,353.0,northumberland today,both,,[nan],,Wednesday,1518.0,8389.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,1816.0,ON,10205.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,8389.0,1816.0,10205.0,Thursday,left_imperfect_match,325,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1661,1681,northumberland today.com,3806.0,1.198,118.0,353.0,10.0,301.0,3.0,2013,2012.0,1.0,Friday,3806.0,1.198,118.0,353.0,northumberland today,both,,[nan],,Weekday,1520.0,0.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,3632.0,ON,3632.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,8389.0,1816.0,10205.0,Weekday,right_imperfect_match,326,235,1,0,1,0,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1662,1657,northumberland today.com,5785.111111111111,1.14,118.0,353.0,10.0,301.0,3,2014,2012.0,2.0,Friday,6350.571428571428,1.218,118.0,353.0,northumberland today,both,,[nan],,Friday,1519.0,9225.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,1584.0,ON,10809.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,9225.0,1584.0,10809.0,Thursday,left_imperfect_match,321,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
1663,1662,northumberland today.com,7764.222222222223,1.14,118.0,353.0,10.0,301.0,3,2014,2012.0,2.0,Monday,8895.142857142857,1.218,118.0,353.0,northumberland today,both,,[nan],,Monday,1519.0,9225.0,B,northumberland&cobourg&port%20hope&colborne,northumberland today,sun media corporation,1584.0,ON,10809.0,sun media corporation,"['northumberland ,ON, Canada', 'cobourg ,ON, Canada', 'port hope ,ON, Canada', 'colborne ,ON, Canada']",12354.25,11855.75,4.175,5526.75,5225.25,244.5,225.46,46.1,10407.5,1825.0,3296.25,5288.75,176.25,1661.25,10407.5,10062.5,34405.0,12043.75,10656.25,1363.75,"[(44.1096596, -77.9872929), (43.9595998, -78.1677784), (43.9515755, -78.2939704), (44.0050196, -77.8879789)]",northumberland today,,,,,1.0,northumberland cobourg port hope colborne,0.0,0.0,1.0,"['Cramahe', 'Port Hope', 'Alnwick/Haldimand', 'Cobourg']",2013.0,0.0,9225.0,1584.0,10809.0,Thursday,left_imperfect_match,322,235,1,1,1,1,0,0,0,0,0,0,0,"['Northumberland', 'Northumberland', 'Northumberland', 'Northumberland']"
