,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,ID,ID2
1276,orangeville banner,19509.0,1.8,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Tuesday,274,208
1277,orangeville citizen,,0.88,59.0,235.0,8.0,276.0,6.0,2013,2011,2,Thursday,275,209
1278,orangeville citizen,17838.0,0.88,59.0,235.0,8.0,300.0,6.0,2014,2013,1,Thursday,275,209
1279,orangeville citizen,17343.0,0.88,59.0,235.0,8.0,300.0,6.0,2015,2014,1,Thursday,275,209
1280,orangeville citizen,17954.0,0.88,,235.0,8.0,300.0,9.0,2016,2015,1,Thursday,275,209
1281,orangeville citizen,17967.0,0.88,,235.0,8.0,300.0,9.0,2017,2016,1,Thursday,275,209
1282,orangeville citizen,18467.0,0.88,,235.0,8.0,300.0,9.0,2018,2017,1,Thursday,275,209
1283,orangeville citizen,,0.88,,235.0,8.0,300.0,9.0,2019,2017,2,Thursday,275,209
1284,orillia today,23872.0,2.88,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,276,210
1285,orillia today,23986.0,3.15,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,276,210
1286,orillia today,24143.0,3.15,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,276,210
1287,orillia today,24347.0,3.15,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,276,210
1288,orillia today,24297.0,3.15,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,276,210
1289,orillia today,24509.0,3.15,,1160.0,10.0,161.0,10.0,2018,2017,1,Thursday,276,210
1290,orillia today,24512.0,3.15,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,276,210
1291,orleans news,47829.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,277,211
1292,orleans news,45051.0,1.02,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,277,211
1293,orleans news,42273.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,277,211
1294,orleans news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,277,211
1295,orleans news,,1.2,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,277,211
1296,orleans star,45439.0,1.56,235.0,235.0,8.0,175.0,12.0,2013,2012,1,Thursday,278,212
1297,orleans star,,1.56,235.0,235.0,8.0,175.0,12,2014,2012,2,Thursday,278,212
1298,orleans star,,1.42,,,8.0,175.0,12.0,2015,2013,2,Thursday,278,212
1299,orleans star,,1.28,,,8.0,175.0,12.0,2018,2014,4,Thursday,278,212
1300,orleans star,,1.28,,,8.0,175.0,12.0,2019,2014,5,Thursday,278,212
1301,orono weekly times,999.0,0.48,176.0,529.0,5.0,214.0,4.0,2013,2012,1,Wednesday,279,213
1302,orono weekly times,960.0,0.68,153.0,353.0,5.0,214.0,4,2014,2013,1,Wednesday,279,213
1303,orono weekly times,909.0,0.68,153.0,353.0,5.0,214.0,4.0,2015,2014,1,Wednesday,279,213
1304,orono weekly times,936.0,0.68,,353.0,5.0,214.0,4.0,2016,2015,1,Wednesday,279,213
1305,orono weekly times,,0.72,,371.0,5.0,214.0,4.0,2017,2015,2,Wednesday,279,213
1306,orono weekly times,,0.73,,378.0,5.0,214.0,4.0,2018,2016,2,Wednesday,279,213
1307,orono weekly times,,0.75,,388.0,5.0,214.0,4.0,2019,2017,2,Wednesday,279,213
1308,oshawa express,,1.81,112.0,347.0,8.0,195.0,6.0,2013,0,2013,Wednesday,280,214
1309,oshawa express,,1.81,112.0,347.0,8.0,195.0,6,2014,0,2014,Wednesday,280,214
1310,oshawa express,,1.81,112.0,347.0,8.0,195.0,6.0,2015,0,2015,Wednesday,280,214
1311,oshawa express,,1.81,,347.0,8.0,195.0,6.0,2016,0,2016,Wednesday,280,214
1312,oshawa express,,1.81,,347.0,8.0,195.0,6.0,2017,0,2017,Wednesday,280,214
1313,oshawa express,,1.81,,347.0,8.0,195.0,6.0,2018,0,2018,Wednesday,280,214
1314,oshawa express,,1.96,,347.0,8.0,180.0,6.0,2019,0,2019,Wednesday,280,214
1315,oshawa whitby clarington this week,106294.0,7.49,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,281,215
1316,oshawa whitby clarington this week,106294.0,7.49,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,282,215
1317,oshawa whitby clarington this week,107090.0,8.18,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,282,215
1318,oshawa whitby clarington this week,105428.0,8.18,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,282,215
1319,oshawa whitby clarington this week,105931.0,8.18,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,282,215
1320,oshawa whitby clarington this week,107250.0,8.18,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,282,215
1321,oshawa whitby clarington this week,103548.0,8.18,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,282,215
1322,oshawa whitby clarington this week,99846.0,8.18,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,282,215
1323,oshawa whitby clarington this week port perry star,117902.0,7.96,670.0,2320.0,10.0,175.0,10.0,2013,2012,1,Thursday,283,216
1324,oshawa whitby clarington this week port perry star,118710.0,8.69,2320.0,2320.0,10.0,161.0,10,2014,2013,1,Thursday,283,216
1325,oshawa whitby clarington this week port perry star,116930.0,8.69,2320.0,2320.0,10.0,161.0,10.0,2015,2014,1,Thursday,283,216
1326,oshawa whitby clarington this week port perry star,117828.0,8.69,,2320.0,10.0,161.0,10.0,2016,2015,1,Thursday,283,216
1327,oshawa whitby clarington this week port perry star,116070.0,8.69,,2320.0,10.0,161.0,10.0,2017,2016,1,Thursday,283,216
1328,oshawa whitby clarington this week port perry star,113674.0,8.69,,2320.0,10.0,161.0,10.0,2018,2016,2,Thursday,283,216
1329,oshawa whitby clarington this week port perry star,111278.0,8.69,,2320.0,10.0,161.0,10.0,2019,2018,1,Thursday,283,216
1330,oshawa whitby this week,80562.0,6.52,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,284,217
1331,oshawa whitby this week,79500.0,6.59,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Friday,284,217
1332,oshawa whitby this week,80562.0,6.52,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,285,217
1333,oshawa whitby this week,80562.0,6.52,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,286,217
1334,oshawa whitby this week,81235.0,7.11,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Wednesday,286,217
1335,oshawa whitby this week,80252.0,7.11,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Wednesday,286,217
1336,oshawa whitby this week,80268.0,7.11,,1160.0,10.0,161.0,10.0,2016,2015,1,Wednesday,286,217
1337,oshawa whitby this week,81270.0,7.11,,1160.0,10.0,161.0,10.0,2017,2016,1,Wednesday,286,217
1338,oshawa whitby this week,77692.5,7.11,,1160.0,10.0,161.0,10.0,2018,2016,2,Wednesday,286,217
1339,oshawa whitby this week,74115.0,7.11,,1160.0,10.0,161.0,10.0,2019,2018,1,Wednesday,286,217
1340,ottawa community voice kanata stittsville,,2.71,,206.0,6.0,147.0,5.0,2019,0,2019,Thursday,287,218
1341,ottawa community voice south,,2.71,,206.0,6.0,147.0,5.0,2019,0,2019,Thursday,288,219
1342,ottawa east news,38950.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,289,220
1343,ottawa east news,37734.5,1.02,1160.0,1160.0,10.0,189.0,10,2014,0,2014,Thursday,289,220
1344,ottawa east news,36519.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,289,220
1345,ottawa east news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,289,220
1346,ottawa east news,,1.2,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,289,220
1347,ottawa embassy,9921.0,6.99,367.0,934.0,4.0,190.0,8.0,2013,2012,1,Wednesday,290,221
1348,ottawa embassy,9840.0,7.69,453.0,1124.0,4.0,190.0,8,2014,2013,1,Wednesday,290,221
1349,ottawa embassy,10878.0,7.69,453.0,1124.0,4.0,190.0,8.0,2015,2014,1,Wednesday,290,221
1350,ottawa embassy,11486.0,7.69,,1124.0,4.0,190.0,8.0,2016,2015,1,Wednesday,290,221
1351,ottawa hill times,10640.0,6.99,367.0,934.0,4.0,190.0,8.0,2013,2012,1,Monday,291,222
1352,ottawa hill times,10368.0,7.69,453.0,1124.0,4.0,190.0,8,2014,2013,1,Monday,291,222
1353,ottawa hill times,11773.0,7.69,453.0,1124.0,4.0,190.0,8.0,2015,2014,1,Monday,291,222
1354,ottawa hill times,12360.0,7.69,,1124.0,4.0,190.0,8.0,2016,2015,1,Monday,291,222
1355,ottawa hill times,13169.0,7.69,,1124.0,4.0,190.0,8.0,2017,2016,1,Monday,291,222
1356,ottawa hill times,,7.69,,1124.0,4.0,190.0,8.0,2018,2016,2,Monday,291,222
1357,ottawa hill times,,7.69,,1124.0,4.0,190.0,8.0,2019,2017,2,Monday,291,222
1358,ottawa hill times,13169.0,7.69,,1124.0,4.0,190.0,8.0,2017,2016,1,Wednesday,292,222
1359,ottawa hill times,,7.69,,1124.0,4.0,190.0,8.0,2018,2016,2,Wednesday,292,222
1360,ottawa hill times,,7.69,,1124.0,4.0,190.0,8.0,2019,2017,2,Wednesday,292,222
1361,ottawa south news,39133.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,293,223
1362,ottawa south news,40476.5,1.02,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,293,223
1363,ottawa south news,41820.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,293,223
1364,ottawa south news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,293,223
1365,ottawa south news,,1.26,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,293,223
1366,ottawa west news,32030.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,294,224
1367,ottawa west news,33638.5,1.02,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,294,224
1368,ottawa west news,35247.0,1.2,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,294,224
1369,ottawa west news,,1.2,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,294,224
1370,ottawa west news,,1.2,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,294,224
1371,paris star,775.0,0.77,94.0,371.0,9.0,160.0,3.0,2013,2012,1,Thursday,295,225
1372,paris star,2150.0,0.65,127.0,382.0,10.0,287.0,3,2014,0,2014,Thursday,295,225
1373,paris star,3525.0,0.65,127.0,382.0,10.0,287.0,3.0,2015,0,2015,Thursday,295,225
1374,paris star,4900.0,0.65,,382.0,10.0,287.0,3.0,2016,2015,1,Thursday,295,225
1375,paris star,4905.0,0.65,,382.0,10.0,287.0,10.0,2017,2015,2,Thursday,295,225
1376,paris star,4910.0,0.67,,394.0,10.0,287.0,10.0,2018,2017,1,Thursday,295,225
1377,paris star,,0.67,,394.0,10.0,287.0,10.0,2019,2017,2,Thursday,295,225
1378,parkhill gazette,943.0,0.89,76.0,271.0,6.0,210.0,5.0,2013,2012,1,Thursday,296,226
1379,parkhill gazette,901.5,0.89,76.0,271.0,6.0,210.0,5,2014,2012,2,Thursday,296,226
1380,parkhill gazette,860.0,0.91,100.0,271.0,6.0,210.0,5.0,2015,2014,1,Thursday,296,226
1381,parkhill glencoe gazette transcript free press,1702.0,1.2,,282.0,6.0,210.0,5.0,2016,2015,1,Thursday,297,227
1382,parkhill glencoe gazette transcript free press,,1.2,,282.0,6.0,210.0,5.0,2017,2015,2,Thursday,297,227
1383,parkhill glencoe gazette transcript free press,,1.2,,282.0,6.0,210.0,5.0,2018,2016,2,Thursday,297,227
1384,parkhill glencoe gazette transcript free press,,1.2,,282.0,6.0,210.0,5.0,2019,2017,2,Thursday,297,227
1385,parry sound beacon star,8000.0,1.49,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,298,228
1386,parry sound beacon star,7786.0,2.64,1160.0,1160.0,10.0,161.0,10,2014,2012,2,Friday,298,228
1387,parry sound beacon star,7572.0,2.64,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Friday,298,228
1388,parry sound beacon star,,2.64,,1160.0,10.0,161.0,10.0,2016,2014,2,Friday,298,228
1389,parry sound beacon star,,2.64,,1160.0,10.0,161.0,10.0,2017,2015,2,Friday,298,228
1390,parry sound beacon star,,2.64,,1160.0,10.0,161.0,10.0,2018,2016,2,Friday,298,228
1391,parry sound beacon star,,2.64,,1160.0,10.0,161.0,10.0,2019,2017,2,Friday,298,228
1392,parry sound north star,2840.0,1.33,335.0,1160.0,10.0,301.0,10.0,2013,2012,1,Wednesday,299,229
1393,parry sound north star,2565.0,1.33,1160.0,1160.0,10.0,301.0,10,2014,2012,2,Wednesday,299,229
1394,parry sound north star,2290.0,1.33,1160.0,1160.0,10.0,301.0,10.0,2015,2014,1,Wednesday,299,229
1395,parry sound north star,,1.33,,1160.0,10.0,301.0,10.0,2016,2014,2,Wednesday,299,229
1396,parry sound north star,,1.33,,1160.0,10.0,301.0,10.0,2017,2015,2,Wednesday,299,229
1397,parry sound north star,,1.33,,1160.0,10.0,297.0,10.0,2018,2016,2,Wednesday,299,229
1398,parry sound north star,,1.33,,1160.0,10.0,297.0,10.0,2019,2017,2,Wednesday,299,229
1399,pelham news,6793.0,0.61,147.0,368.0,9.0,160.0,3.0,2013,2012,1,Thursday,300,230
1400,pelham news,6673.0,0.61,147.0,368.0,9.0,160.0,3,2014,2013,1,Thursday,300,230
1401,pelham news,6639.0,0.66,147.0,368.0,9.0,160.0,3.0,2015,2014,1,Thursday,300,230
1402,pelham news,6347.0,0.66,,368.0,9.0,160.0,3.0,2016,2015,1,Thursday,300,230
1403,pelham news,6430.0,0.66,,368.0,9.0,160.0,3.0,2017,2016,1,Thursday,300,230
1404,pelham voice of pelham,8437.0,0.87,78.0,155.0,6.0,160.0,5.0,2013,2012,1,Wednesday,301,231
1405,pelham voice of pelham,6746.0,0.87,78.0,155.0,6.0,158.0,5,2014,2013,1,Wednesday,301,231
1406,pelham voice of pelham,5764.0,0.87,78.0,155.0,6.0,158.0,5.0,2015,2014,1,Wednesday,301,231
1407,pelham voice of pelham,6817.0,0.87,,155.0,6.0,217.0,5.0,2016,2015,1,Wednesday,301,231
1408,pelham voice of pelham,,0.87,,155.0,6.0,217.0,5.0,2017,2015,2,Wednesday,301,231
1409,pelham voice of pelham,,0.87,,155.0,6.0,217.0,5.0,2018,2016,2,Wednesday,301,231
1410,pelham voice of pelham,,0.92,,155.0,6.0,217.0,5.0,2019,2016,3,Wednesday,301,231
1411,perth courier,11763.0,0.69,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,302,232
1412,perth courier,12054.0,0.48,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,302,232
1413,perth courier,12345.0,0.57,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,302,232
1414,perth courier,12215.75,0.57,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,302,232
1415,perth courier,12086.5,0.57,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,302,232
1416,perth courier,11957.25,0.57,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,302,232
1417,perth courier,11828.0,0.57,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,302,232
1418,peterborough this week,45647.0,3.91,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,303,233
1419,peterborough this week,45313.0,4.28,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Friday,303,233
1420,peterborough this week,44719.0,4.28,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Friday,303,233
1421,peterborough this week,44465.0,4.28,,1160.0,10.0,161.0,10.0,2016,2015,1,Friday,303,233
1422,peterborough this week,43968.0,4.28,,1160.0,10.0,161.0,10.0,2017,2016,1,Friday,303,233
1423,peterborough this week,42841.5,4.28,,1160.0,10.0,161.0,10.0,2018,2016,2,Friday,303,233
1424,peterborough this week,41715.0,4.28,,1160.0,10.0,161.0,10.0,2019,2018,1,Friday,303,233
1425,peterborough this week,45970.0,3.91,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,304,233
1426,peterborough this week,45794.0,4.28,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Wednesday,304,233
1427,peterborough this week,45276.0,4.28,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Wednesday,304,233
1428,peterborough this week,45043.0,4.28,,1160.0,10.0,161.0,10.0,2016,2015,1,Wednesday,304,233
1429,peterborough this week,44528.0,4.28,,1160.0,10.0,161.0,10.0,2017,2016,1,Wednesday,304,233
1430,peterborough this week,43355.0,4.28,,1160.0,10.0,161.0,10.0,2018,2016,2,Wednesday,304,233
1431,peterborough this week,42182.0,4.28,,1160.0,10.0,161.0,10.0,2019,2018,1,Wednesday,304,233
1432,petrolia lambton independent,6000.0,0.82,,,9.0,192.0,3,2014,2013,1,Thursday,305,234
1433,petrolia lambton independent,,0.82,,,9.0,192.0,3.0,2015,0,2015,Thursday,305,234
1434,petrolia lambton independent,,0.6,,,9.0,192.0,3.0,2016,0,2016,Thursday,305,234
1435,petrolia lambton independent,,0.6,,,9.0,192.0,3.0,2017,0,2017,Thursday,305,234
1436,petrolia lambton independent,,0.6,,353.0,9.0,192.0,3.0,2018,0,2018,Thursday,305,234
1437,petrolia lambton independent,,0.6,,353.0,9.0,192.0,3.0,2019,0,2019,Thursday,305,234
1438,petrolia topic,1404.0,0.73,118.0,353.0,9.0,160.0,3.0,2013,2012,1,Wednesday,306,235
1439,petrolia topic,,0.73,118.0,353.0,9.0,160.0,3,2014,2012,2,Wednesday,306,235
1440,petrolia topic,,0.57,118.0,353.0,9.0,160.0,3.0,2015,2013,2,Wednesday,306,235
1441,petrolia topic,,0.53,,234.0,9.0,160.0,3.0,2016,2014,2,Wednesday,306,235
1442,petrolia topic,,0.53,,234.0,9.0,160.0,3.0,2017,2014,3,Wednesday,306,235
1443,petrolia topic,,0.53,,234.0,9.0,160.0,3.0,2018,2014,4,Wednesday,306,235
1444,picton county weekly news,11615.0,0.64,118.0,412.0,9.0,160.0,3.0,2013,2012,1,Thursday,307,236
1445,picton county weekly news,11713.0,0.58,176.0,176.0,9.0,160.0,3,2014,2012,2,Thursday,307,236
1446,picton county weekly news,11811.0,0.58,176.0,176.0,9.0,160.0,3.0,2015,2014,1,Thursday,307,236
1447,picton county weekly news,,0.58,,176.0,9.0,160.0,3.0,2016,2014,2,Thursday,307,236
1448,picton county weekly news,,0.58,,176.0,9.0,160.0,3.0,2017,2015,2,Thursday,307,236
1449,picton county weekly news,,0.58,,176.0,10.0,160.0,10.0,2018,2015,3,Thursday,307,236
1450,picton county weekly news,,0.58,,176.0,10.0,160.0,10.0,2019,2015,4,Thursday,307,236
1451,picton gazette,11955.0,0.79,71.0,106.0,6.0,212.0,5.0,2013,2012,1,Thursday,308,237
1452,picton gazette,,0.79,71.0,106.0,6.0,212.0,5,2014,2012,2,Thursday,308,237
1453,picton gazette,,0.79,71.0,106.0,6.0,212.0,5.0,2015,2013,2,Thursday,308,237
1454,picton gazette,,0.89,,106.0,6.0,188.0,5.0,2016,2014,2,Thursday,308,237
1455,picton gazette,,0.89,,106.0,6.0,188.0,5.0,2017,2015,2,Thursday,308,237
1456,picton gazette,,0.91,,106.0,6.0,160.0,5.0,2018,2016,2,Thursday,308,237
1457,picton gazette,,0.91,,106.0,6.0,160.0,5.0,2019,2017,2,Thursday,308,237
1458,port colborne inport news,11055.0,0.88,147.0,368.0,9.0,160.0,3.0,2013,2012,1,Thursday,309,238
1459,port colborne inport news,10623.0,0.88,147.0,368.0,9.0,160.0,3,2014,2013,1,Thursday,309,238
1460,port colborne inport news,10129.0,0.93,147.0,368.0,9.0,160.0,3.0,2015,2014,1,Thursday,309,238
1461,port colborne inport news,9880.0,0.93,,368.0,9.0,160.0,3.0,2016,2015,1,Thursday,309,238
1462,port colborne inport news,9849.0,0.93,,368.0,9.0,160.0,3.0,2017,2016,1,Thursday,309,238
1463,port dover maple leaf,3110.0,0.65,153.0,294.0,10.0,224.0,10.0,2013,2012,1,Wednesday,310,239
1464,port dover maple leaf,2995.0,0.65,153.0,294.0,10.0,224.0,10,2014,2013,1,Wednesday,310,239
1465,port dover maple leaf,2866.0,0.62,153.0,294.0,10.0,224.0,10.0,2015,2014,1,Wednesday,310,239
1466,port dover maple leaf,2853.0,0.62,,235.0,10.0,224.0,10.0,2016,2014,2,Wednesday,310,239
1467,port dover maple leaf,2840.0,0.62,,235.0,10.0,224.0,10.0,2017,2016,1,Wednesday,310,239
1468,port dover maple leaf,2824.0,0.62,,235.0,10.0,224.0,10.0,2018,2016,2,Wednesday,310,239
1469,port dover maple leaf,2808.0,0.62,,235.0,10.0,224.0,10.0,2019,2018,1,Wednesday,310,239
1470,port elgin shoreline beacon,3371.0,0.84,147.0,147.0,9.0,160.0,3.0,2013,2012,1,Tuesday,311,240
1471,port elgin shoreline beacon,,0.84,147.0,147.0,9.0,160.0,3,2014,2012,2,Tuesday,311,240
1472,port elgin shoreline beacon,,0.84,147.0,147.0,9.0,160.0,3.0,2015,2013,2,Tuesday,311,240
1473,port elgin shoreline beacon,,0.84,,147.0,9.0,160.0,3.0,2016,2014,2,Tuesday,311,240
1474,port elgin shoreline beacon,,0.95,,147.0,9.0,160.0,3.0,2017,2015,2,Tuesday,311,240
1475,port elgin shoreline beacon,,0.95,,147.0,9.0,160.0,3.0,2018,2016,2,Tuesday,311,240
1476,port elgin shoreline beacon,,0.86,,147.0,10.0,160.0,10.0,2019,2017,2,Tuesday,311,240
1477,port perry star,11608.0,1.87,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,312,241
1478,port perry star,11620.0,2.03,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,312,241
1479,port perry star,11502.0,2.03,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,312,241
1480,port perry star,11897.0,2.03,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,312,241
1481,port perry star,11742.0,2.03,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,312,241
1482,port perry star,11587.0,2.03,,1160.0,10.0,161.0,10.0,2018,2015,3,Thursday,312,241
1483,port perry star,11432.0,2.03,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,312,241
1484,port perry uxbridge the standard,12231.0,1.22,100.0,176.0,6.0,196.0,5.0,2013,2012,1,Thursday,313,242
1485,port perry uxbridge the standard,,1.22,100.0,176.0,6.0,196.0,5,2014,2012,2,Thursday,313,242
1486,port perry uxbridge the standard,,1.22,100.0,176.0,6.0,177.0,5.0,2015,2013,2,Thursday,313,242
1487,port perry uxbridge the standard,,1.22,,176.0,6.0,177.0,5.0,2016,2013,3,Thursday,313,242
1488,port perry uxbridge the standard,,1.22,,176.0,6.0,177.0,5.0,2017,2014,3,Thursday,313,242
1489,port perry uxbridge the standard,,1.22,,176.0,6.0,177.0,5.0,2018,2014,4,Thursday,313,242
1490,port perry uxbridge the standard,,1.22,,176.0,6.0,177.0,5.0,2019,2014,5,Thursday,313,242
1491,port stanley the lake erie beacon,7170.0,1.98,229.0,469.0,4.0,215.0,8.0,2013,2012,1,Friday,314,243
1492,port stanley the lake erie beacon,,1.98,229.0,469.0,4.0,215.0,8,2014,2012,2,Friday,314,243
1493,port stanley the lake erie beacon,,1.98,229.0,469.0,4.0,215.0,8.0,2015,2013,2,Friday,314,243
1494,port stanley the lake erie beacon,,1.98,,469.0,4.0,215.0,8.0,2016,2013,3,Friday,314,243
1495,port stanley the lake erie beacon,,1.98,,469.0,4.0,215.0,8.0,2017,2013,4,Friday,314,243
1496,prescott journal,1619.0,0.88,206.0,412.0,6.0,220.0,5.0,2013,2012,1,Wednesday,315,244
1497,prescott journal,1463.0,0.91,176.0,353.0,6.0,220.0,5,2014,2013,1,Wednesday,315,244
1498,prescott journal,1337.0,0.91,176.0,353.0,6.0,220.0,5.0,2015,2014,1,Wednesday,315,244
1499,prescott journal,1271.6666666666667,0.93,,353.0,6.0,220.0,5.0,2016,2014,2,Wednesday,315,244
1500,prescott journal,1206.3333333333333,0.93,,353.0,6.0,220.0,5.0,2017,2015,2,Wednesday,315,244
1501,prescott journal,1141.0,0.93,,353.0,6.0,220.0,5.0,2018,2017,1,Wednesday,315,244
1502,prescott journal,1099.0,0.93,,353.0,6.0,220.0,5.0,2019,2018,1,Wednesday,315,244
1503,quinte west news,22993.0,1.47,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,316,245
1504,quinte west news,,1.13,1160.0,1160.0,10.0,189.0,10,2014,0,2014,Thursday,316,245
1505,quinte west news,,1.33,1160.0,1160.0,10.0,161.0,10.0,2015,2013,2,Thursday,316,245
1506,quinte west news,,1.33,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,316,245
1507,quinte west news,,1.33,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,316,245
1508,rainy river record,684.0,0.8,135.0,435.0,5.0,209.0,4.0,2013,2012,1,Tuesday,317,246
1509,rainy river record,691.0,0.81,135.0,435.0,5.0,209.0,4,2014,2013,1,Tuesday,317,246
1510,rainy river record,612.0,0.85,141.0,456.0,5.0,209.0,4.0,2015,2014,1,Tuesday,317,246
1511,rainy river record,643.0,0.87,,471.0,5.0,209.0,4.0,2016,2015,1,Tuesday,317,246
1512,red lake northern sun news,1210.0,0.65,118.0,294.0,6.0,294.0,2.0,2013,2012,1,Wednesday,318,247
1513,red lake northern sun news,1162.0,0.66,118.0,294.0,6.0,294.0,2,2014,2012,2,Wednesday,318,247
1514,red lake northern sun news,1114.0,0.67,118.0,294.0,6.0,294.0,2.0,2015,2014,1,Wednesday,318,247
1515,red lake northern sun news,,1.24,,294.0,6.0,160.0,5.0,2016,2014,2,Wednesday,318,247
1516,red lake northern sun news,,1.26,,294.0,6.0,160.0,5.0,2017,2014,3,Wednesday,318,247
1517,red lake northern sun news,,1.28,,294.0,6.0,160.0,5.0,2018,2016,2,Wednesday,318,247
