,FreeCirculation,EDITION,Format,Year,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants
2069,10000,12-times per year,T,2019,woodstock,snap woodstock,snapd inc.,0,ON,10000,snapd inc.,"['woodstock ,ON, Canada']",40902.0,37754.0,8.3,17530.0,17151.0,835.3,48.97,41.8,33145.0,7810.0,10790.0,14540.0,400.0,3960.0,33140.0,32035.0,35915.0,39980.0,35380.0,4445.0
2070,15102,Thursday,T,2017,kincardine,south bruce independent extra,london publishing corporation,0,ON,15102,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0
2071,7325,Thursday,T,2018,kincardine,south bruce independent extra,london publishing corporation,0,ON,7325,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0
2072,7325,Thursday,T,2019,kincardine,south bruce independent extra,london publishing corporation,0,ON,7325,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0
2073,15102,Thursday,T,2014,kincardine,south bruce weekender,london publishing corporation,0,ON,15102,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0
2074,15102,Thursday,T,2015,kincardine,south bruce weekender,london publishing corporation,0,ON,15102,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0
2075,15102,Thursday,T,2016,kincardine,south bruce weekender,london publishing corporation,0,ON,15102,london publishing corporation,"['kincardine ,ON, Canada']",11389.0,11174.0,1.9,5883.0,4855.0,21.2,537.94,44.0,9320.0,1475.0,2330.0,5520.0,160.0,1705.0,9325.0,9060.0,39424.0,11165.0,9835.0,1310.0
2076,32000,Monthly,T,2013,sudbury,south side story,sudbury south side story,0,ON,32000,sudbury south side story,"['sudbury ,ON, Canada']",161531.0,160274.0,0.8,75029.0,69152.0,50.0,3228.35,42.2,133640.0,26555.0,34955.0,72130.0,1585.0,22720.0,133645.0,128980.0,37896.0,158665.0,148665.0,9295.0
2077,32000,Monthly,T,2014,sudbury,south side story,sudbury south side story,0,ON,32000,sudbury south side story,"['sudbury ,ON, Canada']",161531.0,160274.0,0.8,75029.0,69152.0,50.0,3228.35,42.2,133640.0,26555.0,34955.0,72130.0,1585.0,22720.0,133645.0,128980.0,37896.0,158665.0,148665.0,9295.0
2078,32000,Monthly,T,2015,sudbury,south side story,sudbury south side story,0,ON,32000,sudbury south side story,"['sudbury ,ON, Canada']",161531.0,160274.0,0.8,75029.0,69152.0,50.0,3228.35,42.2,133640.0,26555.0,34955.0,72130.0,1585.0,22720.0,133645.0,128980.0,37896.0,158665.0,148665.0,9295.0
2079,32000,Monthly,T,2016,sudbury,south side story,sudbury south side story,0,ON,32000,sudbury south side story,"['sudbury ,ON, Canada']",161531.0,160274.0,0.8,75029.0,69152.0,50.0,3228.35,42.2,133640.0,26555.0,34955.0,72130.0,1585.0,22720.0,133645.0,128980.0,37896.0,158665.0,148665.0,9295.0
2080,32000,Monthly,T,2017,sudbury,south side story,sudbury south side story,0,ON,32000,sudbury south side story,"['sudbury ,ON, Canada']",161531.0,160274.0,0.8,75029.0,69152.0,50.0,3228.35,42.2,133640.0,26555.0,34955.0,72130.0,1585.0,22720.0,133645.0,128980.0,37896.0,158665.0,148665.0,9295.0
2081,32000,12-times per year,T,2018,sudbury,south side story,sudbury south side story,0,ON,32000,sudbury south side story,"['sudbury ,ON, Canada']",161531.0,160274.0,0.8,75029.0,69152.0,50.0,3228.35,42.2,133640.0,26555.0,34955.0,72130.0,1585.0,22720.0,133645.0,128980.0,37896.0,158665.0,148665.0,9295.0
2082,32000,12-times per year,T,2019,sudbury,south side story,sudbury south side story,0,ON,32000,sudbury south side story,"['sudbury ,ON, Canada']",161531.0,160274.0,0.8,75029.0,69152.0,50.0,3228.35,42.2,133640.0,26555.0,34955.0,72130.0,1585.0,22720.0,133645.0,128980.0,37896.0,158665.0,148665.0,9295.0
2083,10384,Wednesday,T,2014,leamington,southpoint sun,jim heyens and sheila mcbrayne,0,ON,10384,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0
2084,10620,Wednesday,T,2015,leamington,southpoint sun,jim heyens and sheila mcbrayne,0,ON,10620,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0
2085,10659,Wednesday,T,2016,leamington,southpoint sun,jim heyens and sheila mcbrayne,0,ON,10659,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0
2086,10659,Wednesday,T,2017,leamington,southpoint sun,southpoint publishing inc.,0,ON,10659,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']",27595.0,28403.0,-2.8,10726.0,9995.0,105.3,262.01,41.3,20980.0,7620.0,6100.0,7255.0,260.0,1880.0,20975.0,20245.0,29900.0,25955.0,18685.0,6810.0
2087,12672,Wednesday,T,2018,leamington&wheatley,southpoint sun journal,southpoint publishing inc.,0,ON,12672,southpoint publishing inc.,"['leamington ,ON, Canada', 'wheatley ,ON, Canada']",64621.0,66037.0,-2.4,28414.5,26510.5,73.35,1359.955,42.349999999999994,51870.0,13745.0,15515.0,22605.0,650.0,5632.5,51867.5,50262.5,30411.5,62670.0,54547.5,7715.0
2088,12672,Wednesday,T,2019,leamington&wheatley,southpoint sun journal,southpoint publishing inc.,0,ON,12672,southpoint publishing inc.,"['leamington ,ON, Canada', 'wheatley ,ON, Canada']",64621.0,66037.0,-2.4,28414.5,26510.5,73.35,1359.955,42.349999999999994,51870.0,13745.0,15515.0,22605.0,650.0,5632.5,51867.5,50262.5,30411.5,62670.0,54547.5,7715.0
2089,17597,Thursday,T,2014,elmvale,springwater news,springwater news,0,ON,17597,springwater news,"['elmvale ,ON, Canada']",19059.0,18223.0,4.6,7234.0,6694.0,35.5,536.28,40.8,15535.0,2300.0,4435.0,8795.0,260.0,3110.0,15535.0,14980.0,40120.0,18950.0,17205.0,1735.0
2090,17597,Thursday,T,2015,elmvale,springwater news,springwater news,0,ON,17597,springwater news,"['elmvale ,ON, Canada']",19059.0,18223.0,4.6,7234.0,6694.0,35.5,536.28,40.8,15535.0,2300.0,4435.0,8795.0,260.0,3110.0,15535.0,14980.0,40120.0,18950.0,17205.0,1735.0
2091,17597,Thursday,T,2016,elmvale,springwater news,springwater news,0,ON,17597,springwater news,"['elmvale ,ON, Canada']",19059.0,18223.0,4.6,7234.0,6694.0,35.5,536.28,40.8,15535.0,2300.0,4435.0,8795.0,260.0,3110.0,15535.0,14980.0,40120.0,18950.0,17205.0,1735.0
2092,17597,Thursday,T,2017,elmvale,springwater news,springwater news,0,ON,17597,springwater news,"['elmvale ,ON, Canada']",19059.0,18223.0,4.6,7234.0,6694.0,35.5,536.28,40.8,15535.0,2300.0,4435.0,8795.0,260.0,3110.0,15535.0,14980.0,40120.0,18950.0,17205.0,1735.0
2093,17597,Thursday,T,2018,elmvale,springwater news,springwater news,0,ON,17597,springwater news,"['elmvale ,ON, Canada']",19059.0,18223.0,4.6,7234.0,6694.0,35.5,536.28,40.8,15535.0,2300.0,4435.0,8795.0,260.0,3110.0,15535.0,14980.0,40120.0,18950.0,17205.0,1735.0
2094,17597,Thursday,T,2019,elmvale,springwater news,springwater news,0,ON,17597,springwater news,"['elmvale ,ON, Canada']",19059.0,18223.0,4.6,7234.0,6694.0,35.5,536.28,40.8,15535.0,2300.0,4435.0,8795.0,260.0,3110.0,15535.0,14980.0,40120.0,18950.0,17205.0,1735.0
2095,29555,Thursday,T,2014,brockville,st. lawrence news,metroland media group ltd.,0,ON,29555,metroland media group ltd.,"['brockville ,ON, Canada']",21346.0,21870.0,-2.4,10826.0,10266.0,1023.6,20.85,46.5,18285.0,3820.0,5700.0,8760.0,255.0,2595.0,18280.0,17665.0,29090.0,21065.0,19050.0,1970.0
2096,30529,Thursday,T,2015,brockville,st. lawrence news,metroland media group ltd.,0,ON,30529,metroland media group ltd.,"['brockville ,ON, Canada']",21346.0,21870.0,-2.4,10826.0,10266.0,1023.6,20.85,46.5,18285.0,3820.0,5700.0,8760.0,255.0,2595.0,18280.0,17665.0,29090.0,21065.0,19050.0,1970.0
2097,30466,Thursday,T,2016,brockville,st. lawrence news,metroland media group ltd.,0,ON,30466,metroland media group ltd.,"['brockville ,ON, Canada']",21346.0,21870.0,-2.4,10826.0,10266.0,1023.6,20.85,46.5,18285.0,3820.0,5700.0,8760.0,255.0,2595.0,18280.0,17665.0,29090.0,21065.0,19050.0,1970.0
2098,29397,Thursday,T,2017,brockville,st. lawrence news,metroland media group ltd.,0,ON,29397,metroland media group ltd.,"['brockville ,ON, Canada']",21346.0,21870.0,-2.4,10826.0,10266.0,1023.6,20.85,46.5,18285.0,3820.0,5700.0,8760.0,255.0,2595.0,18280.0,17665.0,29090.0,21065.0,19050.0,1970.0
2099,3300,Friday,T,2013,st.%20marys,st. marys independent,st. marys independent,0,ON,3300,st. marys independent,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0
2100,4150,Friday,T,2015,st.%20marys,st. marys independent,grant haven management inc.,0,ON,4150,grant haven management inc.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0
2101,4150,Friday,T,2016,st.%20marys,st. marys independent,grant haven management inc.,0,ON,4150,grant haven management inc.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0
2102,4392,Friday,T,2017,st.%20marys,st. marys independent,grant haven management inc.,0,ON,4392,grant haven management inc.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0
2103,4392,Friday,T,2018,st.%20marys,st. marys independent,grant haven management inc.,0,ON,4392,grant haven management inc.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0
2104,4392,Friday,T,2019,st.%20marys,st. marys independent,grant haven management inc.,0,ON,4392,grant haven management inc.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0
2105,72,Wednesday,T,2013,st.%20marys,st. marys journal argus,metroland media group ltd.,1907,ON,1979,metroland media group ltd.,"['st. marys ,ON, Canada']",7265.0,6655.0,9.2,3094.0,3026.0,583.5,12.45,44.1,5790.0,1140.0,1860.0,2790.0,95.0,840.0,5855.0,5735.0,37784.0,7035.0,6540.0,460.0
2106,30369,Thursday,T,2013,st.%20thomas&elgin,st. thomas/elgin weekly news,metroland media group ltd.,0,ON,30369,metroland media group ltd.,"['st. thomas ,ON, Canada', 'elgin ,ON, Canada']",21665.0,21199.5,0.5,9384.5,9096.5,553.4,168.685,42.2,17445.0,3635.0,5410.0,8402.5,207.5,1835.0,17445.0,16760.0,35308.0,21230.0,19257.5,1927.5
2107,0,Wednesday,T,2014,elliot%20lake,standard,sun media corporation,3437,ON,3437,sun media corporation,"['elliot lake ,ON, Canada']",10741.0,11348.0,-5.3,6259.0,5514.0,15.0,714.65,52.7,9470.0,2720.0,2730.0,4020.0,150.0,870.0,9475.0,9210.0,24594.0,10585.0,9460.0,1110.0
2108,0,Thursday,T,2014,forest,standard,hayter-walden publications inc.,1959,ON,1959,hayter-walden publications inc.,"['forest ,ON, Canada']",10631.0,10656.0,-0.2,7008.0,4783.0,32.1,331.2,49.1,9085.0,1770.0,2715.0,4600.0,130.0,1270.0,9075.0,8895.0,34159.0,10385.0,9400.0,980.0
2109,0,Thursday,T,2015,elliot%20lake,standard,sun media corporation,2931,ON,2931,sun media corporation,"['elliot lake ,ON, Canada']",10741.0,11348.0,-5.3,6259.0,5514.0,15.0,714.65,52.7,9470.0,2720.0,2730.0,4020.0,150.0,870.0,9475.0,9210.0,24594.0,10585.0,9460.0,1110.0
2110,0,Thursday,T,2015,forest,standard,hayter-walden publications inc.,1773,ON,1773,hayter-walden publications inc.,"['forest ,ON, Canada']",10631.0,10656.0,-0.2,7008.0,4783.0,32.1,331.2,49.1,9085.0,1770.0,2715.0,4600.0,130.0,1270.0,9075.0,8895.0,34159.0,10385.0,9400.0,980.0
2111,14406,Thursday,T,2015,port%20perry&uxbridge,standard,scugog standard shareholders inc.,9,ON,14415,scugog standard shareholders inc.,"['port perry ,ON, Canada', 'uxbridge ,ON, Canada']",21396.5,21096.0,1.4500000000000002,8321.5,7940.5,47.9,447.83,43.6,17882.5,2727.5,5395.0,9767.5,347.5,3612.5,17885.0,17245.0,39407.5,21112.5,18657.5,2407.5
2112,0,Thursday,T,2016,elliot%20lake,standard,sun media corporation,2588,ON,2588,postmedia network inc.,"['elliot lake ,ON, Canada']",10741.0,11348.0,-5.3,6259.0,5514.0,15.0,714.65,52.7,9470.0,2720.0,2730.0,4020.0,150.0,870.0,9475.0,9210.0,24594.0,10585.0,9460.0,1110.0
2113,11868,Thursday,T,2016,port%20perry&uxbridge,standard,scugog standard shareholders inc.,0,ON,11868,scugog standard shareholders inc.,"['port perry ,ON, Canada', 'uxbridge ,ON, Canada']",21396.5,21096.0,1.4500000000000002,8321.5,7940.5,47.9,447.83,43.6,17882.5,2727.5,5395.0,9767.5,347.5,3612.5,17885.0,17245.0,39407.5,21112.5,18657.5,2407.5
2114,0,Thursday,T,2017,elliot%20lake,standard,postmedia network inc.,2357,ON,2357,postmedia network inc.,"['elliot lake ,ON, Canada']",10741.0,11348.0,-5.3,6259.0,5514.0,15.0,714.65,52.7,9470.0,2720.0,2730.0,4020.0,150.0,870.0,9475.0,9210.0,24594.0,10585.0,9460.0,1110.0
2115,0,Thursday,T,2016,forest&watford,standard guideadvocate,hayter-walden publications inc.,656,ON,656,hayter-walden publications inc.,"['forest ,ON, Canada', 'watford ,ON, Canada']",7161.5,7186.5,-0.44999999999999996,4220.0,3068.0,22.4,310.7,44.900000000000006,5980.0,1162.5,1802.5,3017.5,87.5,757.5,5967.5,5822.5,33911.5,6972.5,6372.5,592.5
2116,0,Thursday,T,2017,forest&watford,standard guideadvocate,hayter-walden publications inc.,1754,ON,1754,hayter-walden publications inc.,"['forest ,ON, Canada', 'watford ,ON, Canada']",7161.5,7186.5,-0.44999999999999996,4220.0,3068.0,22.4,310.7,44.900000000000006,5980.0,1162.5,1802.5,3017.5,87.5,757.5,5967.5,5822.5,33911.5,6972.5,6372.5,592.5
2117,0,Thursday,T,2018,forest,standard guideadvocate,hayter-walden publications inc.,1466,ON,1466,hayter-walden publications inc.,"['forest ,ON, Canada']",10631.0,10656.0,-0.2,7008.0,4783.0,32.1,331.2,49.1,9085.0,1770.0,2715.0,4600.0,130.0,1270.0,9075.0,8895.0,34159.0,10385.0,9400.0,980.0
2118,0,Wednesday,B,2014,paris,star,sun media corporation,775,ON,775,sun media corporation,"['paris ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0
2119,4928,Thursday,B,2015,paris,star,sun media corporation,0,ON,4928,sun media corporation,"['paris ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0
2120,4885,Thursday,B,2016,paris,star,sun media corporation,0,ON,4885,postmedia network inc.,"['paris ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0
2121,4910,Thursday,B,2017,paris,star,postmedia network inc.,0,ON,4910,postmedia network inc.,"['paris ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0
2122,4894,Thursday,B,2018,paris,star,postmedia network inc.,0,ON,4894,postmedia network inc.,"['paris ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0
2123,4894,Thursday,B,2019,paris,star,postmedia network inc.,0,ON,4894,postmedia network inc.,"['paris ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0
2124,4067,Thursday,B,2014,stayner,stayner sun,metroland media group ltd.,0,ON,4067,metroland media group ltd.,"['stayner ,ON, Canada']",14151.0,13734.0,3.0,6040.0,5335.0,25.4,557.1,42.6,11620.0,2300.0,3510.0,5805.0,240.0,1775.0,11625.0,11215.0,34179.0,13905.0,12920.0,975.0
2125,11564,Thursday,T,2013,stirling&northeast,stirling/northeast emc,metroland media group ltd.,0,ON,11564,metroland media group ltd.,"['stirling ,ON, Canada', 'northeast ,ON, Canada']",83206.5,82626.0,-0.5499999999999999,38529.0,35524.0,33.65,1755.34,42.8,68825.0,13690.0,18050.0,37085.0,827.5,11525.0,68820.0,66400.0,34489.5,81722.5,76590.0,4770.0
2126,12563,Thursday,T,2013,stittsville,stittsville news,metroland media group ltd.,0,ON,12563,metroland media group ltd.,"['stittsville ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0
2127,12891,Thursday,T,2014,stittsville,stittsville news,metroland media group ltd.,0,ON,12891,metroland media group ltd.,"['stittsville ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0
2128,13446,Thursday,T,2015,stittsville,stittsville news,metroland media group ltd.,0,ON,13446,metroland media group ltd.,"['stittsville ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0
2129,13712,Thursday,T,2016,stittsville,stittsville news,metroland media group ltd.,0,ON,13712,metroland media group ltd.,"['stittsville ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0
2130,13929,Thursday,T,2017,stittsville,stittsville news,metroland media group ltd.,0,ON,13929,metroland media group ltd.,"['stittsville ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0
2131,29928,Thursday,T,2013,stoney%20creek,stoney creek news,metroland media group ltd.,0,ON,29928,metroland media group ltd.,"['stoney creek ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
2132,30571,Thursday,T,2014,stoney%20creek,stoney creek news,metroland media group ltd.,0,ON,30571,metroland media group ltd.,"['stoney creek ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
2133,30041,Thursday,T,2015,stoney%20creek,stoney creek news,metroland media group ltd.,0,ON,30041,metroland media group ltd.,"['stoney creek ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
2134,29932,Thursday,T,2016,stoney%20creek,stoney creek news,metroland media group ltd.,0,ON,29932,metroland media group ltd.,"['stoney creek ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
2135,29928,Thursday,T,2017,stoney%20creek,stoney creek news,metroland media group ltd.,0,ON,29928,metroland media group ltd.,"['stoney creek ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
2136,28929,Thursday,T,2018,stoney%20creek,stoney creek news,metroland media group ltd.,0,ON,28929,metroland media group ltd.,"['stoney creek ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
