,Newspaper,Issued,Circ,Audit,AuditDate,NatlLineRate,SpotColour,ProcessColour,Format,Columns,Lines,MaterialCode,Year
120,meaford independent,Thursday,"1,300",PS,11/30/18,$1.12,,$176,T,6.0,168.0,5.0,2019
152,middlesex banner,Wednesday,"1,349",CMCAC,06/30/12,$0.79,$144,$475,T,5.0,217.0,4.0,2013
151,middlesex banner,Wednesday,"1,354",CMCAC,12/31/12,$0.81,$148,$493,T,5.0,217.0,4,2014
148,middlesex banner,Wednesday,"1,439",CMCAC,06/30/14,$1.31,$153,$511,T,4.0,175.0,8.0,2015
145,middlesex banner,Wednesday,"1,503",CMCA,12/31/14,$1.35,,$529,T,4.0,175.0,8.0,2016
144,middlesex banner,Wednesday,"1,444",CMCA,12/31/15,$1.40,,$549,T,4.0,175.0,8.0,2017
127,middlesex banner,2nd/4th Wed,"1,497",CMCA,06/30/17,$1.45,,$549,T,4.0,175.0,8.0,2018
121,middlesex banner,2nd/4th Wed,"1,497",CMCA,06/30/17,$1.51,,$549,T,4.0,175.0,8.0,2019
153,midland free press,Thursday,"20,098",CMCAC,08/31/12,$0.94,$235,$471,B,10.0,287.0,3.0,2013
154,midland penetanguishene mirror,Thursday,"21,369",CMCAC,09/30/12,$2.88,$335,"$1,160",T,10.0,175.0,10.0,2013
152,midland penetanguishene mirror,Thursday,"21,354",CMCAC,03/31/13,$3.15,"$1,160","$1,160",T,10.0,161.0,10,2014
149,midland penetanguishene mirror,Thursday,"21,459",CMCAC,03/31/14,$3.15,"$1,160","$1,160",T,10.0,161.0,10.0,2015
146,midland penetanguishene mirror,Thursday,"21,636",CMCA,03/31/15,$3.15,,"$1,160",T,10.0,161.0,10.0,2016
145,midland penetanguishene mirror,Thursday,"21,775",CMCA,03/31/16,$3.15,,"$1,160",T,10.0,161.0,10.0,2017
128,midland penetanguishene mirror,Thursday,"21,771",CMCA,03/31/17,$3.15,,"$1,160",T,10.0,161.0,10.0,2018
122,midland penetanguishene mirror,Thursday,"21,612",CCAB,06/30/18,$3.15,,"$1,160",T,10.0,161.0,10.0,2019
155,mildmay town country crier,Wednesday,"1,362",CMCAP,06/30/12,$0.44,$59,$118,T,5.0,215.0,4.0,2013
153,mildmay town country crier,Wednesday,"1,348",CMCAP,12/31/12,$0.44,$59,$118,T,5.0,215.0,4,2014
150,mildmay town country crier,Thursday,"1,351",CMCAP,12/31/13,$0.44,$59,$118,T,5.0,215.0,4.0,2015
147,mildmay town country crier,Thursday,"1,299",CMCA,12/31/14,$0.49,,$118,T,5.0,215.0,4.0,2016
146,mildmay town country crier,Thursday,"1,259",CMCA,12/31/15,$0.49,,$118,T,5.0,215.0,4.0,2017
129,mildmay town country crier,Thursday,"1,372",CMCA,12/31/16,$0.49,,$118,T,5.0,215.0,4.0,2018
123,mildmay town country crier,Thursday,"1,312",CMCA,12/31/17,$0.49,,$118,T,5.0,215.0,4.0,2019
156,millbrook times,Thursday,"1,182",CMCAP,07/31/12,$0.88,$141,$376,T,5.0,215.0,4.0,2013
154,millbrook times,Thursday,"1,183",CMCAC,01/31/13,$0.91,$146,$388,T,5.0,215.0,4,2014
151,millbrook times,Thursday,"1,558",CMCAC,01/31/14,$0.91,$146,$388,T,5.0,215.0,4.0,2015
148,millbrook times,Thursday,"1,471",CMCA,07/31/14,$0.91,,$388,T,5.0,215.0,4.0,2016
147,millbrook times,Monthly,"4,100",CMCA,01/31/15,$0.91,,$388,T,5.0,215.0,4.0,2017
130,millbrook times,Monthly,"4,100",CMCA,07/31/15,$0.91,,$388,T,5.0,215.0,4.0,2018
124,millbrook times,Monthly,"4,100",CMCA,07/31/15,$0.91,,$388,T,5.0,215.0,4.0,2019
157,milton canadian champion,Thursday,"27,552",CCAB,03/31/12,$2.92,$335,"$1,160",T,10.0,175.0,10.0,2013
158,milton canadian champion,Tuesday,"22,328",CCAB,03/31/12,$2.81,$335,"$1,160",T,10.0,175.0,10.0,2013
155,milton canadian champion,Thursday,"28,663",CCAB,03/31/13,$3.19,"$1,160","$1,160",T,10.0,161.0,10,2014
152,milton canadian champion,Thursday,"29,750",CCAB,03/31/14,$3.19,"$1,160","$1,160",T,10.0,161.0,10.0,2015
149,milton canadian champion,Thursday,"30,367",CCAB,03/31/15,$3.19,,"$1,160",T,10.0,161.0,10.0,2016
148,milton canadian champion,Thursday,"31,268",CCAB,03/31/16,$3.19,,"$1,160",T,10.0,161.0,10.0,2017
131,milton canadian champion,Thursday,"32,513",CCAB,12/31/16,$3.19,,"$1,160",T,10.0,161.0,10.0,2018
125,milton canadian champion,Thursday,"32,654",CCAB,06/30/18,$3.19,,"$1,160",T,10.0,161.0,10.0,2019
159,minden times,Wednesday,"1,601",CMCAP,06/30/12,$0.61,$141,$353,T,9.0,158.0,3.0,2013
156,minden times,Wednesday,"1,683",CMCAP,06/30/12,$0.61,$141,$353,T,9.0,158.0,3,2014
153,minden times,Wednesday,"1,254",CMCAP,06/30/14,$0.52,$141,$353,T,9.0,189.0,3.0,2015
150,minden times,Thursday,"1,350",CMCA,12/31/14,$0.52,,$176,T,9.0,189.0,3.0,2016
149,minden times,Thursday,"1,405",CMCA,12/31/15,$0.52,,$176,T,9.0,189.0,3.0,2017
132,minden times,Thursday,"1,266",CMCA,06/30/17,$0.52,,$176,T,9.0,189.0,3.0,2018
126,minden times,Thursday,"1,258",CMCA,06/30/18,$0.52,,$176,T,9.0,189.0,3.0,2019
160,minto express,Wednesday,764,CMCAP,06/30/12,$0.89,$335,"$1,160",T,10.0,175.0,10.0,2013
157,minto express,Wednesday,747,CMCAP,12/31/12,$0.97,"$1,160","$1,160",T,10.0,161.0,10,2014
154,minto express,Wednesday,667,CMCAP,06/30/14,$0.97,"$1,160","$1,160",T,10.0,161.0,10.0,2015
151,minto express,Wednesday,584,CMCA,06/30/15,$0.97,,"$1,160",T,10.0,161.0,10.0,2016
150,minto express,Wednesday,584,CMCA,06/30/15,$0.97,,"$1,160",T,10.0,161.0,10.0,2017
161,mississauga news,Friday,"122,760",CCAB,03/31/12,$9.53,$335,"$1,160",T,10.0,175.0,10.0,2013
162,mississauga news,Wednesday,"123,098",CCAB,03/31/12,$9.53,$335,"$1,160",T,10.0,175.0,10.0,2013
158,mississauga news,Friday,"122,874",CCAB,03/31/13,$10.40,"$1,160","$1,160",T,10.0,161.0,10,2014
159,mississauga news,Wednesday,"124,805",CCAB,03/31/13,$10.40,"$1,160","$1,160",T,10.0,161.0,10,2014
155,mississauga news,Friday,"122,354",CCAB,03/31/14,$9.64,"$1,160","$1,160",T,10.0,161.0,10.0,2015
156,mississauga news,Thursday,"125,582",CCAB,03/31/14,$9.64,"$1,160","$1,160",T,10.0,161.0,10.0,2015
153,mississauga news,Friday,"122,354",CCAB,03/31/14,$9.64,,"$1,160",T,10.0,161.0,10.0,2016
155,mississauga news,Thursday,"125,582",CCAB,03/31/14,$9.64,,"$1,160",T,10.0,161.0,10.0,2016
151,mississauga news,Friday,"121,982",CCAB,03/31/16,$9.64,,"$1,160",T,10.0,161.0,10.0,2017
152,mississauga news,Thursday,"165,000",CCAB,03/31/16,$9.64,,"$1,160",T,10.0,161.0,10.0,2017
133,mississauga news,Thursday,"165,000",CCAB,03/31/16,$9.64,,"$1,160",T,10.0,161.0,10.0,2018
127,mississauga news,Thursday,"167,250",CCAB,06/30/18,$9.64,,"$1,160",T,10.0,161.0,10.0,2019
158,mississauga news apt condo malton edition,Thursday,"75,665",CCAB,03/31/14,$4.41,"$1,160","$1,160",T,10.0,161.0,10.0,2015
152,mississauga news apt condo malton edition,Thursday,"75,665",CCAB,03/31/14,$4.41,,"$1,160",T,10.0,161.0,10.0,2016
157,mississauga news full city edition,Thur/Fri,"201,247",CCAB,03/31/14,$10.99,"$1,160","$1,160",T,10.0,161.0,10.0,2015
154,mississauga news full city edition,Thur/Fri,"201,247",CCAB,03/31/14,$10.99,,"$1,160",T,10.0,161.0,10.0,2016
163,mitchell advocate,Wednesday,"2,191",CMCAP,06/30/12,$0.78,$88,$294,T,9.0,160.0,3.0,2013
160,mitchell advocate,Wednesday,"2,171",CMCAP,06/30/13,$0.78,$88,$176,T,9.0,160.0,3,2014
159,mitchell advocate,Wednesday,"2,057",CMCAP,06/30/14,$0.79,$88,$176,T,9.0,160.0,3.0,2015
156,mitchell advocate,Wednesday,"1,900",CMCA,06/30/15,$0.79,,$176,T,9.0,160.0,3.0,2016
153,mitchell advocate,Wednesday,"1,870",CMCA,12/31/15,$0.79,,$176,T,9.0,160.0,3.0,2017
134,mitchell advocate,Wednesday,"1,601",CMCA,06/30/17,$0.79,,$176,T,9.0,160.0,3.0,2018
128,mitchell advocate,Wednesday,"1,473",CMCA,06/30/18,$0.71,,$176,T,10.0,160.0,10.0,2019
164,morrisburg leader,Wednesday,"2,075",CMCAP,09/30/12,$0.68,$148,$296,B,6.0,300.0,1.0,2013
161,morrisburg leader,Wednesday,"1,956",CMCAP,03/31/13,$0.68,$148,$296,B,6.0,300.0,1,2014
160,morrisburg leader,Wednesday,"1,905",CMCAP,03/31/14,$0.68,$148,$148,B,6.0,300.0,1.0,2015
157,morrisburg leader,Wednesday,"1,879",CMCA,03/31/15,$0.71,,$148,B,6.0,300.0,1.0,2016
154,morrisburg leader,Wednesday,"1,900",CMCA,09/30/15,$0.71,,$148,B,6.0,300.0,1.0,2017
135,morrisburg leader,Wednesday,"1,772",CMCA,03/31/17,$0.76,,$148,B,6.0,300.0,1.0,2018
129,morrisburg leader,Wednesday,"1,750",CMCA,03/31/18,$0.82,,$148,B,6.0,300.0,1.0,2019
165,mount forest bizbull,Monthly,"7,042",CMCAC,01/31/12,$0.59,$112,$405,P,4.0,140.0,,2013
162,mount forest bizbull,Monthly,"7,042",CMCAC,01/31/12,$0.59,$112,$405,P,4.0,140.0,,2014
161,mount forest bizbull,Monthly,"7,042",CMCAC,01/31/12,$1.67,$88,$88,P,2.0,137.0,,2015
158,mount forest bizbull,Monthly,"7,042",CMCA,01/31/12,$1.67,,$88,P,2.0,137.0,,2016
155,mount forest bizbull,Monthly,"7,042",CMCA,01/31/12,$1.67,,$88,P,2.0,137.0,,2017
136,mount forest bizbull,Monthly,"7,042",CMCA,01/31/12,$1.67,,$88,P,2.0,137.0,,2018
130,mount forest bizbull,Monthly,"7,042",CMCA,01/31/12,$1.67,,$88,P,2.0,137.0,,2019
166,mount forest confederate,Wednesday,"2,174",CMCAP,06/30/12,$0.86,$335,"$1,160",T,10.0,175.0,10.0,2013
163,mount forest confederate,Wednesday,"2,059",CMCAP,06/30/13,$0.93,"$1,160","$1,160",T,10.0,161.0,10,2014
162,mount forest confederate,Wednesday,"1,805",CMCAP,06/30/14,$0.94,"$1,160","$1,160",T,10.0,161.0,10.0,2015
159,mount forest confederate,Wednesday,"1,557",CMCA,06/30/15,$0.94,,"$1,160",T,10.0,161.0,10.0,2016
156,mount forest confederate,Wednesday,"1,557",CMCA,06/30/15,$0.94,,"$1,160",T,10.0,161.0,10.0,2017
167,muskoka district weekender,Friday,"25,779",CMCAC,04/30/12,$3.00,$335,"$1,160",T,10.0,175.0,10.0,2013
164,muskoka district weekender,Thursday,"26,430",CMCAC,04/30/13,$2.97,"$1,160","$1,160",T,10.0,161.0,10,2014
163,muskoka muskokaregion.com,Thursday,"27,187",CMCAC,04/30/14,$2.97,"$1,160","$1,160",T,10.0,161.0,10.0,2015
160,muskoka muskokaregion.com,Thursday,"25,850",CMCA,04/30/15,$2.97,,"$1,160",T,10.0,161.0,10.0,2016
157,muskoka muskokaregion.com,Thursday,"25,850",CMCA,04/30/15,$2.97,,"$1,160",T,10.0,161.0,10.0,2017
137,muskoka muskokaregion.com,Thursday,"25,991",CMCA,10/31/16,$2.97,,"$1,160",T,10.0,161.0,10.0,2018
131,muskoka muskokaregion.com,Thursday,"25,494",CMCA,10/31/17,$2.97,,"$1,160",T,10.0,161.0,10.0,2019
168,muskoka what's up muskoka,Wednesday,"24,313",PS,2001/1/12,$1.59,incl.,incl.,T,9.0,175.0,3.0,2013
165,muskoka what's up muskoka,Wednesday,"25,966",CMCAC,06/30/13,$1.59,incl.,incl.,T,9.0,175.0,3,2014
164,muskoka what's up muskoka,Wednesday,"25,966",CMCAC,06/30/13,$1.59,Incl.,Incl.,T,9.0,175.0,3.0,2015
161,muskoka what's up muskoka,Wednesday,"27,229",CMCA,12/31/14,$1.59,,incl.,T,9.0,161.0,3.0,2016
169,napanee beaver,Thursday,"15,503",CMCAC,06/30/12,$0.80,$71,$106,T,6.0,212.0,5.0,2013
166,napanee beaver,Thursday,"15,531",CMCAC,12/31/12,$0.80,$71,$106,T,6.0,212.0,5,2014
165,napanee beaver,Thursday,"15,785",CMCAC,06/30/13,$0.80,$71,$106,T,6.0,212.0,5.0,2015
162,napanee beaver,Thursday,"15,752",CMCA,12/31/14,$0.91,,$106,T,6.0,188.0,5.0,2016
158,napanee beaver,Thursday,"15,752",CMCA,12/31/14,$0.91,,$106,T,6.0,188.0,5.0,2017
138,napanee beaver,Thursday,"15,746",CMCA,12/31/16,$0.91,,$106,T,6.0,160.0,5.0,2018
132,napanee beaver,Thursday,"15,786",CMCA,12/31/17,$0.91,,$106,T,6.0,160.0,5.0,2019
170,napanee guide,Thursday,"14,965",CMCAC,06/30/12,$0.77,$194,$429,T,9.0,160.0,3.0,2013
167,napanee guide,Thursday,"14,980",CMCAC,12/31/12,$0.78,$194,$429,T,9.0,160.0,3,2014
166,napanee guide,Thursday,"14,948",CMCAC,12/31/13,$0.78,$194,$429,T,9.0,160.0,3.0,2015
163,napanee guide,Thursday,"14,833",CMCA,12/31/14,$0.78,,$429,T,9.0,160.0,3.0,2016
159,napanee guide,Thursday,"14,939",CMCA,12/31/15,$0.78,,$429,T,9.0,160.0,3.0,2017
139,napanee guide,Thursday,"15,022",CMCA,12/31/16,$0.78,,$429,T,10.0,160.0,10.0,2018
133,napanee guide,Thursday,"15,022",CMCA,12/31/16,$0.78,,$429,T,10.0,160.0,10.0,2019
171,nepean barrhaven news,Thursday,"46,836",CMCAC,06/30/12,$1.47,$335,"$1,160",T,6.0,218.0,5.0,2013
168,nepean barrhaven news,Thursday,"48,792",CMCAC,12/31/12,$1.02,"$1,160","$1,160",T,10.0,189.0,10,2014
167,nepean barrhaven news,Thursday,"50,401",CMCAC,06/30/14,$1.20,"$1,160","$1,160",T,10.0,161.0,10.0,2015
164,nepean barrhaven news,Thursday,"51,478",CMCA,12/31/14,$1.20,,"$1,160",T,10.0,161.0,10.0,2016
160,nepean barrhaven news,Thursday,"52,390",CMCA,12/31/15,$1.20,,"$1,160",T,10.0,161.0,10.0,2017
172,new hamburg independent,Wednesday,"2,418",CMCAP,06/30/12,$0.89,$335,"$1,160",T,10.0,175.0,10.0,2013
169,new hamburg independent,Wednesday,"2,377",CMCAP,12/31/12,$0.98,"$1,160","$1,160",T,10.0,161.0,10,2014
168,new hamburg independent,Wednesday,"2,286",CMCAP,12/31/13,$0.98,"$1,160","$1,160",T,10.0,161.0,10.0,2015
165,new hamburg independent,Wednesday,"2,063",CMCA,12/31/14,$0.98,,"$1,160",T,10.0,161.0,10.0,2016
161,new hamburg independent,Wednesday,"1,985",CMCA,12/31/15,$0.98,,"$1,160",T,10.0,161.0,10.0,2017
140,new hamburg independent,Wednesday,"1,718",CMCA,12/31/16,$0.98,,"$1,160",T,10.0,161.0,10.0,2018
134,new hamburg independent,Wednesday,"1,525",CMCA,12/31/17,$0.98,,"$1,160",T,10.0,161.0,10.0,2019
173,new liskeard temiskaming speaker,Friday,"9,571",CMCAC,03/31/12,$1.59,$265,$559,T,5.0,220.0,4.0,2013
174,new liskeard temiskaming speaker,Wednesday,"3,653",CMCAP,02/28/12,$1.59,$265,$559,T,5.0,220.0,4.0,2013
170,new liskeard temiskaming speaker,Friday,"10,433",CMCAC,03/31/13,$1.61,$265,$559,T,5.0,220.0,4,2014
171,new liskeard temiskaming speaker,Wednesday,"3,500",CMCAP,02/28/13,$1.61,$265,$559,T,5.0,220.0,4,2014
169,new liskeard temiskaming speaker,Friday,"10,377",CMCAC,03/31/14,$1.64,$265,$559,T,5.0,220.0,4.0,2015
170,new liskeard temiskaming speaker,Wednesday,"3,316",CMCAP,02/28/14,$1.64,$265,$559,T,5.0,220.0,4.0,2015
166,new liskeard temiskaming speaker,Friday,"10,620",CMCA,09/30/14,$1.67,,$559,T,5.0,220.0,4.0,2016
167,new liskeard temiskaming speaker,Wednesday,"3,078",CMCA,02/28/15,$1.67,,$559,T,5.0,220.0,4.0,2016
162,new liskeard temiskaming speaker,Friday,"10,507",CMCA,09/30/15,$1.71,,$559,T,5.0,220.0,4.0,2017
163,new liskeard temiskaming speaker,Wednesday,"2,169",CMCA,08/31/15,$1.71,,$559,T,5.0,220.0,4.0,2017
141,new liskeard temiskaming speaker,Friday,"10,450",CMCA,03/31/16,$1.74,,$559,T,5.0,220.0,4.0,2018
142,new liskeard temiskaming speaker,Wednesday,"2,965",CMCA,02/28/16,$1.74,,$559,T,5.0,220.0,4.0,2018
135,new liskeard temiskaming speaker,Friday,"10,435",CMCA,09/30/17,$1.76,,$559,T,5.0,220.0,4.0,2019
136,new liskeard temiskaming speaker,Wednesday,"2,914",CMCA,02/28/17,$1.76,,$559,T,5.0,220.0,4.0,2019
176,newmarket era aurora banner,Thursday,"50,605",CCAB,03/31/12,$3.52,$335,"$1,160",B,10.0,301.0,10.0,2013
172,newmarket era aurora banner,Thursday,"42,590",CCAB,03/31/13,$3.52,"$1,160","$1,160",B,10.0,301.0,10,2014
171,newmarket era aurora banner east gwillimbury express,Thursday,"50,887",CCAB,03/31/14,$3.52,"$1,160","$1,160",B,10.0,301.0,10.0,2015
168,newmarket era aurora banner east gwillimbury express,Thursday,"50,971",CCAB,03/31/15,$3.52,,"$1,160",B,10.0,301.0,10.0,2016
164,newmarket era aurora banner east gwillimbury express,Thursday,"50,971",CCAB,03/31/15,$3.52,,"$1,160",B,10.0,301.0,10.0,2017
143,newmarket era aurora banner east gwillimbury express,Thursday,"50,435",CCAB,09/30/15,$3.52,,"$1,160",T,10.0,161.0,10.0,2018
137,newmarket era aurora banner east gwillimbury express,Thursday,"49,595",CCAB,06/30/18,$3.52,,"$1,160",T,10.0,161.0,10.0,2019
175,newmarket era aurora banner georgina advocate,Sunday,"68,202",CCAB,03/31/12,$4.93,$335,"$1,160",T,10.0,175.0,10.0,2013
173,newmarket era aurora banner georgina advocate,Sunday,"68,211",CCAB,03/31/13,$5.38,"$1,160","$1,160",T,10.0,161.0,10,2014
172,newmarket era aurora banner georgina advocate,Sunday,"69,549",CCAB,03/31/14,$5.38,"$1,160","$1,160",T,10.0,161.0,10.0,2015
177,niagara advance,Wednesday,"7,427",CMCAC,05/31/12,$0.73,$88,$206,T,9.0,160.0,3.0,2013
174,niagara advance,Thursday,"7,426",CMCAC,05/31/13,$0.73,$88,$206,T,9.0,160.0,3,2014
173,niagara advance,Thursday,"7,427",CMCAC,05/30/14,$0.73,$88,$206,T,9.0,160.0,3.0,2015
169,niagara advance,Thursday,"7,380",CMCA,05/31/15,$0.73,,$206,T,9.0,160.0,3.0,2016
165,niagara advance,Thursday,"7,489",CMCA,11/30/15,$0.73,,$206,T,9.0,160.0,3.0,2017
178,niagara this week,Thursday,"167,300",CCAB,09/30/11,$3.79,$335,"$1,160",T,10.0,147.0,10.0,2013
179,niagara this week,Wednesday,"95,136",CCAB,09/30/11,$3.05,$335,"$1,160",T,10.0,147.0,10.0,2013
175,niagara this week,Thursday,"180,050",CCAB,03/31/13,$3.86,"$1,160","$1,160",T,10.0,147.0,10,2014
176,niagara this week,Wednesday,"94,375",CCAB,03/31/13,$3.11,"$1,160","$1,160",T,10.0,147.0,10,2014
174,niagara this week,Thursday,"151,925",CCAB,09/30/13,$3.86,"$1,160","$1,160",T,10.0,147.0,10.0,2015
175,niagara this week,Wednesday,"90,739",CCAB,09/30/13,$3.11,"$1,160","$1,160",T,10.0,147.0,10.0,2015
170,niagara this week,Thursday,"159,597",CCAB,09/30/15,$3.86,,"$1,160",T,10.0,147.0,10.0,2016
166,niagara this week,Thursday,"159,597",CCAB,03/31/16,$3.86,,"$1,160",T,10.0,147.0,10.0,2017
144,niagara this week,Thursday,"157,002",CCAB,12/31/16,$3.86,,"$1,160",T,10.0,147.0,10.0,2018
138,niagara this week,Thursday,"156,928",CCAB,06/30/18,$3.86,,"$1,160",T,10.0,147.0,10.0,2019
180,nipigon red rock gazette,Tuesday,872,CMCAP,06/30/12,$1.13,$342,$412,T,5.0,224.0,4.0,2013
177,nipigon red rock gazette,Tuesday,872,CMCAP,06/30/12,$1.15,$342,$412,T,5.0,224.0,4,2014
176,nipigon red rock gazette,Tuesday,735,CMCAP,06/30/14,$1.15,$342,$412,T,5.0,224.0,4.0,2015
171,nipigon red rock gazette,Tuesday,505,CMCA,06/30/15,$1.15,,$412,T,5.0,224.0,4.0,2016
167,nipigon red rock gazette,Tuesday,505,CMCA,06/30/15,$1.15,,$412,T,5.0,224.0,4.0,2017
145,nipigon red rock gazette,Tuesday,497,CMCA,06/30/17,$1.15,,$412,T,5.0,224.0,4.0,2018
139,nipigon red rock gazette,Tuesday,497,CMCA,06/30/17,$1.15,,$412,T,5.0,224.0,4.0,2019
177,norfolk news,Thursday,"25,704",PS,04/30/14,$1.16,"$1,160","$1,160",T,10.0,161.0,10.0,2015
172,norfolk news,Thursday,"26,013",CCAB,03/31/15,$1.16,,"$1,160",T,10.0,161.0,10.0,2016
168,norfolk news,Thursday,"30,318",CCAB,03/31/16,$1.16,,"$1,160",T,10.0,161.0,10.0,2017
181,north bay nipissing news,Thursday,"42,332",PS,,$0.85,$335,"$1,160",T,10.0,175.0,10.0,2013
178,north bay nipissing news,Thursday,"34,222",PS,,$0.93,"$1,160","$1,160",T,10.0,161.0,10,2014
178,north bay nipissing news,Thursday,"34,614",CMCAC,06/30/14,$0.93,"$1,160","$1,160",T,10.0,161.0,10.0,2015
182,north york mirror,Friday,"95,435",CCAB,03/31/12,$7.73,$335,"$1,160",T,10.0,175.0,10.0,2013
183,north york mirror,Thursday,"94,915",CCAB,03/31/12,$7.73,$335,"$1,160",T,10.0,175.0,10.0,2013
179,north york mirror,Thursday,"94,743",CCAB,03/31/13,$8.44,"$1,160","$1,160",T,10.0,161.0,10,2014
179,north york mirror,Thursday,"97,046",CCAB,03/31/14,$8.44,"$1,160","$1,160",T,10.0,161.0,10.0,2015
173,north york mirror,Thursday,"98,013",CCAB,03/31/15,$8.44,,"$1,160",T,10.0,161.0,10.0,2016
169,north york mirror,Thursday,"96,965",CCAB,03/31/16,$8.44,,"$1,160",T,10.0,161.0,10.0,2017
146,north york mirror,Thursday,"93,964",CCAB,12/31/16,$8.69,,"$1,160",T,10.0,161.0,10.0,2018
140,north york mirror,Thursday,"90,896",CCAB,06/30/18,$8.69,,"$1,160",T,10.0,161.0,10.0,2019
184,northumberland news,Thur/Fri,"22,752",CCAB,03/31/12,$2.55,$335,"$1,160",T,10.0,175.0,10.0,2013
180,northumberland news,Thur/Fri,"22,785",CCAB,03/31/13,$2.78,"$1,160","$1,160",T,10.0,161.0,10,2014
180,northumberland news,Thursday,"22,731",CCAB,03/31/14,$2.75,"$1,160","$1,160",T,10.0,161.0,10.0,2015
174,northumberland news,Thursday,"22,722",CCAB,03/31/15,$2.75,,"$1,160",T,10.0,161.0,10.0,2016
170,northumberland news,Thursday,"22,631",CCAB,03/31/16,$2.75,,"$1,160",T,10.0,161.0,10.0,2017
147,northumberland news,Thursday,"22,460",CCAB,12/31/16,$2.75,,"$1,160",T,10.0,161.0,10.0,2018
141,northumberland news,Thursday,"22,338",CCAB,12/31/17,$2.75,,"$1,160",T,10.0,161.0,10.0,2019
185,northumberland today.com,M/Tu/W/F,"3,806",CMCAP,06/30/12,$1.12,$118,$353,B,10.0,301.0,3.0,2013
186,northumberland today.com,Thursday,"21,045",CMCAC,12/31/11,$1.51,$118,$353,B,10.0,301.0,3.0,2013
181,northumberland today.com,M/Tu/W/F,"3,632",CMCAP,12/31/12,$1.14,$118,$353,B,10.0,301.0,3,2014
182,northumberland today.com,Thursday,"20,410",CMCAC,12/31/12,$1.53,$118,$353,B,10.0,301.0,3,2014
181,northumberland today.com,M/Tu/W/F,"3,168",CMCAP,12/31/13,$1.14,$118,$353,B,10.0,301.0,3.0,2015
182,northumberland today.com,Thursday,"21,618",CMCAC,12/31/14,$1.53,$118,$353,B,10.0,301.0,3.0,2015
175,northumberland today.com,M/Tu/W/F,"2,696",CMCA,12/31/14,$1.14,,$353,B,10.0,287.0,10.0,2016
176,northumberland today.com,Thursday,"21,523",CMCA,12/31/14,$1.53,,$353,B,10.0,287.0,10.0,2016
171,northumberland today.com,M/Tu/W/F,"2,718",CMCA,06/30/15,$1.14,,$353,B,10.0,287.0,10.0,2017
172,northumberland today.com,Thursday,"21,493",CMCA,06/30/15,$1.53,,$353,B,10.0,287.0,10.0,2017
187,norwich gazette,Wednesday,876,CMCAP,06/30/12,$0.71,$176,$529,T,9.0,160.0,3.0,2013
183,norwich gazette,Wednesday,843,CMCAP,06/30/13,$0.71,$176,$529,T,9.0,160.0,3,2014
183,norwich gazette,Wednesday,822,CMCAP,12/31/13,$0.73,$182,$546,T,9.0,160.0,3.0,2015
177,norwich gazette,Wednesday,660,CMCA,06/30/15,$0.73,,$546,T,9.0,160.0,3.0,2016
173,norwich gazette,Wednesday,660,CMCA,06/30/15,$0.73,,$546,T,9.0,160.0,3.0,2017
148,norwich gazette,Wednesday,660,CMCA,06/30/15,$0.73,,$546,T,10.0,160.0,10.0,2018
188,nunavut news north,Monday,"6,159",CMCAC,09/30/12,$2.03,$200,$550,T,6.0,215.0,5.0,2013
184,nunavut news north,Monday,"6,127",CMCAC,03/31/13,$2.11,$200,$550,T,6.0,215.0,5,2014
184,nunavut news north,Monday,"5,727",CMCAC,09/30/13,$2.11,$200,$550,T,6.0,215.0,5.0,2015
178,nunavut news north,Monday,"5,939",CMCA,09/30/14,$2.11,,$550,T,6.0,215.0,5.0,2016
174,nunavut news north,Monday,"6,368",CMCA,09/30/15,$2.11,,$456,T,6.0,215.0,5.0,2017
149,nunavut news north,Monday,"4,596",CMCA,03/31/17,$2.14,,incl.,T,6.0,215.0,5.0,2018
142,nunavut news north,Monday,"4,596",CMCA,03/31/17,$2.14,,Incl.,T,6.0,215.0,5.0,2019
189,nwt news north,Monday,"7,981",CMCAP,03/31/12,$2.00,$200,$550,T,6.0,215.0,5.0,2013
185,nwt news north,Monday,"7,779",CMCAP,03/31/13,$2.06,$200,$550,T,6.0,215.0,5,2014
185,nwt news north,Monday,"7,111",CMCAP,03/31/14,$2.06,$200,$550,T,6.0,215.0,5.0,2015
179,nwt news north,Monday,"7,558",CMCA,03/15/15,$2.06,,$550,T,6.0,215.0,5.0,2016
190,nwt nunavut news north,Monday,"14,140",CMCACP,09/30/12,$2.44,$400,"$1,100",T,6.0,215.0,5.0,2013
186,nwt nunavut news north,Monday,"13,906",CMCAP,03/31/13,$2.57,$400,"$1,100",T,6.0,215.0,5,2014
186,nwt nunavut news north,Monday,"12,788",CMCAP,03/31/14,$2.57,$400,"$1,100",T,6.0,215.0,5.0,2015
191,oakville beaver,Friday,"51,673",CCAB,03/31/12,$5.03,$335,"$1,160",T,10.0,175.0,10.0,2013
192,oakville beaver,Thursday,"50,405",CCAB,03/31/12,$5.03,$335,"$1,160",T,10.0,175.0,10.0,2013
193,oakville beaver,Wednesday,"50,419",CCAB,03/31/12,$5.03,$335,"$1,160",T,10.0,175.0,10.0,2013
187,oakville beaver,Friday,"50,895",CCAB,03/31/13,$5.49,"$1,160","$1,160",T,10.0,161.0,10,2014
188,oakville beaver,Thursday,"60,289",PS,11/30/13,$6.20,"$1,160","$1,160",T,10.0,161.0,10,2014
