,FreeCirculation,EDITION,Format,Year,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,MarketAndNewspaper,CSDs,ID,ID2,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds
843,21.0,Wednesday,B,2018,seaforth,huron expositor,postmedia network inc.,1061.0,ON,1082.0,postmedia network inc.,"['seaforth ,ON, Canada']",9138.0,9264.0,-1.4,3825.0,3630.0,13.7,669.22,41.4,7355.0,1870.0,2170.0,3315.0,130.0,705.0,7355.0,7140.0,33519.0,9000.0,8305.0,665.0,"[(43.5534328, -81.3934183)]",,,,,,0.0,seaforth,0.0,0.0,0,seaforth huron expositor,['Huron East'],198,167,2013.0,0.0,21.0,1061.0,1082.0
844,20.0,Wednesday,B,2019,seaforth,huron expositor,postmedia network inc.,759.0,ON,779.0,postmedia network inc.,"['seaforth ,ON, Canada']",9138.0,9264.0,-1.4,3825.0,3630.0,13.7,669.22,41.4,7355.0,1870.0,2170.0,3315.0,130.0,705.0,7355.0,7140.0,33519.0,9000.0,8305.0,665.0,"[(43.5534328, -81.3934183)]",,,,,,0.0,seaforth,0.0,0.0,0,seaforth huron expositor,['Huron East'],198,167,2013.0,0.0,20.0,759.0,779.0
845,10623.0,Wednesday,B,2013,port%20colborne,in port news,sun media corporation,0.0,ON,10623.0,sun media corporation,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1,in port news,['Port Colborne'],199,168,2013.0,0.0,10623.0,0.0,10623.0
846,10129.0,Wednesday,B,2014,port%20colborne,in port news,sun media corporation,0.0,ON,10129.0,sun media corporation,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1,in port news,['Port Colborne'],199,168,2013.0,0.0,10129.0,0.0,10129.0
847,9880.0,Wednesday,B,2015,port%20colborne,in port news,sun media corporation,0.0,ON,9880.0,sun media corporation,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1,in port news,['Port Colborne'],199,168,2013.0,0.0,9880.0,0.0,9880.0
848,9849.0,Wednesday,B,2016,port%20colborne,in port news,sun media corporation,0.0,ON,9849.0,postmedia network inc.,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1,in port news,['Port Colborne'],199,168,2013.0,0.0,9849.0,0.0,9849.0
849,9834.0,Wednesday,B,2017,port%20colborne,in port news,postmedia network inc.,0.0,ON,9834.0,postmedia network inc.,"['port colborne ,ON, Canada']",18306.0,18424.0,-0.6,9825.0,8018.0,150.1,121.96,46.5,15415.0,3440.0,4855.0,7115.0,200.0,1540.0,15415.0,14900.0,29977.0,17865.0,15985.0,1835.0,"[(42.8862392, -79.2513905)]",,,,,,1.0,port colborne,0.0,0.0,1,in port news,['Port Colborne'],199,168,2013.0,0.0,9834.0,0.0,9834.0
850,17138.0,Friday,T,2014,barrhaven,independent,the morris group,0.0,ON,17138.0,the morris group,"['barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,barrhaven independent,['Ottawa'],200,169,2014.0,0.0,17138.0,0.0,17138.0
851,14328.0,Friday,T,2015,barrhaven,independent,the morris group,0.0,ON,14328.0,the morris group,"['barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,barrhaven independent,['Ottawa'],200,169,2014.0,1.0,14328.0,0.0,14328.0
852,11518.0,Friday,T,2016,barrhaven,independent,the morris group,0.0,ON,11518.0,the morris group,"['barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,barrhaven independent,['Ottawa'],200,169,2014.0,1.0,11518.0,0.0,11518.0
853,8708.0,Friday,T,2017,barrhaven,independent,the morris group,0.0,ON,8708.0,the morris group,"['barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,barrhaven independent,['Ottawa'],200,169,2014.0,0.0,8708.0,0.0,8708.0
854,,Friday,T,2018,barrhaven,independent,the morris group,0.0,ON,,the morris group,"['barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1,barrhaven independent,['Ottawa'],200,169,2014.0,1.0,,0.0,
855,22113.0,Thursday,T,2013,georgetown&acton,independent  free press,metroland media group ltd.,86.0,ON,22199.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],201,170,2013.0,0.0,22057.0,79.5,22136.5
856,22254.0,Thursday,T,2014,georgetown&acton,independent  free press,metroland media group ltd.,50.0,ON,22304.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],201,170,2013.0,0.0,21892.5,59.0,21951.5
857,22651.0,Thursday,T,2015,georgetown&acton,independent  free press,metroland media group ltd.,24.0,ON,22675.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],201,170,2013.0,0.0,22262.375,37.5,22299.875
858,22558.0,Thursday,T,2016,georgetown&acton,independent  free press,metroland media group ltd.,27.0,ON,22585.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],201,170,2013.0,0.0,22387.25,30.5,22417.75
859,22875.0,Thursday,T,2017,georgetown&acton,independent  free press,metroland media group ltd.,18.0,ON,22893.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],201,170,2013.0,1.0,22717.125,17.5,22734.625
860,23192.0,Thursday,T,2018,georgetown&acton,independent  free press,metroland media group ltd.,9.0,ON,23201.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],201,170,2013.0,1.0,23047.0,4.5,23051.5
861,23509.0,Thursday,T,2019,georgetown&acton,independent  free press,metroland media group ltd.,0.0,ON,23509.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],201,170,2013.0,0.0,23509.0,0.0,23509.0
862,22001.0,Tuesday,T,2013,georgetown&acton,independent  free press,metroland media group ltd.,73.0,ON,22074.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],202,170,2013.0,0.0,22057.0,79.5,22136.5
863,21531.0,Tuesday,T,2014,georgetown&acton,independent  free press,metroland media group ltd.,68.0,ON,21599.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],202,170,2013.0,0.0,21892.5,59.0,21951.5
864,21873.75,Tuesday,T,2015,georgetown&acton,independent  free press,metroland media group ltd.,51.0,ON,21924.75,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],202,170,2013.0,1.0,22262.375,37.5,22299.875
865,22216.5,Tuesday,T,2016,georgetown&acton,independent  free press,metroland media group ltd.,34.0,ON,22250.5,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],202,170,2013.0,1.0,22387.25,30.5,22417.75
866,22559.25,Tuesday,T,2017,georgetown&acton,independent  free press,metroland media group ltd.,17.0,ON,22576.25,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],202,170,2013.0,1.0,22717.125,17.5,22734.625
867,22902.0,Tuesday,T,2018,georgetown&acton,independent  free press,metroland media group ltd.,0.0,ON,22902.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']",61161.0,59013.0,3.6,21475.0,21078.0,221.4,276.27,39.3,48770.0,7930.0,14525.0,26310.0,945.0,10850.0,48765.0,46820.0,43568.0,60195.0,50310.0,9745.0,"[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,georgetown acton independent free press,['Halton Hills'],202,170,2013.0,0.0,23047.0,4.5,23051.5
868,70.0,Friday,B,2013,tillsonburg,independent news,sun media corporation,2075.0,ON,2145.0,sun media corporation,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],203,171,2013.0,0.0,70.0,2024.5,2094.5
869,56.0,Friday,B,2014,tillsonburg,independent news,sun media corporation,1894.6,ON,1950.6,sun media corporation,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],203,171,2013.0,0.0,56.0,1894.6,1950.6
870,42.0,Friday,B,2015,tillsonburg,independent news,sun media corporation,1714.2,ON,1756.2,sun media corporation,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],203,171,2013.0,0.0,42.0,1714.2,1756.2
871,28.0,Friday,B,2016,tillsonburg,independent news,sun media corporation,1533.8,ON,1561.8,sun media corporation,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],203,171,2013.0,0.0,28.0,1533.8,1561.8
872,14.0,Friday,B,2017,tillsonburg,independent news,sun media corporation,1353.4,ON,1367.4,sun media corporation,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],203,171,2013.0,0.0,14.0,1353.4,1367.4
873,0.0,Friday,B,2018,tillsonburg,independent news,postmedia network inc.,1173.0,ON,1173.0,postmedia network inc.,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],203,171,2013.0,0.0,0.0,1173.0,1173.0
874,0.0,Friday,B,2019,tillsonburg,independent news,postmedia network inc.,,ON,,postmedia network inc.,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],203,171,2013.0,1.0,0.0,,
875,70.0,Monday,B,2013,tillsonburg,independent news,sun media corporation,1974.0,ON,2044.0,sun media corporation,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],204,171,2013.0,0.0,70.0,2024.5,2094.5
876,0.0,Wednesday,T,2013,ridgetown,independent news,ridgetown independent news,1964.0,ON,1964.0,ridgetown independent news,"['ridgetown ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4394208, -81.8821334)]",,,,,,0.0,ridgetown,0.0,0.0,0,ridgetown independent news,['Chatham-Kent'],205,172,2013.0,0.0,0.0,1964.0,1964.0
877,8910.0,Wednesday,T,2013,tillsonburg,independent news,sun media corporation,966.0,ON,9876.0,sun media corporation,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],206,173,2013.0,0.0,8910.0,966.0,9876.0
878,0.0,Wednesday,T,2014,ridgetown,independent news,ridgetown independent news,1787.0,ON,1787.0,ridgetown independent news,"['ridgetown ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4394208, -81.8821334)]",,,,,,0.0,ridgetown,0.0,0.0,0,ridgetown independent news,['Chatham-Kent'],207,174,2014.0,0.0,0.0,1787.0,1787.0
879,8902.0,Wednesday,T,2014,tillsonburg,independent news,sun media corporation,842.0,ON,9744.0,sun media corporation,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],208,175,2014.0,0.0,8902.0,842.0,9744.0
880,0.0,Wednesday,T,2015,ridgetown,independent news,ridgetown independent news,1776.0,ON,1776.0,ridgetown independent news,"['ridgetown ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4394208, -81.8821334)]",,,,,,0.0,ridgetown,0.0,0.0,0,ridgetown independent news,['Chatham-Kent'],209,176,2015.0,0.0,0.0,1776.0,1776.0
881,8878.0,Wednesday,T,2015,tillsonburg,independent news,sun media corporation,716.0,ON,9594.0,sun media corporation,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],210,177,2015.0,0.0,8878.0,716.0,9594.0
882,0.0,Wednesday,T,2016,ridgetown,independent news,ridgetown independent news,1752.0,ON,1752.0,ridgetown independent news,"['ridgetown ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4394208, -81.8821334)]",,,,,,0.0,ridgetown,0.0,0.0,0,ridgetown independent news,['Chatham-Kent'],211,178,2016.0,0.0,0.0,1752.0,1752.0
883,8878.0,Wednesday,T,2016,tillsonburg,independent news,sun media corporation,716.0,ON,9594.0,postmedia network inc.,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],212,179,2016.0,0.0,8878.0,716.0,9594.0
884,0.0,Wednesday,T,2017,ridgetown,independent news,ridgetown independent news,1674.0,ON,1674.0,ridgetown independent news,"['ridgetown ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4394208, -81.8821334)]",,,,,,0.0,ridgetown,0.0,0.0,0,ridgetown independent news,['Chatham-Kent'],213,180,2017.0,0.0,0.0,1674.0,1674.0
885,8878.0,Wednesday,T,2017,tillsonburg,independent news,postmedia network inc.,716.0,ON,9594.0,postmedia network inc.,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],214,181,2017.0,0.0,8878.0,716.0,9594.0
886,0.0,Wednesday,T,2018,ridgetown,independent news,ridgetown independent news,1583.0,ON,1583.0,ridgetown independent news,"['ridgetown ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4394208, -81.8821334)]",,,,,,0.0,ridgetown,0.0,0.0,0,ridgetown independent news,['Chatham-Kent'],215,182,2018.0,0.0,0.0,1583.0,1583.0
887,8878.0,Wednesday,T,2018,tillsonburg,independent news,postmedia network inc.,716.0,ON,9594.0,postmedia network inc.,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],216,183,2018.0,0.0,9258.5,716.0,9974.5
888,9639.0,Wednesday,T,2018,tillsonburg,independent news,postmedia network inc.,716.0,ON,10355.0,postmedia network inc.,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",independent/news,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],216,183,2018.0,0.0,9258.5,716.0,9974.5
889,0.0,Wednesday,T,2019,ridgetown,independent news,ridgetown independent news,1547.0,ON,1547.0,ridgetown independent news,"['ridgetown ,ON, Canada']",101647.0,103671.0,-2.0,46103.0,43026.0,41.4,2457.9,43.4,82760.0,19870.0,24930.0,37955.0,1040.0,9385.0,82760.0,80280.0,30923.0,99385.0,90410.0,8620.0,"[(42.4394208, -81.8821334)]",,,,,,0.0,ridgetown,0.0,0.0,0,ridgetown independent news,['Chatham-Kent'],217,184,2019.0,0.0,0.0,1547.0,1547.0
890,8878.0,Wednesday,T,2019,tillsonburg,independent news,postmedia network inc.,716.0,ON,9594.0,postmedia network inc.,"['tillsonburg ,ON, Canada']",15872.0,15301.0,3.7,7297.0,7127.0,710.8,22.33,46.2,13255.0,3445.0,4335.0,5480.0,180.0,1390.0,13255.0,12840.0,32240.0,15595.0,13705.0,1875.0,"[(42.859494, -80.7265015)]",,,1.0,,,0.0,tillsonburg,0.0,0.0,0,tillsonburg independent news,['Tillsonburg'],218,185,2019.0,0.0,9258.5,716.0,9974.5
