,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,ID,ID2,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2
81,,,,,,,,,2017,,,,,,,,,,toronto beach metro community news,,,,,Tuesday,181.0,,T,toronto,beach metro community news,ward 9 community news inc.,,ON,,ward 9 community news inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],45.0,42.0,2013.0,1.0,,,,Tuesday,right_only
82,,,,,,,,,2018,,,,,,,,,,toronto beach metro community news,,,,,Tuesday,182.0,,T,toronto,beach metro community news,ward 9 community news inc.,,ON,,ward 9 community news inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],45.0,42.0,2013.0,1.0,,,,Tuesday,right_only
83,,,,,,,,,2019,,,,,,,,,,toronto beach metro community news,,,,,Tuesday,183.0,,T,toronto,beach metro community news,ward 9 community news inc.,,ON,,ward 9 community news inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],45.0,42.0,2013.0,1.0,,,,Tuesday,right_only
84,,,,,,,,,2013,,,,,,,,,,toronto beachriverdale mirror,,,,,Thursday,184.0,21529.0,T,toronto,beachriverdale mirror,metroland media group ltd.,0.0,ON,21529.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],46.0,43.0,2013.0,0.0,21529.0,0.0,21529.0,Thursday,right_only
85,,,,,,,,,2014,,,,,,,,,,toronto beachriverdale mirror,,,,,Thursday,185.0,21585.0,T,toronto,beachriverdale mirror,metroland media group ltd.,0.0,ON,21585.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],46.0,43.0,2013.0,0.0,21585.0,0.0,21585.0,Thursday,right_only
86,,,,,,,,,2015,,,,,,,,,,toronto beachriverdale mirror,,,,,Thursday,186.0,23236.0,T,toronto,beachriverdale mirror,metroland media group ltd.,0.0,ON,23236.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],46.0,43.0,2013.0,0.0,23236.0,0.0,23236.0,Thursday,right_only
87,,,,,,,,,2016,,,,,,,,,,toronto beachriverdale mirror,,,,,Thursday,187.0,22249.0,T,toronto,beachriverdale mirror,metroland media group ltd.,0.0,ON,22249.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],46.0,43.0,2013.0,0.0,22249.0,0.0,22249.0,Thursday,right_only
88,,,,,,,,,2017,,,,,,,,,,toronto beachriverdale mirror,,,,,Thursday,188.0,,T,toronto,beachriverdale mirror,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],46.0,43.0,2013.0,1.0,,0.0,,Thursday,right_only
99,,,,,,,,,2013,,,,,,,,,,toronto bloor west villager,,,,,Thursday,229.0,33254.0,T,toronto,bloor west villager,metroland media group ltd.,0.0,ON,33254.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],54.0,49.0,2013.0,0.0,33254.0,0.0,33254.0,Thursday,right_only
100,,,,,,,,,2017,,,,,,,,,,toronto bloor westparkdale villager,,,,,Thursday,233.0,40630.0,T,toronto,bloor westparkdale villager,metroland media group ltd.,0.0,ON,40630.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],55.0,50.0,2017.0,0.0,40630.0,0.0,40630.0,Thursday,right_only
101,,,,,,,,,2019,,,,,,,,,,toronto bloor westparkdale villager,,,,,Thursday,235.0,39861.0,T,toronto,bloor westparkdale villager,metroland media group ltd.,0.0,ON,39861.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],55.0,50.0,2017.0,0.0,39861.0,0.0,39861.0,Thursday,right_only
136,,,,,,,,,2013,,,,,,,,,,toronto canadian jewish news,,,,,Thursday,385.0,7683.0,T,toronto,canadian jewish news,canadian jewish news,33400.0,ON,41083.0,canadian jewish news,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],82.0,68.0,2013.0,0.0,7683.0,33400.0,41083.0,Thursday,right_only
137,,,,,,,,,2014,,,,,,,,,,toronto canadian jewish news,,,,,Thursday,386.0,8017.0,T,toronto,canadian jewish news,canadian jewish news,25922.0,ON,33939.0,canadian jewish news,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],82.0,68.0,2013.0,0.0,8017.0,25922.0,33939.0,Thursday,right_only
138,,,,,,,,,2015,,,,,,,,,,toronto canadian jewish news,,,,,Thursday,387.0,6948.0,T,toronto,canadian jewish news,canadian jewish news,25289.0,ON,32237.0,canadian jewish news,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],82.0,68.0,2013.0,0.0,6948.0,25289.0,32237.0,Thursday,right_only
139,,,,,,,,,2016,,,,,,,,,,toronto canadian jewish news,,,,,Thursday,388.0,7775.0,T,toronto,canadian jewish news,canadian jewish news,23529.0,ON,31304.0,canadian jewish news,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],82.0,68.0,2013.0,0.0,7775.0,23529.0,31304.0,Thursday,right_only
140,,,,,,,,,2017,,,,,,,,,,toronto canadian jewish news,,,,,Thursday,389.0,8792.0,T,toronto,canadian jewish news,canadian jewish news,22409.0,ON,31201.0,canadian jewish news,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],82.0,68.0,2013.0,0.0,8792.0,22409.0,31201.0,Thursday,right_only
141,,,,,,,,,2018,,,,,,,,,,toronto canadian jewish news,,,,,Thursday,390.0,11306.0,T,toronto,canadian jewish news,canadian jewish news,20343.0,ON,31649.0,canadian jewish news,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],82.0,68.0,2013.0,0.0,11306.0,20343.0,31649.0,Thursday,right_only
142,,,,,,,,,2019,,,,,,,,,,toronto canadian jewish news,,,,,Thursday,391.0,18628.0,T,toronto,canadian jewish news,canadian jewish news,13247.0,ON,31875.0,canadian jewish news,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],82.0,68.0,2013.0,0.0,18628.0,13247.0,31875.0,Thursday,right_only
158,,,,,,,,,2013,,,,,,,,,,toronto city centre mirror annex guardian,,,,,Thursday,431.0,47083.0,T,toronto,city centre mirror annex guardian,metroland media group ltd.,0.0,ON,47083.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],89.0,75.0,2013.0,0.0,47083.0,0.0,47083.0,Thursday,right_only
159,,,,,,,,,2014,,,,,,,,,,toronto city centre mirror annex guardian,,,,,Thursday,432.0,46428.0,T,toronto,city centre mirror annex guardian,metroland media group ltd.,0.0,ON,46428.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],89.0,75.0,2013.0,0.0,46428.0,0.0,46428.0,Thursday,right_only
160,,,,,,,,,2015,,,,,,,,,,toronto city centre mirror annex guardian,,,,,Thursday,433.0,50099.0,T,toronto,city centre mirror annex guardian,metroland media group ltd.,0.0,ON,50099.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],89.0,75.0,2013.0,0.0,50099.0,0.0,50099.0,Thursday,right_only
161,,,,,,,,,2016,,,,,,,,,,toronto city centre mirror annex guardian,,,,,Thursday,434.0,48144.0,T,toronto,city centre mirror annex guardian,metroland media group ltd.,0.0,ON,48144.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],89.0,75.0,2013.0,0.0,48144.0,0.0,48144.0,Thursday,right_only
162,,,,,,,,,2017,,,,,,,,,,toronto city centre mirror annex guardian,,,,,Thursday,435.0,45572.0,T,toronto,city centre mirror annex guardian,metroland media group ltd.,0.0,ON,45572.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],89.0,75.0,2013.0,1.0,45572.0,0.0,45572.0,Thursday,right_only
163,,,,,,,,,2018,,,,,,,,,,toronto city centre mirror annex guardian,,,,,Thursday,436.0,43000.0,T,toronto,city centre mirror annex guardian,metroland media group ltd.,0.0,ON,43000.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",city centre mirror/annex guardian,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],89.0,75.0,2013.0,0.0,43000.0,0.0,43000.0,Thursday,right_only
164,,,,,,,,,2018,,,,,,,,,,toronto city centre york mirror,,,,,Thursday,437.0,43000.0,T,toronto,city centre york mirror,metroland media group ltd.,0.0,ON,43000.0,metroland media group ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],90.0,76.0,2018.0,0.0,43000.0,0.0,43000.0,Thursday,right_only
194,,,,,,,,,2015,,,,,,,,,,toronto epoch times,,,,,Thursday,580.0,20000.0,B,toronto,epoch times,epoch times media inc.,0.0,ON,20000.0,epoch times media inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],116.0,97.0,2015.0,0.0,20000.0,0.0,20000.0,Thursday,right_only
195,,,,,,,,,2016,,,,,,,,,,toronto epoch times,,,,,Thursday,581.0,30166.666666666664,B,toronto,epoch times,epoch times media inc.,0.0,ON,30166.666666666664,epoch times media inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],116.0,97.0,2015.0,1.0,30166.666666666664,0.0,30166.666666666664,Thursday,right_only
196,,,,,,,,,2017,,,,,,,,,,toronto epoch times,,,,,Thursday,582.0,40333.33333333333,B,toronto,epoch times,epoch times media inc.,0.0,ON,40333.33333333333,epoch times media inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],116.0,97.0,2015.0,1.0,40333.33333333333,0.0,40333.33333333333,Thursday,right_only
197,,,,,,,,,2018,,,,,,,,,,toronto epoch times,,,,,Thursday,583.0,50500.0,B,toronto,epoch times,epoch times media inc.,0.0,ON,50500.0,epoch times media inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",epoch times,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],116.0,97.0,2015.0,0.0,50500.0,0.0,50500.0,Thursday,right_only
198,,,,,,,,,2019,,,,,,,,,,toronto epoch times,,,,,Thursday,584.0,17950.0,B,toronto,epoch times,epoch times media inc.,50.0,ON,18000.0,epoch times media inc.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",epoch times,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],116.0,97.0,2015.0,0.0,17950.0,50.0,18000.0,Thursday,right_only
210,,,,,,,,,2013,,,,,,,,,,toronto etc...news,,,,,Tuesday,603.0,5000.0,T,toronto,etc...news,etc...news,0.0,ON,5000.0,etc...news,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],120.0,100.0,2013.0,0.0,5000.0,0.0,5000.0,Tuesday,right_only
227,,,,,,,,,2013,,,,,,,,,,toronto express l,,,,,Tuesday,633.0,16000.0,T,toronto,express l,l'express,6000.0,ON,22000.0,l'express,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],136.0,115.0,2013.0,0.0,16000.0,6000.0,22000.0,Tuesday,right_only
228,,,,,,,,,2018,,,,,,,,,,toronto express l,,,,,Tuesday,638.0,,T,toronto,express l,l'express,,ON,,l'express,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",express l,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],136.0,115.0,2013.0,1.0,,,,Tuesday,right_only
229,,,,,,,,,2019,,,,,,,,,,toronto express l,,,,,Tuesday,639.0,,T,toronto,express l,l'express,,ON,,l'express,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",express l,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],136.0,115.0,2013.0,1.0,,,,Tuesday,right_only
230,,,,,,,,,2015,,,,,,,,,,toronto forest hill town crier,,,,,Monthly,647.0,19000.0,T,toronto,forest hill town crier,streeter publications ltd.,0.0,ON,19000.0,streeter publications ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],138.0,117.0,2015.0,0.0,19000.0,0.0,19000.0,Monthly,right_only
231,,,,,,,,,2016,,,,,,,,,,toronto forest hill town crier,,,,,Monthly,648.0,,T,toronto,forest hill town crier,streeter publications ltd.,0.0,ON,,streeter publications ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],138.0,117.0,2015.0,1.0,,0.0,,Monthly,right_only
232,,,,,,,,,2017,,,,,,,,,,toronto forest hill town crier,,,,,Monthly,649.0,,T,toronto,forest hill town crier,streeter publications ltd.,0.0,ON,,streeter publications ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],138.0,117.0,2015.0,1.0,,0.0,,Monthly,right_only
233,,,,,,,,,2018,,,,,,,,,,toronto forest hill town crier,,,,,Monthly,650.0,,T,toronto,forest hill town crier,streeter publications ltd.,0.0,ON,,streeter publications ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],138.0,117.0,2015.0,1.0,,0.0,,Monthly,right_only
381,,,,,,,,,2015,,,,,,,,,,toronto leasiderosedale town crier,,,,,Monthly,1099.0,20000.0,T,toronto,leasiderosedale town crier,streeter publications ltd.,0.0,ON,20000.0,streeter publications ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],256.0,220.0,2015.0,0.0,20000.0,0.0,20000.0,Monthly,right_only
382,,,,,,,,,2016,,,,,,,,,,toronto leasiderosedale town crier,,,,,Monthly,1100.0,,T,toronto,leasiderosedale town crier,streeter publications ltd.,0.0,ON,,streeter publications ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],256.0,220.0,2015.0,1.0,,0.0,,Monthly,right_only
383,,,,,,,,,2017,,,,,,,,,,toronto leasiderosedale town crier,,,,,Monthly,1101.0,,T,toronto,leasiderosedale town crier,streeter publications ltd.,0.0,ON,,streeter publications ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6534817, -79.3839347)]",,,,,,0.0,toronto,0.0,0.0,0.0,['Toronto'],256.0,220.0,2015.0,1.0,,0.0,,Monthly,right_only
