,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs,postmedia,metroland,MetrolandOrPostmedia,Unnamed: 0,GEO UID,Province code,Province name,CD code,CD name,CSD code,CSD name,Population,PopulationGrowth,Age,Income,Education,NofID2,FreeCirculation_Sum_Others,TotalCirculation_Sum_Others,PaidCirculation_Sum_Others,FreeCirculation_Sum_PM,TotalCirculatinn_Sum_PM,PaidCirculation_Sum_PM,PMShare,PMNofID2,MeanMarketRate,PMMeanMarketRate,MeanCirc,PMMeanCirc,mean_MeanMarketRate_before_2017,mean_PMMeanMarketRate_before_2017,mean_NofID2_before_2017,mean_PMNofID2_before_2017,mean_MeanMarketRate_after_2017,mean_PMMeanMarketRate_after_2017,mean_NofID2_after_2017,mean_PMNofID2_after_2017,MeanMarketRate_2013,MeanMarketRate_2014,MeanMarketRate_2015,MeanMarketRate_2016,MeanMarketRate_2017,MeanMarketRate_2018,MeanMarketRate_2019,PMMeanMarketRate_2013,PMMeanMarketRate_2014,PMMeanMarketRate_2015,PMMeanMarketRate_2016,PMMeanMarketRate_2017,PMMeanMarketRate_2018,PMMeanMarketRate_2019,PMMeanMarketRate_PreTrend,MeanMarketRate_PreTrend,PMMeanMarketRate_PostTrend,MeanMarketRate_PostTrend,TMarket
1147,frontenac gazette,,0.57,1160.0,1160.0,10.0,189.0,10,2014,2012.0,2.0,Thursday,,0.57,1160.0,1160.0,frontenac gazette,both,,[nan],,Thursday,8727.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8727.0,metroland media group ltd.,"['frontdnac ,ON, Canada']","[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1,South Frontenac,2013.0,0.0,8727.0,0.0,8727.0,Thursday,perfect_match,152,111,0,1,0,1,0,0,0,0,0,0,0,['Frontenac'],0,1,1,2179,3510020,35,ON,10,Frontenac,20,South Frontenac,9.838735675306431,4.633757642840004,4.962844630259907,10.615971565652215,7.9229859587111955,2,0.0,0.0,0.0,58973.0,58973.0,0.0,1.0,2.0,2.2800000000000002,2.2800000000000002,29486.5,29486.5,2.715,2.715,2.0,2.0,3.99,3.99,1.0,1.0,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,-0.3129999999999999,-0.3129999999999999,0.8299999999999996,0.8299999999999996,1
1148,frontenac gazette,,0.67,1160.0,1160.0,10.0,161.0,10.0,2015,2013.0,2.0,Thursday,,0.67,1160.0,1160.0,frontenac gazette,both,,[nan],,Thursday,8882.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8882.0,metroland media group ltd.,"['frontenac ,ON, Canada']","[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1,South Frontenac,2013.0,0.0,8882.0,0.0,8882.0,Thursday,perfect_match,152,111,0,1,0,1,0,0,0,0,0,0,0,['Frontenac'],0,1,1,2179,3510020,35,ON,10,Frontenac,20,South Frontenac,9.838735675306431,4.633757642840004,4.962844630259907,10.615971565652215,7.9229859587111955,2,0.0,0.0,0.0,58589.0,58589.0,0.0,1.0,2.0,2.33,2.33,29294.5,29294.5,2.715,2.715,2.0,2.0,3.99,3.99,1.0,1.0,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,-0.3129999999999999,-0.3129999999999999,0.8299999999999996,0.8299999999999996,1
1149,frontenac gazette,,0.67,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Thursday,,0.67,,1160.0,frontenac gazette,both,,[nan],,Thursday,8622.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8622.0,metroland media group ltd.,"['frontenac ,ON, Canada']","[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1,South Frontenac,2013.0,0.0,8622.0,0.0,8622.0,Thursday,perfect_match,152,111,0,1,0,1,0,0,0,0,0,0,0,['Frontenac'],0,1,1,2179,3510020,35,ON,10,Frontenac,20,South Frontenac,9.838735675306431,4.633757642840004,4.962844630259907,10.615971565652215,7.9229859587111955,2,0.0,0.0,0.0,57462.0,57462.0,0.0,1.0,2.0,2.33,2.33,28731.0,28731.0,2.715,2.715,2.0,2.0,3.99,3.99,1.0,1.0,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,-0.3129999999999999,-0.3129999999999999,0.8299999999999996,0.8299999999999996,1
1150,frontenac gazette,,0.67,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,,0.67,,1160.0,frontenac gazette,both,,[nan],,Thursday,8101.0,T,frontenac,frontenac gazette,metroland media group ltd.,0.0,ON,8101.0,metroland media group ltd.,"['frontenac ,ON, Canada']","[(44.6102902, -76.6330415)]",,,,,,1.0,frontenac,0.0,0.0,1,South Frontenac,2013.0,0.0,8101.0,0.0,8101.0,Thursday,perfect_match,152,111,0,1,0,1,0,0,0,0,0,0,0,['Frontenac'],0,1,1,2179,3510020,35,ON,10,Frontenac,20,South Frontenac,9.838735675306431,4.633757642840004,4.962844630259907,10.615971565652215,7.9229859587111955,2,0.0,0.0,0.0,56842.0,56842.0,0.0,1.0,2.0,2.33,2.33,28421.0,28421.0,2.715,2.715,2.0,2.0,3.99,3.99,1.0,1.0,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,-0.3129999999999999,-0.3129999999999999,0.8299999999999996,0.8299999999999996,1
1151,kingston frontenac this week,,3.99,,429.0,10.0,160.0,10.0,2018,2016.0,2.0,Thursday,,3.99,,429.0,kingston frontenac this week,both,,[nan],,Thursday,,T,kingston&frontenac,kingston frontenac this week,postmedia network inc.,0.0,ON,,postmedia network inc.,"['kingston ,ON, Canada', 'frontenac ,ON, Canada']","[(44.230687, -76.481323), (44.6102902, -76.6330415)]",,,,,,0.0,kingston frontenac,0.0,0.0,1,South Frontenac,2013.0,1.0,,0.0,,Thursday,perfect_match,226,168,0,1,0,1,1,1,0,0,1,0,1,"['Frontenac', 'Frontenac']",1,0,1,2179,3510020,35,ON,10,Frontenac,20,South Frontenac,9.838735675306431,4.633757642840004,4.962844630259907,10.615971565652215,7.9229859587111955,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.99,3.99,,,2.715,2.715,2.0,2.0,3.99,3.99,1.0,1.0,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,-0.3129999999999999,-0.3129999999999999,0.8299999999999996,0.8299999999999996,1
1152,kingston frontenac this week,,3.99,,429.0,10.0,160.0,10.0,2019,2016.0,3.0,Thursday,,3.99,,429.0,kingston frontenac this week,both,,[nan],,Thursday,,T,kingston&frontenac,kingston frontenac this week,postmedia network inc.,0.0,ON,,postmedia network inc.,"['kingston ,ON, Canada', 'frontenac ,ON, Canada']","[(44.230687, -76.481323), (44.6102902, -76.6330415)]",,,,,,0.0,kingston frontenac,0.0,0.0,1,South Frontenac,2013.0,1.0,,0.0,,Thursday,perfect_match,226,168,0,1,0,1,1,1,0,0,1,0,1,"['Frontenac', 'Frontenac']",1,0,1,2179,3510020,35,ON,10,Frontenac,20,South Frontenac,9.838735675306431,4.633757642840004,4.962844630259907,10.615971565652215,7.9229859587111955,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.99,3.99,,,2.715,2.715,2.0,2.0,3.99,3.99,1.0,1.0,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,3.92,2.2800000000000002,2.33,2.33,2.33,3.99,3.99,-0.3129999999999999,-0.3129999999999999,0.8299999999999996,0.8299999999999896,1
1153,exeter times advocate,2888.0,0.96,335.0,1160.0,10.0,175.0,10.0,2013,2012.0,1.0,Wednesday,2888.0,0.96,335.0,1160.0,exeter times advocate,both,,[nan],,Friday,10500.0,T,exeter,times advocate,metroland media group ltd.,0.0,ON,10500.0,metroland media group ltd.,"['exeter ,ON, Canada']","[(43.3449871, -81.4801081)]",times advocate,,,,,1.0,exeter,0.0,0.0,1,South Huron,2013.0,0.0,5273.0,1392.0,6665.0,Friday,right_imperfect_match,136,100,0,1,0,1,0,1,1,1,1,1,0,['Huron'],0,0,1,2354,3540005,35,ON,40,Huron,5,South Huron,9.229750765496005,4.620058798481842,4.98292145552874,10.41885285634415,6.802394763324311,2,0.0,0.0,0.0,10500.0,10500.0,0.0,1.0,2.0,1.01,1.01,6665.0,6665.0,1.08125,1.08125,2.0,2.0,1.05,1.05,2.0,2.0,1.01,1.105,1.105,1.105,1.105,1.05,1.05,1.01,1.105,1.105,1.105,1.105,1.05,1.05,0.01900000000000005,0.01900000000000005,-0.02750000000000008,-0.02750000000000008,1
1154,exeter times advocate,2713.0,1.05,1160.0,1160.0,10.0,161.0,10,2014,2012.0,2.0,Wednesday,2713.0,1.05,1160.0,1160.0,exeter times advocatd,both,,[nan],,Wednesday,44.0,T,exeter,times advocate,metroland media group ltd.,2609.0,ON,2653.0,metroland media group ltd.,"['exeter ,ON, Canada']","[(43.3449871, -81.4801081)]",times advocate,,,,,1.0,exeter,0.0,0.0,1,South Huron,2013.0,0.0,44.0,2609.0,2653.0,Wednesday,perfect_match,137,100,1,1,1,1,1,1,1,1,1,1,1,['Huron'],0,0,1,2354,3540005,35,ON,40,Huron,5,South Huron,9.229750765496005,4.620058798481842,4.98292145552874,10.41885285634415,6.802394763324311,2,0.0,0.0,0.0,10544.0,13153.0,2609.0,1.0,2.0,1.105,1.105,6576.5,6576.5,1.08125,1.08125,2.0,2.0,1.05,1.05,2.0,2.0,1.01,1.105,1.105,1.105,1.105,1.05,1.05,1.01,1.105,1.105,1.105,1.105,1.05,1.05,0.01900000000000005,0.01900000000000005,-0.02750000000000008,-0.02750000000000008,1
1155,exeter times advocate,2538.0,1.05,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Wednesday,2538.0,1.05,1160.0,1160.0,exeter times advocate,both,,[nan],,Wednesday,37.0,T,exeter,times advocate,metroland media group ltd.,2476.0,ON,2513.0,metroland media group ltd.,"['exeter ,ON, Canada']","[(43.3449871, -81.4801081)]",times advocate,,,,,1.0,exeter,0.0,0.0,1,South Huron,2013.0,0.0,37.0,2476.0,2513.0,Wednesday,perfect_match,137,100,1,1,1,1,1,1,1,1,1,1,1,['Huron'],0,0,1,2354,3540005,35,ON,40,Huron,5,South Huron,9.229750765496005,4.620058798481842,4.98292145552874,10.41885285634415,6.802394763324311,2,0.0,0.0,0.0,37.0,2513.0,2476.0,1.0,2.0,1.105,1.105,2513.0,2513.0,1.08125,1.08125,2.0,2.0,1.05,1.05,2.0,2.0,1.01,1.105,1.105,1.105,1.105,1.05,1.05,1.01,1.105,1.105,1.105,1.105,1.05,1.05,0.01900000000000005,0.01900000000000005,-0.02750000000000008,-0.02750000000000008,1
1156,exeter times advocate,2621.25,1.05,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Wednesday,2621.25,1.05,,1160.0,exeter times advocate,both,,[nan],,Wednesday,84.0,T,exeter,times advocate,metroland media group ltd.,2158.0,ON,2242.0,metroland media group ltd.,"['exeter ,ON, Canada']","[(43.3449871, -81.4801081)]",times advocate,,,,,1.0,exeter,0.0,0.0,1,South Huron,2013.0,0.0,84.0,2158.0,2242.0,Wednesday,perfect_match,137,100,1,1,1,1,0,1,1,1,1,1,1,['Huron'],0,0,1,2354,3540005,35,ON,40,Huron,5,South Huron,9.229750765496005,4.620058798481842,4.98292145552874,10.41885285634415,6.802394763324311,2,0.0,0.0,0.0,84.0,2242.0,2158.0,1.0,2.0,1.105,1.105,2242.0,2242.0,1.08125,1.08125,2.0,2.0,1.05,1.05,2.0,2.0,1.01,1.105,1.105,1.105,1.105,1.05,1.05,1.01,1.105,1.105,1.105,1.105,1.05,1.05,0.01900000000000005,0.01900000000000005,-0.02750000000000008,-0.02750000000000008,1
1157,exeter times advocate,2704.5,1.05,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Wednesday,2704.5,1.05,,1160.0,exeter times advocate,both,,[nan],,Wednesday,93.0,T,exeter,times advocate,metroland media group ltd.,1912.0,ON,2005.0,metroland media group ltd.,"['exeter ,ON, Canada']","[(43.3449871, -81.4801081)]",times advocate,,,,,1.0,exeter,0.0,0.0,1,South Huron,2013.0,0.0,93.0,1912.0,2005.0,Wednesday,perfect_match,137,100,1,1,1,1,1,1,1,1,1,1,1,['Huron'],0,0,1,2354,3540005,35,ON,40,Huron,5,South Huron,9.229750765496005,4.620058798481842,4.98292145552874,10.41885285634415,6.802394763324311,2,0.0,0.0,0.0,93.0,2005.0,1912.0,1.0,2.0,1.105,1.105,2005.0,2005.0,1.08125,1.08125,2.0,2.0,1.05,1.05,2.0,2.0,1.01,1.105,1.105,1.105,1.105,1.05,1.05,1.01,1.105,1.105,1.105,1.105,1.05,1.05,0.01900000000000005,0.01900000000000005,-0.02750000000000008,-0.02750000000000008,1
1158,exeter times advocate,2787.75,1.05,,118.0,10.0,161.0,10.0,2018,2016.0,2.0,Wednesday,2787.75,1.05,,118.0,exeter times advocate,both,,[nan],,Wednesday,108.0,T,exeter,times advocate,postmedia network inc.,2763.0,ON,2871.0,postmedia network inc.,"['exeter ,ON, Canada']","[(43.3449871, -81.4801081)]",times advocate,,,,,1.0,exeter,0.0,0.0,1,South Huron,2013.0,0.0,108.0,2763.0,2871.0,Wednesday,perfect_match,137,100,1,1,1,1,1,1,1,1,1,1,1,['Huron'],0,0,1,2354,3540005,35,ON,40,Huron,5,South Huron,9.229750765496005,4.620058798481842,4.98292145552874,10.41885285634415,6.802394763324311,2,0.0,0.0,0.0,108.0,2871.0,2763.0,1.0,2.0,1.05,1.05,2871.0,2871.0,1.08125,1.08125,2.0,2.0,1.05,1.05,2.0,2.0,1.01,1.105,1.105,1.105,1.105,1.05,1.05,1.01,1.105,1.105,1.105,1.105,1.05,1.05,0.01900000000000005,0.01900000000000005,-0.02750000000000008,-0.02750000000000008,1
1159,exeter times advocate,2871.0,1.05,,118.0,10.0,161.0,10.0,2019,2018.0,1.0,Wednesday,2871.0,1.05,,118.0,exeter times advocate,both,,[nan],,Wednesday,32.0,T,exeter,times advocate,postmedia network inc.,1948.0,ON,1980.0,postmedia network inc.,"['exeter ,ON, Canada']","[(43.3449871, -81.4801081)]",times advocate,,,,,1.0,exeter,0.0,0.0,1,South Huron,2013.0,0.0,32.0,1948.0,1980.0,Wednesday,perfect_match,137,100,1,1,1,1,1,1,1,1,1,1,1,['Huron'],0,0,1,2354,3540005,35,ON,40,Huron,5,South Huron,9.229750765496005,4.620058798481842,4.98292145552874,10.41885285634415,6.802394763324311,2,0.0,0.0,0.0,32.0,1980.0,1948.0,1.0,2.0,1.05,1.05,1980.0,1980.0,1.08125,1.08125,2.0,2.0,1.05,1.05,2.0,2.0,1.01,1.105,1.105,1.105,1.105,1.05,1.05,1.01,1.105,1.105,1.105,1.105,1.05,1.05,0.01900000000000005,0.01900000000000005,-0.02750000000000008,-0.02750000000000008,1
1174,st. thomas elgin weekly news,30369.0,0.8,,,10.0,175.0,10.0,2003,2012.0,1.0,Thursday,30369.0,0.8,,,st. thomas elgin weekly news,both,,[nan],,Thursday,30369.0,T,st.%20thomas&elgin,weekly news,metroland media group ltd.,0.0,ON,30369.0,metroland media group ltd.,"['st. thomas ,ON, Canada', 'elgin ,ON, Canada']","[(42.779022, -81.1929882), (42.7269522, -81.3660384)]",weekly news,,,,,1.0,st. thomas elgin,0.0,0.0,1,Southwold,2013.0,0.0,30369.0,0.0,30369.0,Thursday,perfect_match,473,364,0,1,0,1,0,0,0,0,0,0,0,"['Elgin', 'Elgin']",0,1,1,2314,3534024,35,ON,34,Elgin,24,Southwold,8.416488487294606,4.589040804058207,4.958639998977875,10.553570643625047,6.29156913955832,1,0.0,0.0,0.0,30369.0,30369.0,0.0,1.0,1.0,0.8,0.8,30369.0,30369.0,0.89,0.89,1.0,1.0,,,,,0.8,0.92,0.92,0.92,0.92,,,0.8,0.92,0.92,0.92,0.92,,,0.024000000000000042,0.024000000000000042,,,1
1175,st. thomas elgin weekly news,29835.0,0.92,1160.0,1160.0,10.0,161.0,10,2014,2013.0,1.0,Thursday,29835.0,0.92,1160.0,1160.0,st. thomas elgin weekly news,both,,[nan],,Thursday,30344.0,T,st.%20thomas&elgin,weekly news,metroland media group ltd.,0.0,ON,30344.0,metroland media group ltd.,"['st. thomas ,ON, Canada', 'elgin ,ON, Canada']","[(42.779022, -81.1929882), (42.7269522, -81.3660384)]",weekly news,,,,,1.0,st. thomas elgin,0.0,0.0,1,Southwold,2013.0,0.0,30344.0,0.0,30344.0,Thursday,perfect_match,473,364,0,1,0,1,0,0,0,0,0,0,0,"['Elgin', 'Elgin']",0,1,1,2314,3534024,35,ON,34,Elgin,24,Southwold,8.416488487294606,4.589040804058207,4.958639998977875,10.553570643625047,6.29156913955832,1,0.0,0.0,0.0,30344.0,30344.0,0.0,1.0,1.0,0.92,0.92,30344.0,30344.0,0.89,0.89,1.0,1.0,,,,,0.8,0.92,0.92,0.92,0.92,,,0.8,0.92,0.92,0.92,0.92,,,0.024000000000000042,0.024000000000000042,,,1
1176,st. thomas elgin weekly news,30440.0,0.92,1160.0,1160.0,10.0,161.0,10.0,2015,2014.0,1.0,Thursday,30440.0,0.92,1160.0,1160.0,st. thomas elgin weekly news,both,,[nan],,Thursday,30515.0,T,st.%20thomas&elgin,weekly news,metroland media group ltd.,0.0,ON,30515.0,metroland media group ltd.,"['st. thomas ,ON, Canada', 'elgin ,ON, Canada']","[(42.779022, -81.1929882), (42.7269422, -81.3660384)]",weekly news,,,,,1.0,st. thomas elgin,0.0,0.0,1,Southwold,2013.0,0.0,30515.0,0.0,30515.0,Thursday,perfect_match,473,364,0,1,0,1,0,0,0,0,0,0,0,"['Elgin', 'Elgin']",0,1,1,2314,3534024,35,ON,34,Elgin,24,Southwold,8.416488487294606,4.589040804058207,4.958639998977875,10.553570643625047,6.29156913955832,1,0.0,0.0,0.0,30515.0,30515.0,0.0,1.0,1.0,0.92,0.92,30515.0,30515.0,0.89,0.89,1.0,1.0,,,,,0.8,0.92,0.92,0.92,0.92,,,0.8,0.92,0.92,0.92,0.92,,,0.024000000000000042,0.024000000000000042,,,1
1177,st. thomas elgin weekly news,,0.92,,1160.0,10.0,161.0,10.0,2016,2014.0,2.0,Thursday,,0.92,,1160.0,st. thomas elgin weekly news,both,,[nan],,Thursday,30393.0,T,st.%20thomas&elgin,weekly news,metroland media group ltd.,0.0,ON,30393.0,metroland media group ltd.,"['st. thomas ,ON, Canada', 'elgin ,ON, Canada']","[(42.779022, -81.1929882), (42.7269522, -81.3660384)]",weekly news,,,,,1.0,st. thomas elgin,0.0,0.0,1,Southwold,2013.0,0.0,30393.0,0.0,30393.0,Thursday,perfect_match,473,364,0,1,0,1,0,0,0,0,0,0,0,"['Elfin', 'Elgin']",0,1,1,2314,3534024,35,ON,34,Elgin,24,Southwold,8.416488487294606,4.589040804058207,4.958639998977875,10.553570643625047,6.29156913955832,1,0.0,0.0,0.0,30393.0,30393.0,0.0,1.0,1.0,0.92,0.92,30393.0,30393.0,0.89,0.89,1.0,1.0,,,,,0.8,0.92,0.92,0.92,0.92,,,0.8,0.92,0.92,0.92,0.92,,,0.024000000000000042,0.024000000000000042,,,1
1178,st. thomas elgin weekly news,,0.92,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,,0.92,,1160.0,st. thomas elgin weekly news,both,,[nan],,Thursday,,T,st.%20thomas&elgin,weekly news,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['st. thomas ,ON, Canada', 'elgin ,ON, Canada']","[(42.779022, -81.1929882), (42.7269522, -81.3660384)]",weekly news,,,,,1.0,st. thomas elgin,0.0,0.0,1,Southwold,2013.0,1.0,,0.0,,Thursday,perfect_match,473,364,0,1,0,1,0,0,0,0,0,0,0,"['Elgin', 'Elgin']",0,1,1,2314,3534024,35,ON,34,Elgin,24,Southwold,8.416488487294606,4.589040804058207,4.958639998977875,10.553570643625047,6.29156913955832,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.92,0.92,,,0.89,0.89,1.0,1.0,,,,,0.8,0.92,0.92,0.92,0.92,,,0.8,0.92,0.92,0.92,0.92,,,0.024000000000000042,0.024000000000000042,,,1
1186,,,,,,,,,2013,,,,,,,,St. Catharines Standard,,,[nan],,,0.0,,St. Catharines,Standard,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,St. Catharines,2013.0,0.0,0.0,0.0,0.0,,right_only,6,6,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2277,3526053,35,ON,26,Niagara,53,St. Catharines,11.799704629923689,4.618086411254637,4.967727793084979,10.315928274380717,9.95655427347282,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,,,1.6666666666666667,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1
1187,,,,,,,,,2014,,,,,,,,St. Catharines Standard,,,[nan],,,0.0,,St. Catharines,Standard,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,St. Catharines,2013.0,0.0,0.0,0.0,0.0,,right_only,6,6,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2277,3526053,35,ON,26,Niagara,53,St. Catharines,11.799704629923689,4.618086411254637,4.967727793084979,10.315928274380717,9.95655427347282,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,,,1.6666666666666667,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1
1188,,,,,,,,,2015,,,,,,,,St. Catharines Standard,,,[nan],,,0.0,,St. Catharines,Standard,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,St. Catharines,2013.0,0.0,0.0,0.0,0.0,,right_only,6,6,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2277,3526053,35,ON,26,Niagara,53,St. Catharines,11.799704629923689,4.618086411254637,4.967727793084979,10.315928274380717,9.95655427347282,2,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,1.0,,,5000.0,0.0,,,1.6666666666666667,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1
1189,,,,,,,,,2016,,,,,,,,St. Catharines Standard,,,[nan],,,0.0,,St. Catharines,Standard,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,St. Catharines,2013.0,0.0,0.0,0.0,0.0,,right_only,6,6,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2277,3526053,35,ON,26,Niagara,53,St. Catharines,11.799704629923689,4.618086411254637,4.967727793084979,10.315928274380717,9.95655427347282,2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,,,1.6666666666666667,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1
1190,,,,,,,,,2017,,,,,,,,St. Catharines Standard,,,[nan],,,0.0,,St. Catharines,Standard,postmedia network inc.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,St. Catharines,2013.0,0.0,0.0,0.0,0.0,,right_only,6,6,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2277,3526053,35,ON,26,Niagara,53,St. Catharines,11.799704629923689,4.618086411254637,4.967727793084979,10.315928274380717,9.95655427347282,2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,,,1.6666666666666667,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1
1191,,,,,,,,,2018,,,,,,,,St. Catharines Standard,,,[nan],,,0.0,,St. Catharines,Standard,metroland media group ltd.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,St. Catharines,2013.0,0.0,0.0,0.0,0.0,,right_only,6,6,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2277,3526053,35,ON,26,Niagara,53,St. Catharines,11.799704629923689,4.618086411254637,4.967727793084979,10.315928274380717,9.95655427347282,2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,,,1.6666666666666667,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1
1192,,,,,,,,,2019,,,,,,,,St. Catharines Standard,,,[nan],,,0.0,,St. Catharines,Standard,metroland media group ltd.,0.0,,0.0,,,,,,,,,1.0,,1.0,1.0,1,St. Catharines,2013.0,0.0,0.0,0.0,0.0,,right_only,6,6,0,0,0,0,1,1,0,0,0,0,1,['Niagara'],0,0,1,2277,3526053,35,ON,26,Niagara,53,St. Catharines,11.799704629923689,4.618086411254637,4.967727793084979,10.315928274380717,9.95655427347282,2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,,,1.6666666666666667,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1
1193,st. marys independent,,,,,6.0,176.0,5.0,2013,0.0,2016.0,Friday,,,,,st. marys independent,both,,[nan],,Friday,3300.0,T,st.%20marys,st. marys independent,st. marys independent,0.0,ON,3300.0,st. marys independent,"['st. marys ,ON, Canada']","[(43.2570855, -81.1408629)]",st. marys independent,,,,,0.0,st. marys,0.0,0.0,1,St. Marys,2013.0,0.0,3300.0,0.0,3300.0,Friday,right_only,469,361,0,1,0,1,1,1,0,0,1,0,1,['Perth'],0,0,0,2297,3531016,35,ON,31,Perth,16,St. Marys,8.90449432889673,4.693181063310805,4.970507503005476,10.542284138345991,6.84587987526405,3,3300.0,3300.0,0.0,7048.0,8955.0,1907.0,0.7307221542227662,2.0,0.9550000000000001,0.9450000000000001,4085.0,4477.5,1.0070833333333333,1.015,3.0,2.0,0.965,,1.0,0.0,0.9550000000000001,1.035,1.035,1.0033333333333332,1.0033333333333332,0.94,0.99,0.9550000000000001,1.035,1.035,1.035,1.035,,,0.015999999999999993,0.0064999999999999945,,-0.00666666666666671,1
