,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs,postmedia,metroland,MetrolandOrPostmedia,Unnamed: 0,GEO UID,Province code,Province name,CD code,CD name,CSD code,CSD name,Population,PopulationGrowth,Age,Income,Education,NofID2,FreeCirculation_Sum_Others,TotalCirculation_Sum_Others,PaidCirculation_Sum_Others,FreeCirculation_Sum_PM,TotalCirculatinn_Sum_PM,PaidCirculation_Sum_PM,PMShare,PMNofID2,MeanMarketRate,PMMeanMarketRate,MeanCirc,PMMeanCirc,mean_MeanMarketRate_before_2017,mean_PMMeanMarketRate_before_2017,mean_NofID2_before_2017,mean_PMNofID2_before_2017,mean_MeanMarketRate_after_2017,mean_PMMeanMarketRate_after_2017,mean_NofID2_after_2017,mean_PMNofID2_after_2017,MeanMarketRate_2013,MeanMarketRate_2014,MeanMarketRate_2015,MeanMarketRate_2016,MeanMarketRate_2017,MeanMarketRate_2018,MeanMarketRate_2019,PMMeanMarketRate_2013,PMMeanMarketRate_2014,PMMeanMarketRate_2015,PMMeanMarketRate_2016,PMMeanMarketRate_2017,PMMeanMarketRate_2018,PMMeanMarketRate_2019,PMMeanMarketRate_PreTrend,MeanMarketRate_PreTrend,PMMeanMarketRate_PostTrend,MeanMarketRate_PostTrend,TMarket
332,haliburton county echo,2095.0,0.55,,176.0,9.0,189.0,3.0,2017,2016.0,1.0,Tuesday,2095.0,0.55,,176.0,haliburton county echo,both,,[nan],,Tuesday,274.0,T,haliburton,county echo,white pine media corp.,1739.0,ON,2013.0,maple key media,"['haliburton ,ON, Canada']","[(45.1525396, -78.5148132)]",county echo,,,,,0.0,haliburton,0.0,0.0,0,Dysart et al,2013.0,0.0,274.0,1739.0,2013.0,Tuesday,perfect_match,176,128,1,1,1,1,1,1,1,1,1,1,1,['Haliburton'],0,0,0,2415,3546024,35,ON,46,Haliburton,24,Dysart et al,8.760923376338836,4.6568134191399295,5.019925341003349,10.35723475926234,6.961296045910167,3,14700.0,16439.0,1739.0,0.0,0.0,0.0,0.0,0.0,1.08,,5479.666666666667,,1.028888888888889,,2.3333333333333335,0.0,0.8566666666666668,,3.0,0.0,0.8,1.1300000000000001,1.08,1.08,1.08,0.8566666666666668,0.8566666666666668,,,,,,,,,0.051000000000000045,,-0.11166666666666675,0
337,east gwillimbury express,7381.666666666667,0.54,,1160.0,10.0,301.0,10.0,2017,2015.0,2.0,Thursday,7381.666666666667,0.54,,1160.0,east gwillimbury express,both,,[nan],,Thursday,7260.333333333333,B,east%20gwillimbury,east gwillimbury express,metroland media group ltd.,0.0,ON,7260.333333333333,metroland media group ltd.,"['east gwillimbury ,ON, Canada']","[(44.078008, -79.4558241)]",,,,,,0.0,east gwillimbury,0.0,0.0,0,East Gwillimbury,2015.0,1.0,7260.333333333333,0.0,7260.333333333333,Thursday,perfect_match,116,86,0,1,0,1,1,1,1,0,1,1,1,['York'],0,1,1,2240,3519054,35,ON,19,York,54,East Gwillimbury,10.089593605747774,4.6709579265260945,4.9459189793765646,10.613270586747499,8.39840965542627,1,0.0,0.0,0.0,7260.333333333333,7260.333333333333,0.0,1.0,1.0,0.54,0.54,7260.333333333333,7260.333333333333,0.54,0.54,1.0,1.0,0.54,0.54,1.0,1.0,,,0.54,0.54,0.54,0.54,0.54,,,0.54,0.54,0.54,0.54,0.54,-5.551115123125783e-17,-5.551115123125783e-17,-5.551115123125783e-17,-5.551115123125783e-17,0
344,tavistock gazette,1193.6666666666667,0.73,,147.0,6.0,192.0,5.0,2017,2015.0,2.0,Wednesday,1193.6666666666667,0.73,,147.0,tavistock gazette,both,,[nan],,Wednesday,2.0,T,tavistock,gazette,tavistock gazette ltd.,1179.0,ON,1181.0,tavistock gazette ltd.,"['tavistock ,ON, Canada']","[(43.32104, -80.8363123)]",gazette,,,,,0.0,tavistock,0.0,0.0,0,East Zorra-Tavistock,2017.0,0.0,2.0,1179.0,1181.0,Wednesday,perfect_match,491,379,1,1,1,1,1,1,0,1,1,0,1,['Oxford'],0,0,0,2306,3532038,35,ON,32,Oxford,38,East Zorra-Tavistock,8.885855993000296,4.647271362006727,4.958639998977875,10.555265713985145,6.593044534142437,1,2.0,1181.0,1179.0,0.0,0.0,0.0,0.0,0.0,0.73,,1181.0,,0.6925,,1.0,0.0,0.745,,1.0,0.0,0.66,0.68,0.71,0.72,0.73,0.74,0.75,,,,,,,,,0.017999999999999974,,0.009999999999999898,0
351,elliot lake the standard,,0.99,,176.0,9.0,160.0,3.0,2017,2015.0,2.0,Thursday,,0.99,,176.0,elliot lake standard,both,,[nan],,Thursday,0.0,T,elliot%20lake,standard,postmedia network inc.,2357.0,ON,2357.0,postmedia network inc.,"['elliot lake ,ON, Canada']","[(46.373464, -82.652893)]",standard,,,,,0.0,elliot lake,0.0,0.0,0,Elliot Lake,2016.0,0.0,0.0,2357.0,2357.0,Thursday,perfect_match,119,89,1,0,1,0,1,1,0,1,1,1,1,['Algoma'],1,0,1,2578,3557041,35,ON,57,Algoma,41,Elliot Lake,9.291090521661292,4.550714000192032,5.028475212224587,10.11431557812769,6.877296071497429,1,0.0,0.0,0.0,0.0,2357.0,2357.0,1.0,1.0,0.99,0.99,2357.0,2357.0,0.925,0.925,1.0,1.0,0.99,0.99,1.0,1.0,0.85,0.87,0.99,0.99,0.99,0.99,0.99,0.85,0.87,0.99,0.99,0.99,0.99,0.99,0.040000000000000036,0.040000000000000036,-1.6653345369377348e-16,-1.6653345369377348e-16,0
358,erin advocate,,2.01,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Wednesday,,2.01,,1160.0,erin the advocate,both,,[nan],,Wednesday,0.0,T,erin,the advocate,metroland media group ltd.,1035.0,ON,1035.0,metroland media group ltd.,"['erin ,ON, Canada']","[(43.77506, -80.070076)]",the advocate,,,,,0.0,erin,0.0,0.0,0,Erin,2013.0,0.0,0.0,1035.0,1035.0,Wednesday,perfect_match,130,96,1,0,1,0,1,1,0,0,1,0,1,['Wellington'],0,1,1,2258,3523017,35,ON,23,Wellington,17,Erin,9.353487881194667,4.665324108807838,4.956531035103055,10.629005113126524,7.620705086838262,1,0.0,0.0,0.0,0.0,1035.0,1035.0,1.0,1.0,2.01,2.01,1035.0,1035.0,1.9674999999999998,1.9674999999999998,1.0,1.0,2.01,2.01,1.0,1.0,1.84,2.01,2.01,2.01,2.01,2.01,2.01,1.84,2.01,2.01,2.01,2.01,2.01,2.01,0.03399999999999999,0.03399999999999999,-2.220446049250313e-16,-2.220446049250313e-16,0
365,espanola mid north monitor,,0.81,,176.0,9.0,160.0,3.0,2017,2015.0,2.0,Thursday,,0.81,,176.0,espanola midnorth monitor,both,,[nan],,Thursday,0.0,T,espanola,midnorth monitor,postmedia network inc.,,ON,,postmedia network inc.,"['espanola ,ON, Canada']","[(46.265341, -81.769867)]",midnorth monitor,,,,,0.0,espanola,0.0,0.0,0,Espanola,2014.0,1.0,0.0,,,Thursday,perfect_match,131,97,1,0,1,0,1,1,0,0,1,0,1,['Sudbury'],1,0,1,2501,3552026,35,ON,52,Sudbury,26,Espanola,8.536211197252,4.533674184283021,4.974662633637438,10.497145834595331,6.371611847231857,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.81,0.81,,,0.7525000000000001,0.7525000000000001,1.0,1.0,0.81,0.81,1.0,1.0,0.68,0.71,0.81,0.81,0.81,0.81,0.81,0.68,0.71,0.81,0.81,0.81,0.81,0.81,0.03600000000000002,0.03600000000000002,-1.1102230246251565e-16,-1.1102230246251565e-16,0
372,essex free press,9975.0,0.84,,118.0,6.0,203.0,5.0,2017,2016.0,1.0,Thursday,9975.0,0.84,,118.0,essex free press,both,,[nan],,Thursday,9900.0,T,essex,essex free press,london publishing corporation,0.0,ON,9900.0,london publishing corporation,"['essex ,ON, Canada']","[(41.875, -82.492891325)]",,,,,,0.0,essex,0.0,0.0,0,Essex,2013.0,0.0,9900.0,0.0,9900.0,Thursday,perfect_match,133,98,1,1,1,1,1,1,1,0,1,1,1,['Essex'],0,0,0,2322,3537016,35,ON,37,Essex,16,Essex,9.929496371717178,4.646312129319266,4.966335035199676,10.48612207904855,7.6708948313621175,2,9900.0,9900.0,1238.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,,9900.0,,0.65875,,2.0,0.0,0.6975,,2.0,0.0,0.645,0.65,0.66,0.6799999999999999,0.6799999999999999,0.685,0.71,,,,,,,,,0.009999999999999967,,0.014999999999999902,0
379,fort erie times,,0.74,,206.0,9.0,160.0,3.0,2017,2015.0,2.0,Thursday,,0.74,,206.0,fort erie times,both,,[nan],,Thursday,12488.0,T,fort%20erie,fort erie times,postmedia network inc.,8.0,ON,12496.0,postmedia network inc.,"['fort erie ,ON, Canada']","[(42.91308, -78.918611)]",,,,,,1.0,fort erie,0.0,0.0,1,Fort Erie,2014.0,0.0,12488.0,8.0,12496.0,Thursday,perfect_match,150,109,1,1,1,1,0,0,0,0,0,0,0,['Niagara'],1,0,1,2268,3526003,35,ON,26,Niagara,3,Fort Erie,10.335594591590713,4.629862798578463,4.983606621708336,10.33172473098649,8.15478757276852,2,0.0,0.0,0.0,120465.33333333334,120473.33333333334,8.0,1.0,2.0,0.74,0.74,60236.66666666667,60236.66666666667,0.74,0.74,2.0,2.0,,,1.0,1.0,0.74,0.74,0.74,0.74,0.74,,,0.74,0.74,0.74,0.74,0.74,,,-1.3988810110276973e-17,-1.3988810110276973e-17,,,1
386,fort frances times,3816.0,1.45,,395.0,6.0,301.0,1.0,2017,2016.0,1.0,Wednesday,3816.0,1.45,,395.0,fort frances times,both,,[nan],,Wednesday,133.0,B,fort%20frances,fort frances times,fort frances times ltd.,3287.0,ON,3420.0,fort frances times ltd.,"['fort frances ,ON, Canada']","[(48.6114425, -93.3967615)]",,,,,,0.0,fort frances,0.0,0.0,0,Fort Frances,2013.0,0.0,133.0,3287.0,3420.0,Wednesday,perfect_match,151,110,1,1,1,1,1,1,1,1,1,1,1,['Rainy River'],0,0,0,2630,3559012,35,ON,59,Rainy River,12,Fort Frances,8.966866554188723,4.577798989191959,4.964940334834126,10.513334642573437,6.856461984594587,1,133.0,3420.0,3287.0,0.0,0.0,0.0,0.0,0.0,1.45,,3420.0,,1.3775,,1.0,0.0,1.5350000000000001,,1.0,0.0,1.35,1.35,1.39,1.42,1.45,1.52,1.55,,,,,,,,,0.02699999999999994,,0.04999999999999982,0
393,gananoque reporter,,1.11,,429.0,9.0,160.0,3.0,2017,2014.0,3.0,Thursday,,1.11,,429.0,gananoque reporter,both,,[nan],,Thursday,,T,gananoque,reporter,postmedia network inc.,13.0,ON,,postmedia network inc.,"['gananoque ,ON, Canada']","[(44.3352722, -76.1646638)]",reporter,,,,,0.0,gananoque,0.0,0.0,0,Gananoque,2015.0,0.0,,13.0,,Thursday,perfect_match,153,112,1,1,1,1,1,1,0,0,1,0,1,['Leeds and Grenville'],1,0,1,2162,3507024,35,ON,7,Leeds and Grenville,24,Gananoque,8.567696173589344,4.598145571051127,4.991792206294776,10.365522012132187,6.476972362889683,1,0.0,0.0,0.0,0.0,0.0,13.0,,1.0,1.11,1.11,,,1.1025,1.1025,1.0,1.0,1.11,1.11,1.0,1.0,1.08,1.11,1.11,1.11,1.11,1.11,1.11,1.08,1.11,1.11,1.11,1.11,1.11,1.11,0.006000000000000062,0.006000000000000062,-1.1102230246251565e-16,-1.1102230246251565e-16,0
400,georgina advocate,17318.333333333332,2.1,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,17318.333333333332,2.1,,1160.0,keswick georgina advocate,both,,[nan],,Sunday,17170.833333333336,T,keswick,georgina advocate,metroland media group ltd.,0.0,ON,17170.833333333336,metroland media group ltd.,"['keswick ,ON, Canada']","[(44.2396166, -79.4686558)]",,,,,,0.0,keswick,0.0,0.0,0,Georgina,2013.0,1.0,17151.666666666668,0.0,17151.666666666668,Sunday,right_imperfect_match,216,161,0,1,0,1,1,1,1,0,1,1,1,['York'],0,1,1,2241,3519070,35,ON,19,York,70,Georgina,10.725863131103859,4.648229675448539,4.946629964120343,10.469937080050116,8.410720946905721,2,0.0,0.0,0.0,17170.833333333336,17170.833333333336,0.0,1.0,1.0,2.1,2.1,17151.666666666668,17151.666666666668,2.07,2.07,1.6666666666666667,1.0,2.1,2.1,2.0,1.0,1.92,2.1,2.1,2.1,2.1,2.1,2.1,1.92,2.1,2.1,2.1,2.1,2.1,2.1,0.03600000000000014,0.03600000000000014,-2.220446049250313e-16,-2.220446049250313e-16,0
407,goderich signal star,3366.5,0.77,,235.0,9.0,160.0,3.0,2017,2015.0,2.0,Wednesday,3366.5,0.77,,235.0,goderich signalstar,both,,[nan],,Wednesday,18.0,B,goderich,signalstar,postmedia network inc.,3300.0,ON,3318.0,postmedia network inc.,"['goderich ,ON, Canada']","[(43.7430924, -81.7110949)]",signalstar,,,,,0.0,goderich,0.0,0.0,0,Goderich,2013.0,0.0,18.0,3300.0,3318.0,Wednesday,perfect_match,160,117,1,1,1,1,1,1,1,1,1,1,1,['Huron'],1,0,1,2357,3540028,35,ON,40,Huron,28,Goderich,8.952605375892354,4.619073091157083,4.989752083179832,10.407379191699189,6.932447891572509,1,0.0,0.0,0.0,18.0,3318.0,3300.0,1.0,1.0,0.77,0.77,3318.0,3318.0,0.775,0.775,1.0,1.0,0.73,0.73,1.0,1.0,0.78,0.78,0.77,0.77,0.77,0.77,0.69,0.78,0.78,0.77,0.77,0.77,0.77,0.69,-0.003000000000000016,-0.003000000000000016,-0.04000000000000015,-0.04000000000000015,0
414,manitoulin west recorder,,1.01,,635.0,6.0,200.0,5.0,2017,2015.0,2.0,Friday,,1.01,,635.0,gore bay manitoulin west recorder,both,,[nan],,Friday,,T,gore%20bay,manitoulin west recorder,manitoulin publishing co. ltd.,1053.6666666666667,ON,,manitoulin publishing co. ltd.,"['gore bay ,ON, Canada']","[(45.9167876, -82.4640868)]",,,,,,0.0,gore bay,0.0,0.0,0,Gore Bay,2013.0,1.0,,1053.6666666666667,,Friday,perfect_match,161,118,1,1,1,1,1,1,0,1,1,0,1,['Manitoulin'],0,0,0,2485,3551026,35,ON,51,Manitoulin,26,Gore Bay,6.874198495453294,4.624972813284271,5.019925341003349,10.42715042510361,5.459585514144159,1,0.0,0.0,1053.6666666666667,0.0,0.0,0.0,,0.0,1.01,,,,0.99,,1.0,0.0,1.01,,1.0,0.0,0.97,0.98,1.0,1.01,1.01,1.01,1.01,,,,,,,,,0.011000000000000065,,-1.1102230246251565e-16,0
421,gravenhurst banner,,1.87,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,,1.87,,1160.0,gravenhurst banner,both,,[nan],,Thursday,5357.0,B,gravenhurst,gravenhurst banner,metroland media group ltd.,55.0,ON,5412.0,metroland media group ltd.,"['gravenhurst ,ON, Canada']","[(44.91741, -79.373131)]",,,,,,0.0,gravenhurst,0.0,0.0,0,Gravenhurst,2014.0,0.0,5357.0,55.0,5412.0,Thursday,perfect_match,163,120,1,1,1,1,1,1,1,1,1,1,1,['Muskoka'],0,1,1,2404,3544002,35,ON,44,Muskoka,2,Gravenhurst,9.426338455129521,4.625952725170619,5.001258132283659,10.306282432088414,7.247792581767846,1,0.0,0.0,0.0,5357.0,5412.0,55.0,1.0,1.0,1.87,1.87,5412.0,5412.0,1.6875,1.6875,1.0,1.0,1.87,1.87,1.0,1.0,1.14,1.87,1.87,1.87,1.87,1.87,1.87,1.14,1.87,1.87,1.87,1.87,1.87,1.87,0.1460000000000001,0.1460000000000001,-2.220446049250313e-16,-2.220446049250313e-16,0
428,napanee beaver,,0.91,,106.0,6.0,188.0,5.0,2017,2014.0,3.0,Thursday,,0.91,,106.0,napanee beaver,both,,[nan],,Thursday,15746.0,B,napanee,napanee beaver,napanee beaver ltd.,0.0,ON,15746.0,napanee beaver ltd.,"['napanee ,ON, Canada']","[(44.2473883, -76.9505543)]",,,,,,0.0,napanee,0.0,0.0,0,Greater Napanee,2013.0,0.0,15746.0,0.0,15746.0,Thursday,perfect_match,290,214,0,1,0,1,1,1,1,0,1,1,1,['Lennox and Addington'],0,0,0,2183,3511015,35,ON,11,Lennox and Addington,15,Greater Napanee,9.679843876180236,4.629862798578463,4.981549713201159,10.364923332360708,7.399398083331354,2,15746.0,15746.0,0.0,15022.0,15022.0,0.0,0.48823452938117523,1.0,0.845,0.78,15384.0,15022.0,0.8025,0.7775000000000001,2.0,1.0,0.845,0.78,2.0,1.0,0.785,0.79,0.79,0.845,0.845,0.845,0.845,0.77,0.78,0.78,0.78,0.78,0.78,0.78,0.0019999999999999883,0.01749999999999998,-1.1102230246251565e-16,-1.1102230246251565e-16,0
435,,,,,,,,,2017,,,,,,,,snap sudbury,,,[nan],,Monthly,,T,sudbury,snap sudbury,snapd inc.,0.0,ON,,snapd inc.,"['sudbury ,ON, Canada']","[(46.49272, -80.991211)]",,,,,,0.0,sudbury,0.0,0.0,0,Greater Sudbury / Grand Sudbury,2015.0,1.0,,0.0,,Monthly,right_only,459,351,0,1,0,1,1,1,0,0,0,0,1,['Greater Sudbury / Grand Sudbury'],0,0,0,2512,3553005,35,ON,53,Greater Sudbury / Grand Sudbury,5,Greater Sudbury / Grand Sudbury,11.993071238354956,4.613138355637268,4.95723451736914,10.545236170010073,10.035392623416067,4,38273.0,44965.0,6692.0,0.0,0.0,0.0,0.0,0.0,2.79,,44965.0,,2.2913333333333337,1.13,3.8,0.26666666666666666,2.79,,4.0,0.0,1.8,2.47,2.47,2.47,2.79,2.79,2.79,1.13,,,,,,,,0.19800000000000006,,-4.440892098500626e-16,0
442,geraldton times star,,0.86,,,5.0,220.0,4.0,2017,2015.0,2.0,Wednesday,,0.86,,,geraldton times star,both,,[nan],,Wednesday,19.0,T,geraldton,times star,times star publishing,642.0,ON,661.0,times star publishing,"['geraldton ,ON, Canada']","[(49.7188752, -86.9493168)]",times star,,,,,0.0,geraldton,0.0,0.0,0,Greenstone,2013.0,0.0,19.0,642.0,661.0,Wednesday,perfect_match,157,114,1,1,1,1,1,1,1,1,1,1,1,['Thunder Bay'],0,0,0,2619,3558075,35,ON,58,Thunder Bay,75,Greenstone,8.462948176563842,4.585987366571318,4.959341999708705,10.46144482303439,6.234410725718371,1,19.0,661.0,642.0,0.0,0.0,0.0,0.0,0.0,0.86,,661.0,,0.7525,,1.0,0.0,0.985,,1.0,0.0,0.72,0.73,0.75,0.81,0.86,0.98,0.99,,,,,,,,,0.036,,0.06499999999999989,0
449,flesherton advance,,0.82,,353.0,6.0,301.0,2.0,2017,2015.0,2.0,Wednesday,,0.82,,353.0,flesherton advance,both,,[nan],,Wednesday,0.0,B,flesherton,advance,dundalk herald publishing,1221.0,ON,1221.0,dundalk herald publishing,"['flesherton ,ON, Canada']","[(44.2610602, -80.4457496)]",advance,,,,,0.0,flesherton,0.0,0.0,0,Grey Highlands,2013.0,0.0,0.0,1221.0,1221.0,Wednesday,perfect_match,143,104,1,0,1,0,1,1,0,1,1,1,1,['Grey'],0,0,0,2376,3542015,35,ON,42,Grey,15,Grey Highlands,9.200693994924377,4.634728988229636,4.969118613893322,10.335756863396343,7.173958319756794,1,0.0,1221.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.82,,1221.0,,0.82,,1.0,0.0,0.82,,1.0,0.0,0.82,0.82,0.82,0.82,0.82,0.82,0.82,,,,,,,,,2.020605904817785e-17,,-1.1102230246251565e-16,0
456,grimsby lincoln news,,2.36,,1160.0,10.0,147.0,10.0,2017,2015.0,2.0,Tuesday,,2.36,,1160.0,grimsby lincoln news,both,,[nan],,Thursday,,T,grimsby&lincoln,grimsby lincoln news,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['grimsby ,ON, Canada', 'lincoln ,ON, Canada']","[(43.1931661, -79.560677), (43.17354975, -79.41600688766434)]",,,,,,0.0,grimsby lincoln,0.0,0.0,0,Grimsby,2015.0,1.0,,0.0,,Thursday,right_imperfect_match,165,121,0,1,0,1,1,1,0,0,1,0,1,"['Niagara', 'Niagara']",0,1,1,2279,3526065,35,ON,26,Niagara,65,Grimsby,10.218808110791327,4.681204872264089,4.957937505095806,10.636504274176522,8.55159461813357,2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.845,2.36,,,1.7916666666666667,2.36,2.0,1.0,1.5875,2.36,2.0,1.0,,1.685,1.845,1.845,1.845,1.845,1.33,,2.36,2.36,2.36,2.36,2.36,,0.0,0.04799999999999993,-9.681144774731364e-16,-0.2575000000000002,0
463,guelph mercury tribune,43754.0,2.22,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,41337.5,2.115,,1160.0,guelph mercury tribune,both,,[nan],,Thursday,43727.0,T,guelph,guelph mercury tribune,metroland media group ltd.,0.0,ON,43727.0,metroland media group ltd.,"['guelph ,ON, Canada']","[(43.5460516, -80.2493276)]",,,,,,0.0,guelph,0.0,0.0,0,Guelph,2013.0,0.0,41322.5,0.0,41322.5,Thursday,perfect_match,169,123,0,1,0,1,1,1,1,0,1,1,1,['Wellington'],0,1,1,2256,3523008,35,ON,23,Wellington,8,Guelph,11.789753848663926,4.684905154006945,4.93662988078576,10.535822593699315,10.366592440090708,2,0.0,0.0,0.0,43727.0,43727.0,0.0,1.0,1.0,2.115,2.115,41322.5,41322.5,2.069166666666667,2.069166666666667,1.6666666666666667,1.0,2.115,2.115,2.0,1.0,1.84,2.115,2.115,2.115,2.115,2.115,2.115,1.84,2.115,2.115,2.115,2.115,2.115,2.115,0.05500000000000007,0.05500000000000007,-2.220446049250313e-16,-2.220446049250313e-16,0
470,hagersville cayuga haldimand press,3073.0,0.84,,294.0,6.0,294.0,2.0,2017,2016.0,1.0,Thursday,3073.0,0.84,,294.0,hagersville cayuga haldimand press,both,,[nan],,Thursday,0.0,B,hagersville&cayuga,haldimand press,haldimand advocate limited,3395.0,ON,3395.0,haldimand advocate limited,"['hagersville ,ON, Canada', 'cayuga ,ON, Canada']","[(42.961976, -80.0517133), (42.9497266, -79.8585358)]",,,,,,0.0,hagersville cayuga,0.0,0.0,0,Haldimand County,2016.0,0.0,0.0,3395.0,3395.0,Thursday,perfect_match,171,124,1,0,1,0,0,0,0,0,0,0,0,['Haldimand-Norfolk'],0,0,0,2280,3528018,35,ON,28,Haldimand-Norfolk,18,Haldimand County,10.730028616266605,4.6210435351443815,4.956531035103055,10.458923187220588,8.246695943718557,4,20000.0,23395.0,3395.0,21943.0,21943.0,0.0,0.48398694252062285,1.0,1.4166666666666667,1.6,15112.666666666666,21843.0,1.332857142857143,1.57,3.5714285714285716,1.0,1.4400000000000002,1.6,4.0,1.0,1.2733333333333334,1.32,1.3033333333333335,1.4166666666666667,1.4166666666666667,1.4400000000000002,1.4400000000000002,1.46,1.6,1.6,1.6,1.6,1.6,1.6,0.027999999999999997,0.03833333333333334,-2.220446049250313e-16,0.011666666666666492,0
477,georgetown acton independent free press,22585.0,2.8,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Thursday,22585.0,2.8,,1160.0,georgetown acton independent free press,both,,[nan],,Thursday,22875.0,T,georgetown&acton,independent  free press,metroland media group ltd.,18.0,ON,22893.0,metroland media group ltd.,"['georgetown ,ON, Canada', 'acton ,ON, Canada']","[(43.6502652, -79.9036058), (43.6340679, -80.0351117)]",independent & free press,,,,,0.0,georgetown acton,0.0,0.0,0,Halton Hills,2013.0,1.0,22717.125,17.5,22734.625,Thursday,perfect_match,155,113,1,1,1,1,1,1,1,0,1,1,1,['Halton'],0,1,1,2266,3524015,35,ON,24,Halton,15,Halton Hills,11.022898704119024,4.640537329825382,4.93662988078576,10.68437084740016,9.301094735244646,1,0.0,0.0,0.0,22875.0,22893.0,18.0,1.0,1.0,2.8,2.8,22734.625,22734.625,2.7424999999999997,2.7424999999999997,1.0,1.0,2.8,2.8,1.0,1.0,2.57,2.8,2.8,2.8,2.8,2.8,2.8,2.57,2.8,2.8,2.8,2.8,2.8,2.8,0.045999999999999985,0.045999999999999985,-4.440892098500626e-16,-4.440892098500626e-16,0
484,ancaster news,12876.0,1.85,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,12876.0,1.85,,1160.0,ancaster news,both,,[nan],,Thursday,13041.0,T,ancaster,ancaster news,metroland media group ltd.,0.0,ON,13041.0,metroland media group ltd.,"['ancaster ,ON, Canada']","[(43.225693, -79.976692)]",,,,,,0.0,ancaster,0.0,0.0,0,Hamilton,2013.0,0.0,13041.0,0.0,13041.0,Thursday,perfect_match,15,12,0,1,0,1,1,1,1,0,1,1,1,['Hamilton'],0,1,1,2267,3525005,35,ON,25,Hamilton,5,Hamilton,13.193785030345598,4.637637376125593,4.950885289690482,10.40477785931878,11.407620503324805,10,0.0,0.0,0.0,131112.66666666666,131129.33333333334,16.666666666666664,1.0,6.0,2.0185714285714287,1.945,21854.88888888889,21854.88888888889,1.9857518796992482,1.9067105263157895,9.526315789473685,6.0,2.0185714285714287,1.9449999999999998,10.0,6.0,1.8800000000000001,2.0185714285714287,2.0185714285714287,2.0185714285714287,2.0185714285714287,2.0185714285714287,2.0185714285714287,1.7833333333333332,1.945,1.945,1.945,1.945,1.945,1.945,0.03233333333333346,0.027714285714285757,-2.220446049250313e-16,-2.220446049250313e-16,0
491,grey bruce this week,,1.47,,59.0,9.0,160.0,3.0,2017,2015.0,2.0,Thursday,,1.47,,59.0,hanover grey bruce this week,both,,[nan],,Thursday,,T,hanover,grey bruce this week,postmedia network inc.,0.0,ON,,postmedia network inc.,"['hanover ,ON, Canada']","[(44.1520712, -81.0279572)]",,,,,,0.0,hanover,0.0,0.0,0,Hanover,2015.0,1.0,,0.0,,Thursday,perfect_match,182,134,0,1,0,1,1,1,0,0,1,0,1,['Division No. 2'],1,0,1,2377,3542029,35,ON,42,Grey,29,Hanover,8.960339366492091,4.630837932736669,4.98292145552874,10.309152640646959,6.61338421837956,2,0.0,0.0,0.0,15503.0,15588.0,85.0,1.0,2.0,1.2,1.2,15588.0,15588.0,1.11,1.11,1.6666666666666667,1.6666666666666667,1.1425,1.1425,2.0,2.0,0.93,0.93,1.2,1.2,1.2,1.2,1.085,0.93,0.93,1.2,1.2,1.2,1.2,1.085,0.081,0.081,-0.05750000000000022,-0.05750000000000022,0
